盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.75,0,1.75,0,0,0,1.75,2,0,-,-,-,-,2018,27.85,24.85,26.2,6.67,0,6.67,2017,2.16,81,0,81
2017,2.3,0,2.3,0,0,0,2.3,2.63,0,-,-,-,-,2017,30.6,24.45,26.9,8.54,0,8.54,2016,2.85,80.7,0,80.7
2016,2.3,0,2.3,0,0,0,2.3,2.63,0,-,-,-,-,2016,27.45,19.5,25.3,9.11,0,9.11,2015,2.51,91.6,0,91.6
2015,2.8,0,2.8,0,0,0,2.8,3.2,0,10.8,2.87,0.29,0,2015,32.9,15,24.9,11.2,0,11.2,2014,3.28,85.4,0,85.4
2014,2,0,2,0,0,0,2,2.29,0,7.7,2.96,0.21,0,2014,32.3,23.55,27.8,7.21,0,7.21,2013,2.27,88.1,0,88.1
2013,2.3,0,2.3,0,0,0,2.3,2.63,0,8.86,2.56,0.24,0,2013,29.2,22.5,25.9,8.88,0,8.88,2012,3.03,75.9,0,75.9
2012,2.9,0,2.9,0,0,0,2.9,3.32,0,11.2,2.82,0.3,0,2012,31.4,20,25.7,11.3,0,11.3,2011,3.47,83.6,0,83.6
2011,1.5,0,1.5,0,0,0,1.5,1.72,0,5.8,2.81,0.16,0,2011,24.45,16.3,20.4,7.36,0,7.36,2010,1.8,83.3,0,83.3
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,22.3,14.8,18.6,0,0,0,2009,-0.36,0,0,0
2009,0.25,0,0.25,0,0,0,0.25,0.29,0,0.96,2.57,0.03,0,2009,26.45,6.37,10.8,2.32,0,2.32,2008,0.31,80.6,0,80.6
2008,0.7,0,0.7,0.3,0,0.3,1,-,-,3.93,3.08,0,1.05,2008,14.9,4.6,9.88,7.08,3.04,10.1,2007,1.05,66.7,28.6,95.2
2007,0.7,0,0.7,0.3,0,0.3,1,-,-,3.95,3.37,0,-,2007,22.3,9.6,16.1,4.35,1.86,6.21,2006,1,70,30,100
2006,0.7,0,0.7,0.3,0,0.3,1,-,-,3.8,2.98,0,-,2006,18.85,11.3,13.9,5.05,2.17,7.22,2005,1.2,58.3,25,83.3
2005,0.3,0,0.3,0.5,0,0.5,0.8,-,-,2.64,2.59,0,-,2005,17.75,11.1,13.1,2.29,3.82,6.11,2004,1.03,29.1,48.5,77.7
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,16.2,10.8,13,0,0,0,2003,-1.53,0,0,0
2003,0.3,0,0.3,0,0.5,0.5,0.8,-,-,1.02,2.18,0,-,2003,17.2,9.5,12.9,2.33,3.88,6.2,2002,0.46,65.2,109,174
2002,1,0,1,1,0,1,2,-,-,0,0,0,-,2002,51,14.7,28.5,3.5,3.5,7.01,2001,2.53,39.5,39.5,79.1
2001,1,0,1,2,0,2,3,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,4.32,23.1,46.3,69.4
2000,1.5,0,1.5,0.7,1.3,2,3.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,4.21,35.6,47.5,83.1
1999,0.5,0,0.5,2,0,2,2.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,1.24,0,1.24,0.36,0.09,0.45,1.68,,,,,,,平均,26.1,15.2,20,5.7,1.1,6.8,平均,1.87,59.9,19.7,79.6
累計,24.8,0,24.8,7.1,1.8,8.9,33.7,,,,,,,累計,,,,,,,累計,35.6,,,
