盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,33.1,14.65,22.4,0,0,0,2017,0.26,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,18.5,12.8,15.3,0,0,0,2016,0.6,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,18.65,13,15.4,0,0,0,2015,0.3,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,25.2,9.41,16.4,0,0,0,2014,-4.33,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,21.3,11.8,16.4,0,0,0,2013,-1.99,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,23.85,15.2,18.9,0,0,0,2012,-0.99,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0.01,0,2012,37.9,17.2,26,0,0,0,2011,0.12,0,0,0
2011,1.5,0,1.5,0,0,0,1.5,1.65,0,1.8,0.67,0.21,0,2011,43,20.35,31.1,4.82,0,4.82,2010,2.71,55.4,0,55.4
2010,1.5,0,1.5,1,0,1,2.5,1.35,9.03,0,0,0.23,0,-,-,-,-,-,-,-,2009,3.33,45,30,75.1
平均,0.33,0,0.33,0.11,0,0.11,0.44,,,,,,,平均,27.7,14.3,20.2,0.6,0,0.6,平均,0,11.2,3.3,14.5
累計,3,0,3,1,0,1,4,,,,,,,累計,,,,,,,累計,0.01,,,
