盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.15,0.1,0.25,0,0,0,0.25,0.29,0,-,-,-,-,2018,12.45,8.73,9.82,2.54,0,2.54,2017,0.21,119,0,119
2017,0.09,0.11,0.2,0,0,0,0.2,0.23,0,-,-,-,-,2017,13.45,9,10,2,0,2,2016,0.1,200,0,200
2016,0.32,0.08,0.4,0,0,0,0.4,0.47,0,-,-,-,-,2016,10.4,8.55,9.5,4.21,0,4.21,2015,0.36,111,0,111
2015,0.2,0.2,0.39,0,0,0,0.39,0.45,0,1.3,2.7,0.01,0,2015,12.2,8.25,10.5,3.71,0,3.71,2014,0.46,84.9,0,84.9
2014,0.1,0.2,0.3,0,0,0,0.3,0.32,0,0.34,2.69,0,0,2014,14.75,8.74,11.1,2.69,0,2.69,2013,0.13,230,0,230
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11.5,8.2,8.96,0,0,0,2012,0.11,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.39,6.81,7.89,0,0,0,2011,-1.4,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.4,6.69,9.57,0,0,0,2010,-0.26,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,19.4,9.68,13.4,0,0,0,2009,0.03,0,0,0
2009,0.3,0,0.3,0,0,0,0.3,0.31,0,0.32,0.9,0.03,0,2009,14.95,7.12,10.3,2.91,0,2.91,2008,0.34,88.2,0,88.2
2008,1.1,0,1.1,0.4,0,0.4,1.5,-,-,1.68,0.9,0.12,0,2008,20.35,7.01,14,7.82,2.84,10.7,2007,1.84,59.6,21.7,81.3
2007,1.3,0,1.3,0.56,0,0.56,1.86,-,-,1.8,0.9,0.12,-,2007,35.95,17.55,27.1,4.81,2.06,6.87,2006,2.22,58.8,25.2,83.9
2006,0.77,0,0.77,0.68,0,0.68,1.45,-,-,1.27,0.9,0,-,2006,32.6,19.95,24.6,3.15,2.76,5.9,2005,1.76,44,38.5,82.5
2005,0.76,0,0.76,0.12,0.55,0.67,1.43,-,-,0.71,0.62,0.02,-,2005,26.8,15.9,20.5,3.74,3.27,7.01,2004,1.57,48.7,42.6,91.3
2004,1,0,1,0.2,0.3,0.5,1.5,-,-,0.64,0.9,0.04,-,2004,33.3,19.1,23.6,4.23,2.12,6.35,2003,1.05,95.2,47.6,143
2003,0.8,0,0.8,1.2,0,1.2,2,-,-,1.22,0.9,0,-,2003,43.2,17.6,23.3,3.43,5.14,8.57,2002,2.25,35.6,53.3,88.9
2002,0,0,0,2,0,2,2,-,-,0,0,0,-,2002,56,21,33.2,0,6.03,6.03,2001,2.4,0,83.3,83.3
2001,0.5,0,0.5,2,0,2,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,3.39,14.7,59,73.7
2000,0,0,0,3,0,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,5.51,0,54.4,54.4
1999,0.5,0,0.5,0,0,0,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0.39,0.03,0.43,0.51,0.04,0.55,0.98,,,,,,,平均,22.3,11.8,15.7,2.7,1.4,4.1,平均,1.16,62.6,22.4,85
累計,7.89,0.69,8.58,10.2,0.85,11,19.6,,,,,,,累計,,,,,,,累計,22.1,,,
