盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.3,8.21,9.89,0,0,0,2017,-1.88,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,15.25,9.93,11.5,0,0,0,2016,-0.81,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,21.5,11,14,0,0,0,2015,-0.15,0,0,0
2015,0.29,0,0.29,0,0,0,0.29,0.52,0,1.5,1.82,0.06,0,2015,17.7,9.2,13.6,2.14,0,2.14,2014,0.47,61.7,0,61.7
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,33.5,13.5,20.8,0,0,0,2013,-0.43,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,33.4,12.1,18.5,0,0,0,2012,-0.15,0,0,0
2012,0.5,0.49,1,0,0,0,1,1.38,0,1.53,3.33,0.14,0,2012,28.6,11.5,17.7,5.63,0,5.63,2011,0.36,276,0,276
2011,0.48,0,0.48,0,0.8,0.8,1.28,0.61,0,1.21,1.14,0.11,0,2011,44.45,15.7,27.1,1.77,2.94,4.71,2010,0.96,50,83.2,133
2010,1.28,0,1.28,0,0,0,1.28,1.39,0,2.79,1.8,0.25,0,2010,66,30.8,46.5,2.76,0,2.76,2009,1.43,89.8,0,89.8
2009,1.2,0,1.2,0.35,0.3,0.65,1.85,1.2,3.48,3.03,1.8,0,1.99,2009,36.95,10.15,19.9,6.04,3.27,9.3,2008,1.68,71.4,38.6,110
2008,0.85,0,0.85,0.1,0,0.1,0.95,-,-,-,-,-,-,2008,29,9.35,16.9,5.03,0.59,5.62,2007,1.32,64.4,7.6,72
2007,1,0,1,1.3,0,1.3,2.3,-,-,4.16,1.79,0,-,2007,24.4,22.9,23.7,4.22,5.49,9.71,2006,3.02,33.1,43,76.2
2006,0,0,0,2.3,0,2.3,2.3,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,3.11,0,74,74
平均,0.43,0.04,0.47,0.31,0.08,0.4,0.87,,,,,,,平均,30.3,13.7,20,2.3,1,3.3,平均,0.69,49.8,19,68.7
累計,5.61,0.49,6.1,4.05,1.1,5.15,11.2,,,,,,,累計,,,,,,,累計,8.93,,,
