盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,4.5,0,4.5,4.5,0,27.3,-,-,-,-,2018,43,32.45,36.8,0,12.2,12.2,2017,5.23,0,86,86
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,40.8,26.65,31.4,0,0,0,2016,3.81,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,31.95,18.4,24.7,0,0,0,2015,0.8,0,0,0
2015,0,0,0,0.8,0,0.8,0.8,0,4.49,2.44,4.67,0.01,0,2015,28.6,16.1,20.7,0,3.86,3.86,2014,0.97,0,82.5,82.5
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,52.5,20.05,32.9,0,0,0,2013,-0.84,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,30.45,24,25.2,0,0,0,2012,0.27,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,33,22.05,24.9,0,0,0,2011,0.35,0,0,0
2011,0,0,0,0.3,0,0.3,0.3,0,1.64,0.89,5.89,0.01,0,2011,39.2,21.9,28.1,0,1.07,1.07,2010,0.29,0,103,103
2010,0,0,0,0.3,0,0.3,0.3,0,1.59,0.86,5.2,0.01,0,2010,91.1,31.6,40,0,0.75,0.75,2009,0.33,0,90.9,90.9
2009,0,0,0,0.3,0,0.3,0.3,0,15.4,0.84,6.12,0.01,0,2009,38.15,29.75,33.4,0,0.9,0.9,2008,0.28,0,107,107
2008,0,0,0,1.4,0,1.4,1.4,-,-,3.43,4.52,0.02,0,2008,45.7,22.15,33.3,0,4.2,4.2,2007,1.75,0,80,80
2007,0,0,0,0.5,0.5,1,1,-,-,1.11,7.83,0.01,-,2007,23.7,15,19.3,0,5.19,5.19,2006,0.36,0,278,278
2006,0.5,0,0.5,0,0,0,0.5,-,-,1.11,4.42,0.01,-,2006,16.4,13.3,14.2,3.52,0,3.52,2005,0.65,76.9,0,76.9
2005,0,0,0,1.2,0,1.2,1.2,-,-,2.42,3.94,0.01,-,2005,15,12.2,13.3,0,9,9,2004,1.58,0,75.9,75.9
2004,1,0,1,0,0,0,1,-,-,2.24,3.73,0.01,-,2004,26.6,12.8,19.4,5.15,0,5.15,2003,1.51,66.2,0,66.2
2003,1,0,1,0.5,0,0.5,1.5,-,-,3.2,4.14,0.02,-,2003,24.8,17.5,20.9,4.79,2.39,7.18,2002,2.04,49,24.5,73.5
2002,1,0,1,0.5,0,0.5,1.5,-,-,0,0,0,-,2002,26,13.3,17.3,5.78,2.89,8.68,2001,2.08,48.1,24,72.1
2001,1,0,1,0,0,0,1,-,-,0,0,0,-,2001,16.5,7.7,11.7,8.54,0,8.54,2000,1.19,84,0,84
2000,0.5,0,0.5,0.5,0,0.5,1,-,-,0,0,0,-,2000,14,6.8,9.25,5.4,5.4,10.8,1999,1.23,40.7,40.7,81.3
1999,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,1999,14.95,7.6,11.1,0,7.18,7.18,1998,0.95,0,84.2,84.2
1998,0,0,0,0.4,0.4,0.8,0.8,-,-,-,-,-,-,1998,26.5,12.95,17.3,0,4.62,4.62,1997,0.53,0,151,151
1997,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,1997,44,16.1,25.7,0,3.9,3.9,1996,0.76,0,132,132
1996,0,0,0,0.6,0,0.6,0.6,-,-,0,0,0,-,1996,23.8,13.9,17.2,0,3.48,3.48,1995,1.2,0,50.1,50.1
1995,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,1995,17.6,14.1,15.7,1.91,0,1.91,1994,0.44,67.8,0,67.8
1994,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,-0.41,0,0,0
1993,0.4,0,0.4,0,0,0,0.4,-,-,0,-,0,-,-,-,-,-,-,-,-,1992,-,-,-,-
1992,0.3,0,0.3,0,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,-,-,-,-
1991,0,0,0,0.3,0,0.3,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,0.95,2.39,3.34,3.34,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,0.21,0,0.21,0.49,0.13,0.63,0.83,,,,,,,平均,31.8,17.8,22.7,1.5,2.8,4.3,平均,1.09,17.3,56.4,73.7
累計,6,0,6,14.4,3.79,18.1,24.1,,,,,,,累計,,,,,,,累計,27.3,,,
