盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,0.35,0,-,-,-,-,2018,72.9,48,58.6,0.85,0,0.85,2017,1.02,49,0,49
2017,0.65,0,0.65,0.65,0,0.65,1.3,0.42,4.23,-,-,-,-,2017,69,34.2,45.6,1.43,1.43,2.85,2016,1.9,34.2,34.2,68.4
2016,0.65,0,0.65,0.85,0,0.85,1.5,0.39,5.1,-,-,-,-,2016,48.9,33.15,39.3,1.65,2.16,3.82,2015,2.39,27.2,35.6,62.8
2015,2.75,0,2.75,0.85,0,0.85,3.6,1.52,4.7,9.98,3.29,0.18,0,2015,81.8,29.1,55.1,4.99,1.54,6.54,2014,5.58,49.3,15.2,64.5
2014,2.5,0,2.5,0.6,0,0.6,3.1,1.31,3.13,6.68,3.13,0.15,0,2014,121,77.5,89.9,2.78,0.67,3.45,2013,4.85,51.5,12.4,63.9
2013,1.5,0,1.5,0.6,0,0.6,2.1,0.58,2.32,3.46,2.93,0.1,0,2013,85.5,27.5,47.7,3.14,1.26,4.4,2012,3.05,49.2,19.7,68.9
2012,1.57,0,1.57,0,0,0,1.57,0.61,0,2.09,2.23,0.08,0,2012,36.65,19.5,27.4,5.74,0,5.74,2011,2.37,66.2,0,66.2
2011,2,0,2,0,0,0,2,0.83,0,2.88,2.82,0.1,0,2011,54.7,17.8,32.6,6.14,0,6.14,2010,3.03,66,0,66
2010,0.8,0,0.8,0.2,0,0.2,1,0.26,0.64,1.1,2.14,0.04,0,-,-,-,-,-,-,-,2009,1.61,49.7,12.4,62.1
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,0.1,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-0.68,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-0.7,-,-,-
平均,1.08,0,1.08,0.31,0,0.31,1.39,,,,,,,平均,71.3,35.8,49.5,3.3,0.9,4.2,平均,2.04,49.2,14.4,63.5
累計,12.9,0,12.9,3.75,0,3.75,16.7,,,,,,,累計,,,,,,,累計,24.5,,,
