盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,23.4,14.5,17.3,0,0,0,2017,-0.97,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,25.7,15,18.7,0,0,0,2016,0.1,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,18.85,12.35,14.8,0,0,0,2015,0.16,0,0,0
2015,2.05,0,2.05,0,0,0,2.05,6.84,0,10,0.93,0.37,0,2015,35.1,13.1,23.4,8.75,0,8.75,2014,3.22,63.6,0,63.6
2014,0.6,0,0.6,0,0,0,0.6,1.99,0,5,1.36,0.3,0,2014,51.7,15.65,32.8,1.83,0,1.83,2013,1.11,54.1,0,54.1
2013,0.5,0,0.5,0,0,0,0.5,1.66,0,3,2.88,0.09,0,2013,16.9,13.45,15.2,3.29,0,3.29,2012,0.31,161,0,161
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,25,10.55,15.9,0,0,0,2011,0.26,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,21.95,10.65,16.6,0,0,0,2010,0.12,0,0,0
2010,0.78,0,0.78,0,0,0,0.78,2.53,0,5,1.64,0.14,0,2010,21.9,12.95,16,4.85,0,4.85,2009,0.95,81.6,0,81.6
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,22.4,6.3,13.6,0,0,0,2008,-0.06,0,0,0
2008,0.8,0,0.8,0.2,0,0.2,1,-,-,9,2.43,0,4.7,2008,27.3,5.75,18.2,4.4,1.1,5.5,2007,1.16,69,17.2,86.2
2007,1.5,0,1.5,0.5,0,0.5,2,-,-,12,1.27,0,-,2007,42.7,20.95,31.2,4.81,1.6,6.42,2006,3.33,45,15,60.1
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,48.5,25,35.6,0,0,0,2005,-0.82,0,0,0
2005,1.49,0,1.49,1.49,0,1.49,2.98,-,-,12,1.14,0,-,2005,47.3,22.65,32.7,4.56,4.56,9.13,2004,4.44,33.6,33.6,67.2
2004,0.72,0,0.72,1.91,0,1.91,2.63,-,-,10,1.54,0,-,2004,92.5,40.9,64,1.12,2.99,4.11,2003,3.75,19.1,50.9,70.1
2003,0,0,0,2,0,2,2,-,-,6,1.76,0,-,2003,72.5,34.9,51.2,0,3.9,3.9,2002,2.47,0,81,81
2002,0.5,0,0.5,1.05,0.45,1.5,2,-,-,0,0,0,-,2002,72,39.8,51,0.98,2.94,3.92,2001,1.95,25.6,76.9,103
2001,0,0,0,3.1,0,3.1,3.1,-,-,0,0,0,-,2001,123,23.7,66.3,0,4.67,4.67,2000,4.02,0,77.1,77.1
2000,0,0,0,1.78,0.72,2.5,2.5,-,-,0,0,0,-,2000,270,66,147,0,1.7,1.7,1999,2.53,0,98.8,98.8
1999,0,0,0,2.54,0.96,3.5,3.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,3.04,0,115,115
1998,3.25,0,3.25,2.5,0.75,3.25,6.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,4.6,70.7,70.7,141
平均,0.58,0,0.58,0.81,0.14,0.95,1.53,,,,,,,平均,55.7,21.3,35.9,1.8,1.2,3.1,平均,1.7,29.7,30.3,60
累計,12.2,0,12.2,17.1,2.88,20,32.1,,,,,,,累計,,,,,,,累計,35.7,,,
