盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0.6,0.6,0,0,0,0.6,2.09,0,-,-,-,-,2018,17.95,8.57,13,4.62,0,4.62,2017,-1.01,-59.4,0,-59.4
2017,0.2,0,0.2,0,0,0,0.2,0.7,0,-,-,-,-,2017,16.95,9.86,11.9,1.68,0,1.68,2016,0.26,76.9,0,76.9
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,12.65,9.5,10.5,0,0,0,2015,0.24,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12.6,9.06,11.2,0,0,0,2014,-0.46,0,0,0
2014,0.25,0,0.25,0,0,0,0.25,0.87,0,2.77,2.9,0.03,0,2014,14.7,11.5,13.1,1.9,0,1.9,2013,0.27,92.6,0,92.6
2013,0.3,0,0.3,0,0,0,0.3,1.04,0,3.33,2.58,0.03,0,2013,15.6,9.78,13.2,2.27,0,2.27,2012,0.37,81.1,0,81.1
2012,0.5,0,0.5,0,0,0,0.5,1.74,0,5.55,2.74,0.06,0,2012,9.87,7.16,8.27,6.05,0,6.05,2011,0.58,86.2,0,86.2
2011,0.3,0,0.3,0,0,0,0.3,1.04,0,3.33,1.46,0.03,0,2011,13.65,7.07,10.4,2.88,0,2.88,2010,0.66,45.5,0,45.5
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.6,10.4,11.9,0,0,0,2009,0.29,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,15,6.6,10.4,0,0,0,2008,-0.73,0,0,0
2008,0.1,0,0.1,0.7,0,0.7,0.8,-,-,8.27,2.66,0,0.83,2008,21.55,6.51,12.3,0.81,5.7,6.52,2007,1.06,9.4,66,75.5
2007,0.2,0,0.2,1.5,0.5,2,2.2,-,-,12.3,2.7,0,-,2007,31.6,10.75,18.9,1.06,10.6,11.7,2006,2.04,9.8,98,108
2006,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2006,24.1,8.19,12.5,0,4.01,4.01,2005,0.64,0,78.1,78.1
2005,0,0,0,0.6,1,1.6,1.6,-,-,0,0,0,-,2005,17.7,7.15,12.7,0,12.6,12.6,2004,3.12,0,51.3,51.3
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,18.8,5.9,12.4,0,0,0,2003,0.24,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,8.9,2.57,5.3,0,0,0,2002,0.21,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,5.4,1.61,2.78,0,0,0,2001,-2.29,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,4,1.8,2.61,0,0,0,2000,-0.92,0,0,0
2000,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,2000,14.25,2,6.32,0,7.91,7.91,1999,0.53,0,94.3,94.3
1999,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,1999,13.5,5.75,7.81,0,6.41,6.41,1998,0.56,0,89.3,89.3
1998,0,0,0,0.5,0,0.5,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,0.4,0,125,125
1997,0,0,0,0.33,0,0.33,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.08,0.03,0.11,0.21,0.09,0.3,0.41,,,,,,,平均,15.2,7.09,10.4,1.1,2.4,3.4,平均,0.29,16.3,28.7,45
累計,1.85,0.6,2.45,4.63,2,6.63,9.08,,,,,,,累計,,,,,,,累計,6.06,,,
