盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.44,0,-,-,-,-,2018,14.5,9.67,11.6,1.72,0,1.72,2017,0.32,62.5,0,62.5
2017,0.7,0,0.7,0,0,0,0.7,1.56,0,-,-,-,-,2017,16.9,12.5,14.2,4.94,0,4.94,2016,1.17,59.8,0,59.8
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,17.75,11,14.4,0,0,0,2015,0.71,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,14.2,9.2,11.1,0,0,0,2014,0.09,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,13.5,8.02,10.6,0,0,0,2013,0.06,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,10.2,7.35,8.24,0,0,0,2012,0,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.79,6.41,7.51,0,0,0,2011,-0.49,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.9,6.51,9.59,0,0,0,2010,-0.15,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,20.5,10.1,14.4,0,0,0,2009,-0.85,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,14.65,4.84,6.78,0,0,0,2008,-0.6,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,17.5,5.31,10.1,0,0,0,2007,0,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,27.8,6.07,11.8,0,0,0,2006,-0.66,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8.75,4.5,5.8,0,0,0,2005,0.01,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,7.45,4.2,5.85,0,0,0,2004,0.01,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.95,4,7.19,0,0,0,2003,-1.92,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,7.6,3.9,4.93,0,0,0,2002,0.08,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,9.4,2.79,5.62,0,0,0,2001,-0.23,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,5,2.1,3.09,0,0,0,2000,-0.06,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,16.3,2.77,7.02,0,0,0,1999,-2.13,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,18.39,4.96,10.8,0,0,0,1998,-4.48,0,0,0
1998,0,0,0,1.5,2,3.5,3.5,-,-,0,0,0,-,1998,95,11.5,48.4,0,7.24,7.24,1997,1.11,0,315,315
1997,0,0,0,1.2,0,1.2,1.2,-,-,-,-,-,-,1997,72,42,59.5,0,2.02,2.02,1996,1.44,0,83.3,83.3
1996,0,0,0,1.5,0,1.5,1.5,-,-,-,-,-,-,1996,43.5,26.3,33.8,0,4.43,4.43,1995,3.03,0,49.5,49.5
1995,0.3,0,0.3,1,0,1,1.3,-,-,0,0,0,-,-,-,-,-,-,-,-,1994,1.8,16.6,55.4,72
1994,0,0,0,1.3,0,1.3,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0.3,0,0.3,1.7,0,1.7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.06,0,0.06,0.32,0.08,0.39,0.45,,,,,,,平均,21,8.96,14,0.3,0.6,0.9,平均,-0.07,5.8,21,26.8
累計,1.5,0,1.5,8.2,2,10.2,11.7,,,,,,,累計,,,,,,,累計,-1.74,,,
