盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.73,0,0.73,0,0,0,0.73,4.62,0,-,-,-,-,2018,14.15,9.14,11.2,6.52,0,6.52,2017,1.04,70.2,0,70.2
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.2,7.91,9.57,0,0,0,2016,0.23,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,8.64,6.16,7.05,0,0,0,2015,-0.33,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10.35,5.9,8.43,0,0,0,2014,-0.02,0,0,0
2014,0.7,0,0.7,0,0,0,0.7,4.43,0,8.14,1.94,0.12,0,2014,12.65,9.72,11,6.34,0,6.34,2013,0.96,72.9,0,72.9
2013,0.7,0,0.7,0,0,0,0.7,4.43,0,9.69,1.8,0.15,0,2013,12.75,10.3,11.3,6.2,0,6.2,2012,1.11,63.1,0,63.1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.5,7.02,8.97,0,0,0,2011,-0.03,0,0,0
2011,0.35,0,0.35,0,0,0,0.35,2.21,0,4.58,1.8,0.07,0,2011,12.75,6.8,10.1,3.48,0,3.48,2010,0.49,71.4,0,71.4
2010,0.5,0,0.5,0,0,0,0.5,3.16,0,6.8,0.71,0.1,0,2010,13.35,9.8,11.2,4.45,0,4.45,2009,1.79,27.9,0,27.9
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,11.6,4.4,7.79,0,0,0,2008,-2.17,0,0,0
2008,0.7,0,0.7,0,0,0,0.7,-,-,15.5,1.8,0.23,0,2008,15.3,4.35,9.35,7.49,0,7.49,2007,1.48,47.3,0,47.3
2007,0.4,0,0.4,0,0,0,0.4,-,-,5.33,1.49,0.08,-,2007,13.8,9.22,11,3.62,0,3.62,2006,0.6,66.7,0,66.7
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,13.5,5,8.03,0,0,0,2005,-0.24,0,0,0
2005,0.5,0,0.5,0,0,0,0.5,-,-,6.66,1.95,0.1,-,2005,9,4.41,6.44,7.76,0,7.76,2004,0.54,92.6,0,92.6
2004,0.6,0,0.6,0,0,0,0.6,-,-,7.99,1.88,0.12,-,2004,12.5,7.25,9.05,6.63,0,6.63,2003,0.67,89.6,0,89.6
