盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.3,0,1.3,0,0,0,1.3,3.8,0,-,-,-,-,2018,35.65,23.95,27.8,4.68,0,4.68,2017,2.64,49.2,0,49.2
2017,1,0,1,0,0,0,1,2.92,0,-,-,-,-,2017,37.1,23.65,27.2,3.67,0,3.67,2016,1.95,51.3,0,51.3
2016,1.5,0,1.5,0,0,0,1.5,4.39,0,-,-,-,-,2016,31.3,25,27.3,5.49,0,5.49,2015,3.05,49.2,0,49.2
2015,1.5,0,1.5,0.5,0,0.5,2,4.22,14.1,10,0.94,0.72,0,2015,42,24.75,34.7,4.32,1.44,5.77,2014,3.78,39.7,13.2,52.9
2014,1.8,0,1.8,0.4,0,0.4,2.2,4.86,10.8,10,0.83,0.76,0,2014,51.3,40.3,44.4,4.05,0.9,4.96,2013,4.47,40.3,8.9,49.2
2013,1.5,0,1.5,0.5,0,0.5,2,3.86,12.9,5.44,0.53,0.52,0,2013,51.8,39.3,44.5,3.37,1.12,4.5,2012,4,37.5,12.5,50
2012,2,0,2,0.7,0,0.7,2.7,4.81,16.8,10,0.76,0.77,0,2012,80.5,39.6,56.9,3.52,1.23,4.75,2011,5.48,36.5,12.8,49.3
2011,2.8,0,2.8,1,0,1,3.8,6.12,21.8,8.1,0.5,0.81,0,2011,93.5,47.6,71.1,3.94,1.41,5.35,2010,7.54,37.1,13.3,50.4
2010,2.5,0,2.5,1,0,1,3.5,4.92,197,10,0.82,0.69,0,2010,84.5,60,67.9,3.68,1.47,5.15,2009,6.94,36,14.4,50.4
2009,1.5,0,1.5,0.7,0,0.7,2.2,2.47,11.5,5.5,0.73,0.5,0,2009,86.7,22.8,57.2,2.62,1.22,3.85,2008,4.57,32.8,15.3,48.1
2008,2,0,2,1.5,0,1.5,3.5,-,-,7.7,0.79,0,4.86,2008,71.6,18.7,45.3,4.42,3.31,7.73,2007,6.93,28.9,21.6,50.5
2007,2,0,2,1.5,0,1.5,3.5,-,-,8.63,1.09,0,-,2007,95.4,46.55,77.7,2.57,1.93,4.5,2006,7.28,27.5,20.6,48.1
2006,1.5,0,1.5,1.5,0,1.5,3,-,-,6,1.27,0,-,2006,95.4,60.3,73.5,2.04,2.04,4.08,2005,6.31,23.8,23.8,47.5
2005,0.5,0,0.5,1,0,1,1.5,-,-,3,2.02,0,-,2005,70.6,16,34.3,1.46,2.91,4.37,2004,2.23,22.4,44.8,67.3
2004,0.9,0,0.9,1,0,1,1.9,-,-,3,2.26,0,-,2004,30.4,14.65,19.1,4.72,5.25,9.97,2003,2.21,40.7,45.2,86
2003,0,0,0,2.06,0,2.06,2.06,-,-,2,1.39,0,-,-,-,-,-,-,-,-,2002,2.93,0,70.5,70.5
2002,0,0,0,2.14,0,2.14,2.14,-,-,2,-,0,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,1.99,0,1.99,1.99,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,1.76,0,1.76,1.76,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.28,0,1.28,1.01,0,1.01,2.29,,,,,,,平均,63.8,33.5,47.3,3.6,1.6,5.3,平均,4.52,34.6,19.8,54.4
累計,24.3,0,24.3,19.3,0,19.3,43.6,,,,,,,累計,,,,,,,累計,72.3,,,
