盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0.3,1.3,0,0,0,1.3,4.59,0,-,-,-,-,2018,34.3,25.8,29,4.48,0,4.48,2017,2.51,51.8,0,51.8
2017,0.8,0.4,1.2,0,0,0,1.2,4.24,0,-,-,-,-,2017,38.3,24.4,27.1,4.42,0,4.42,2016,2.43,49.4,0,49.4
2016,1,0,1,0,0,0,1,3.53,0,-,-,-,-,2016,32.3,22.25,25.7,3.9,0,3.9,2015,2.1,47.6,0,47.6
2015,1,0,1,0,0,0,1,3.53,0,13.1,1.8,0.66,0,2015,34,17.2,25.7,3.9,0,3.9,2014,2.06,48.5,0,48.5
2014,0.4,0,0.4,0,0,0,0.4,1.41,0,4.43,1.8,0.22,0,2014,26.65,17.95,22.1,1.81,0,1.81,2013,0.7,57.1,0,57.1
2013,0.2,0,0.2,0,0,0,0.2,0.71,0,0.61,1.8,0.03,0,2013,20.8,13.65,15.9,1.26,0,1.26,2012,0.1,200,0,200
2012,0.5,0,0.5,0.5,0,0.5,1,1.67,16.7,17.2,2.59,0.6,0,2012,25,12.7,17.2,2.9,2.9,5.8,2011,2,24.9,24.9,49.8
2011,1.25,0,1.25,1,0,1,2.25,3.79,30.4,13.1,1.29,0.65,0,2011,36.2,17.85,27.3,4.57,3.66,8.23,2010,3.75,33.3,26.7,60
2010,2,0,2,0,0,0,2,5.45,0,14.1,1.8,0.7,0,2010,41.75,29.6,36.4,5.48,0,5.48,2009,2.88,69.4,0,69.4
2009,0.2,0,0.2,0.8,0,0.8,1,0.5,20.1,8.39,1.8,0.34,0,2009,42.2,12.2,25.5,0.79,3.14,3.93,2008,1.8,11.1,44.4,55.6
2008,0.9,0,0.9,0.1,0,0.1,1,-,-,9.96,1.8,0,5.5,2008,28.7,9,18.9,4.75,0.53,5.28,2007,2.2,40.9,4.5,45.5
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,42.5,18.5,28.9,0,0,0,2006,-1.44,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,21,14.05,16.6,0,0,0,2005,0,0,0,0
2005,0.5,0,0.5,0.3,0.2,0.5,1,-,-,5.38,1.38,0,-,2005,30.7,12.4,21.9,2.28,2.28,4.55,2004,2.51,19.9,19.9,39.7
2004,0.5,0,0.5,0.5,1,1.5,2,-,-,5.7,1.73,0,-,2004,51.5,24.6,37.8,1.32,3.96,5.28,2003,2.72,18.3,55,73.4
2003,2,0,2,0.5,0,0.5,2.5,-,-,6.21,1.8,0.32,-,2003,43.3,23.5,32.2,6.21,1.55,7.76,2002,3.08,64.9,16.2,81.2
2002,0,0,0,1.51,1,2.51,2.51,-,-,0,0,0,-,2002,46.7,36,41.5,0,6.05,6.05,2001,2.31,0,109,109
2001,0,0,0,1.42,1,2.42,2.42,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,2.46,0,98.2,98.2
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.64,0.04,0.68,0.35,0.17,0.52,1.2,,,,,,,平均,35.1,19.5,26.5,2.8,1.4,4.2,平均,1.9,41,22.1,63.1
累計,12.2,0.7,12.9,6.62,3.2,9.82,22.8,,,,,,,累計,,,,,,,累計,34.2,,,
