盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,41.4,27.3,33.8,0,0,0,2017,-0.85,0,0,0
2017,0.5,0,0.5,0,0,0,0.5,0.81,0,-,-,-,-,2017,61.2,20.1,33.5,1.49,0,1.49,2016,0.02,2500,0,2500
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,26.5,13,18,0,0,0,2015,-0.78,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,26.4,12.85,18.4,0,0,0,2014,-0.86,0,0,0
2014,0.6,0,0.6,0,0,0,0.6,0.98,0,1.68,2.25,0.08,0,2014,32.4,19.1,26.2,2.29,0,2.29,2013,0.46,130,0,130
2013,1.6,0,1.6,0,0,0,1.6,2.6,0,9.39,2.25,0.38,0,2013,40.05,28.15,32.7,4.89,0,4.89,2012,2.57,62.3,0,62.3
2012,1.2,0,1.2,0,0,0,1.2,1.95,0,9.08,2.39,0.36,0,2012,49.5,29.6,41.1,2.92,0,2.92,2011,2.34,51.3,0,51.3
2011,1,0,1,0,0,0,1,1.63,0,7.24,2.1,0.31,0,2011,59.9,27.9,43.9,2.28,0,2.28,2010,2.19,45.7,0,45.7
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,52,21.35,31.2,0,0,0,2009,-2.19,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,25.4,8.8,16.8,0,0,0,2008,0.04,0,0,0
2008,1.1,0,1.1,0.1,0,0.1,1.2,-,-,5.29,2.25,0.11,1.27,2008,34.1,8.16,21.5,5.11,0.46,5.58,2007,1.93,57,5.2,62.2
2007,2.4,0,2.4,0.1,0,0.1,2.5,-,-,7.2,2.25,0.09,-,2007,61.8,23,45.4,5.28,0.22,5.5,2006,2.67,89.9,3.7,93.6
2006,3,0,3,1,0,1,4,-,-,18.2,2.66,0.22,-,2006,95.7,45,68.2,4.4,1.47,5.86,2005,6.48,46.3,15.4,61.7
2005,1.3,0,1.3,3,0,3,4.3,-,-,12.4,1.83,0.15,-,2005,122.5,66.6,92.7,1.4,3.23,4.64,2004,8.68,15,34.5,49.5
2004,1,0,1,3,0,3,4,-,-,10.1,2.25,0.12,-,2004,166,79,112,0.9,2.69,3.59,2003,7.81,12.8,38.4,51.2
2003,1,0,1,3,0,3,4,-,-,5.89,2.25,0.07,-,2003,181,74,112,0.89,2.67,3.56,2002,6.03,16.6,49.8,66.3
2002,0.5,0,0.5,3,0,3,3.5,-,-,0,0,0,-,2002,96.5,90.5,93.5,0.53,3.21,3.74,2001,5.06,9.9,59.3,69.2
2001,0,0,0,2.89,0,2.89,2.89,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,10.8,0,26.8,26.8
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.8,0,0.8,0.85,0,0.85,1.65,,,,,,,平均,69,35,49.5,1.9,0.8,2.7,平均,2.91,169,13,182
累計,15.2,0,15.2,16.1,0,16.1,31.3,,,,,,,累計,,,,,,,累計,52.4,,,
