盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.37,0,0.37,0,0,0,0.37,-,-,-,-,-,-,2018,36.25,25.8,31.3,1.18,0,1.18,2017,-,-,-,-
2017,0.25,0,0.25,0,0,0,0.25,-,-,-,-,-,-,2017,31.45,17,20.5,1.24,0,1.24,2016,-,-,-,-
2016,0.38,0,0.38,0,0,0,0.38,-,-,-,-,-,-,2016,23.45,13.25,17.3,2.17,0,2.17,2015,-,-,-,-
2015,0.56,0,0.56,0,0,0,0.56,-,-,-,-,-,-,2015,39.5,21.2,30.6,1.85,0,1.85,2014,-,-,-,-
2014,0.55,0,0.55,0,0,0,0.55,-,-,-,-,-,-,2014,44.35,32.35,40.2,1.37,0,1.37,2013,-,-,-,-
2013,0.48,0,0.48,0,0,0,0.48,-,-,-,-,-,-,2013,44.15,35.9,39.3,1.22,0,1.22,2012,-,-,-,-
2012,0.55,0,0.55,0,0,0,0.55,-,-,-,-,-,-,2012,47.3,35,41.3,1.34,0,1.34,2011,-,-,-,-
2011,0.63,0,0.63,0,0,0,0.63,1.93,0,0,-,0,0,2011,49,33.55,41,1.53,0,1.53,2010,-,-,-,-
2010,0.55,0,0.55,0,0,0,0.55,2.08,0,23,-,0.04,0,2010,46.7,32.4,39.7,1.38,0,1.38,2009,-,-,-,-
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,51.5,45.5,46.7,-,-,-,-,-,-,-,-
平均,0.43,0,0.43,0,0,0,0.43,,,,,,,平均,41.4,29.2,34.8,1.5,0,1.5,平均,,,,
累計,4.32,0,4.32,0,0,0,4.32,,,,,,,累計,,,,,,,累計,,,,
