盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.08,0,1.08,0,0,0,1.08,211,0,-,-,-,-,2018,22.5,19.6,21.4,5.05,0,5.05,2017,1.91,56.5,0,56.5
2017,0.85,0.15,1,0,0,0,1,195,0,-,-,-,-,2017,20.75,17.5,19.2,5.2,0,5.2,2016,1.43,69.9,0,69.9
2016,0.81,0,0.81,0.8,0,0.8,1.61,146,"1,442",-,-,-,-,2016,19.7,14.5,17,4.75,4.69,9.45,2015,2.1,38.6,38.1,76.7
2015,0.81,0,0.81,0.81,0,0.81,1.62,124,"1,236",250,0.63,0.12,0,2015,24.8,16.05,20.4,3.96,3.96,7.93,2014,2.58,31.4,31.4,62.8
2014,0.38,0,0.38,0.37,0,0.37,0.75,55.9,544,111,0.52,0.06,0,2014,22.15,17.95,20.1,1.89,1.84,3.72,2013,1.5,25.3,24.7,50
2013,0.71,0,0.71,0.7,0,0.7,1.41,97.6,963,180,0.85,0.09,0,2013,20.35,16.45,18.6,3.81,3.76,7.57,2012,1.65,43,42.4,85.5
2012,0.4,0,0.4,0.88,0,0.88,1.28,45.7,"1,004",146,0.8,0.07,0,2012,20.85,15.45,17.8,2.25,4.94,7.19,2011,1.61,24.8,54.7,79.5
2011,0.73,0,0.73,0.72,0,0.72,1.45,72.8,718,117,0.83,0.06,0,2011,27.1,16.1,22.4,3.27,3.22,6.49,2010,1.32,55.3,54.5,110
2010,0.64,0,0.64,0.39,0.25,0.64,1.28,59.5,363,11.4,0.47,0.01,0,2010,21.8,15.15,18.7,3.42,3.42,6.85,2009,0.15,427,427,853
2009,0.18,0,0.18,0,0.32,0.32,0.5,16.1,286,15.2,0.1,0.01,0,2009,23.4,9.6,17.7,1.01,1.79,2.81,2008,1.51,11.9,21,33
2008,0.2,0,0.2,0.4,0.4,0.8,1,-,-,54,0.4,0,16.2,2008,32.7,7.9,22.2,0.9,3.63,4.53,2007,1.49,13.4,54,67.4
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,28.5,21.2,25.1,0,0,0,2006,-1.46,0,0,0
2006,0.5,0,0.5,1.2,0,1.2,1.7,-,-,543,3.37,1.19,-,2006,29.3,21.35,25.4,1.97,4.72,6.69,2005,2.2,22.7,54.5,77.3
2005,1,0,1,0.8,1.11,1.91,2.9,-,-,457,2.97,0.06,-,2005,38.2,25.1,32.5,3.07,5.87,8.95,2004,2.6,38.4,73.3,112
2004,1.1,0,1.1,0,0.6,0.6,1.7,-,-,253,3.28,0.03,-,2004,42,31.5,37.1,2.96,1.61,4.57,2003,1.42,77.4,42,119
2003,1,0,1,0.1,1,1.1,2.1,-,-,0,0,0.01,-,2003,36.9,26,29.6,3.38,3.71,7.09,2002,1.36,73.5,80.9,154
2002,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,33,20.9,27.5,-,-,-,-,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,28.5,15.9,22.2,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,40.9,15.2,27,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,43,15.3,28.4,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,44.8,19.6,31.8,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,57.5,37,47.7,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,64,38.6,49.8,-,-,-,-,-,-,-,-
1995,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,67,35.29,46.6,-,-,-,-,-,-,-,-
1994,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,90,57,67.5,-,-,-,-,-,-,-,-
1993,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,79,32.5,42.9,-,-,-,-,-,-,-,-
1992,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,80.5,42.5,57.6,-,-,-,-,-,-,-,-
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,84.5,77,79.9,-,-,-,-,-,-,-,-
平均,0.37,0.01,0.38,0.26,0.13,0.39,0.76,,,,,,,平均,40.8,24.9,31.9,2.9,2.9,5.9,平均,1.46,63.1,62.4,126
累計,10.4,0.15,10.5,7.17,3.67,10.8,21.4,,,,,,,累計,,,,,,,累計,23.4,,,
