盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.75,10.85,12.2,0,0,0,2017,-1.09,0,0,0
2017,0.3,0,0.3,0,0,0,0.3,0.4,0,-,-,-,-,2017,16.25,12.45,13.7,2.19,0,2.19,2016,0.33,90.9,0,90.9
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,16.25,11.3,13.3,0,0,0,2015,-0.61,0,0,0
2015,4,0,4,0,0,0,4,5.37,0,0,0,0.14,0,2015,38.1,10.35,22,18.2,0,18.2,2014,3.68,109,0,109
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,25.85,12.7,16.1,0,0,0,2013,-0.3,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,16.95,10.95,12.8,0,0,0,2012,-1.8,0,0,0
2012,0.2,0,0.2,0,0,0,0.2,0.44,0,0,0,0.01,0,2012,24.35,10,15,1.34,0,1.34,2011,0.2,100,0,100
2011,1.2,0,1.2,0,0,0,1.2,2.62,0,0,0,0.16,0,2011,48,16.35,30.6,3.92,0,3.92,2010,2.73,44,0,44
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,47.8,28.4,39.8,0,0,0,2009,1.36,0,0,0
平均,0.63,0,0.63,0,0,0,0.63,,,,,,,平均,27.5,13.7,19.5,2.9,0,2.9,平均,0.5,38.2,0,38.2
累計,5.7,0,5.7,0,0,0,5.7,,,,,,,累計,,,,,,,累計,4.5,,,
