盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,2.4,0,-,-,-,-,2018,78,54.6,63.8,4.71,0,4.71,2017,4.1,73.2,0,73.2
2017,4.55,0,4.55,0,0,0,4.55,3.64,0,-,-,-,-,2017,66.5,52.6,58.6,7.77,0,7.77,2016,5.07,89.7,0,89.7
2016,4.3,0,4.3,0,0,0,4.3,3.44,0,-,-,-,-,2016,66.8,54.8,59.7,7.2,0,7.2,2015,5.83,73.8,0,73.8
2015,4.2,0,4.2,0,0,0,4.2,3.36,0,7.21,1.8,0.47,0,2015,81.4,58,67.6,6.21,0,6.21,2014,5.01,83.8,0,83.8
2014,4.1,0,4.1,0,0,0,4.1,3.28,0,6.79,1.8,0.44,0,2014,88,61.8,72.2,5.68,0,5.68,2013,4.72,86.9,0,86.9
2013,3.1,1,4.1,0,0,0,4.1,3.27,0,7.04,1.8,0.46,0,2013,65.5,52.3,57.4,7.14,0,7.14,2012,4.94,83,0,83
2012,3.91,0,3.91,0,0,0,3.91,3.11,0,6.72,1.8,0.44,0,2012,64.4,43.9,54.5,7.17,0,7.17,2011,4.74,82.4,0,82.4
2011,3.48,0,3.48,0,0,0,3.48,2.75,0,6.33,1.8,0.41,0,2011,74.9,40.8,57.6,6.04,0,6.04,2010,4.68,74.4,0,74.4
2010,2.49,0,2.49,0,0,0,2.49,1.81,0,3.59,1.8,0.23,0,2010,78.2,49.65,64.2,3.87,0,3.87,2009,2.81,88.5,0,88.5
2009,2.05,0,2.05,0,0,0,2.05,1.45,0,2.91,1.8,0.19,0,2009,65.5,14.4,33.2,6.18,0,6.18,2008,2.29,89.5,0,89.5
2008,2.16,0,2.16,0.25,0,0.25,2.41,-,-,3.61,1.75,0,1.44,2008,40.45,16,27.8,7.78,0.9,8.67,2007,3.07,70.5,8.1,78.6
2007,1.68,0,1.68,0.5,0,0.5,2.18,-,-,3.02,1.88,0,-,2007,77,28.45,48.2,3.48,1.03,4.52,2006,2.61,64.4,19.1,83.5
2006,1.61,0,1.61,0.25,0,0.25,1.86,-,-,2.44,1.87,0,-,2006,34.4,23.1,28,5.77,0.89,6.66,2005,2.18,74.1,11.4,85.5
2005,1.95,0,1.95,0,0,0,1.95,-,-,2.61,1.71,0.1,-,2005,32.6,23,27,7.22,0,7.22,2004,2.58,75.5,0,75.5
2004,1.5,0,1.5,0.94,0.56,1.5,3,-,-,2.76,1.76,0.04,-,2004,46.9,22.3,33.1,4.53,4.53,9.07,2003,3.08,48.7,48.7,97.4
2003,0.5,0,0.5,1.5,1,2.5,3,-,-,1.79,1.75,0,-,2003,51.5,36.4,40,1.25,6.25,7.5,2002,2.54,19.7,98.4,118
2002,0,0,0,2.19,1,3.19,3.19,-,-,0,0,0,-,-,-,-,-,-,-,-,2001,3.28,0,97.3,97.3
2001,0,0,0,0.33,0,0.33,0.33,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,2.86,0,11.5,11.5
2000,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,2.35,0.05,2.4,0.31,0.13,0.45,2.85,,,,,,,平均,63.3,39.5,49.6,5.7,0.8,6.6,平均,3.69,65.4,16.4,81.8
累計,44.6,1,45.6,5.96,2.56,8.52,54.1,,,,,,,累計,,,,,,,累計,66.4,,,
