盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5,0,5,0,0,0,5,8.25,0,-,-,-,-,2018,68.8,55,62.5,7.99,0,7.99,2017,5.42,92.3,0,92.3
2017,5.45,0,5.45,0,0,0,5.45,8.8,0,-,-,-,-,2017,73.5,60.5,67.1,8.12,0,8.12,2016,6.06,89.9,0,89.9
2016,4.5,0,4.5,0,0,0,4.5,6.74,0,-,-,-,-,2016,66,42.3,53.1,8.48,0,8.48,2015,5.28,85.2,0,85.2
2015,4.5,0,4.5,0,0,0,4.5,6.74,0,17,1.99,0.68,0,2015,72.2,38.8,56.5,7.97,0,7.97,2014,5.71,78.8,0,78.8
2014,3.5,0,3.5,0,0,0,3.5,5.24,0,12,1.83,0.54,0,2014,75.3,49.7,60.2,5.81,0,5.81,2013,4.43,79,0,79
2013,3.94,0,3.94,0,0,0,3.94,5.86,0,12,1.65,0.6,0,2013,57.6,47.45,51.6,7.63,0,7.63,2012,5.27,74.8,0,74.8
2012,3,0,3,0,0,0,3,4.1,0,10,1.98,0.4,0,2012,57.2,32,45.3,6.63,0,6.63,2011,3.71,80.9,0,80.9
2011,3.48,0,3.48,0,0,0,3.48,4.76,0,10,1.91,0.42,0,2011,57.4,30.15,43,8.1,0,8.1,2010,3.85,90.5,0,90.5
2010,4.5,0,4.5,0,0,0,4.5,6.11,0,15,1.95,0.61,0,2010,84.5,46.8,65.5,6.87,0,6.87,2009,5.69,79.1,0,79.1
2009,3,0,3,0,0,0,3,4.06,0,8,2.36,0.25,0,2009,85.5,36.2,58,5.17,0,5.17,2008,3.68,81.5,0,81.5
2008,5.93,0,5.93,0.49,0,0.49,6.43,-,-,8,2.12,0.1,1,2008,149,40,92.3,6.43,0.54,6.96,2007,9.1,65.2,5.4,70.6
2007,6,0,6,1.5,0,1.5,7.5,-,-,9,2.73,0.12,-,2007,226,96,158,3.8,0.95,4.74,2006,10.71,56,14,70
2006,1,0,1,2,0,2,3,-,-,3.97,3.91,0.02,-,-,-,-,-,-,-,-,2005,4.65,21.5,43,64.5
平均,4.14,0,4.14,0.31,0,0.31,4.45,,,,,,,平均,89.4,47.9,67.8,6.9,0.1,7,平均,5.66,75,4.8,79.8
累計,53.8,0,53.8,3.99,0,3.99,57.8,,,,,,,累計,,,,,,,累計,73.6,,,
