盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,5.24,0,5.24,0,0,0,5.24,3.97,0,-,-,-,-,2018,118.5,82.2,93.8,5.59,0,5.59,2017,7.26,72.2,0,72.2
2017,1,3.75,4.75,0,0,0,4.75,3.6,0,-,-,-,-,2017,192,111.5,147,3.23,0,3.23,2016,9.09,52.2,0,52.2
2016,4.47,0,4.47,0,0,0,4.47,3.38,0,-,-,-,-,2016,262,147,199,2.25,0,2.25,2015,8.55,52.3,0,52.3
2015,3.5,0,3.5,0,0,0,3.5,2.51,0,2,0.41,0.07,0,2015,198,114.5,143,2.44,0,2.44,2014,6.79,51.5,0,51.5
2014,3.5,0,3.5,0,0,0,3.5,2.51,0,2,0.6,0.06,0,2014,156,92.6,120,2.9,0,2.9,2013,5.09,68.8,0,68.8
2013,2.2,0,2.2,0,0,0,2.2,1.43,0,0,0,0.06,0,2013,119,81.8,108,2.04,0,2.04,2012,4.38,50.2,0,50.2
2012,7.41,0,7.41,0,0,0,7.41,4.82,0,0,0,0.06,0,-,-,-,-,-,-,-,2011,5.08,146,0,146
2011,1.5,0,1.5,0,0,0,1.5,0.9,0,0,0,0.05,0,-,-,-,-,-,-,-,2010,4.2,35.7,0,35.7
2010,1,0,1,0,0,0,1,0.6,0,0,0,0.03,0,-,-,-,-,-,-,-,2009,2.12,47.2,0,47.2
2009,1,0,1,0,0,0,1,0.6,0,0,0,0.04,0,-,-,-,-,-,-,-,2008,3.11,32.2,0,32.2
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,4.09,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,4.28,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,2.64,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,4.79,-,-,-
平均,2.2,0.27,2.47,0,0,0,2.47,,,,,,,平均,174,105,135,3.1,0,3.1,平均,5.11,60.8,0,60.8
累計,30.8,3.75,34.6,0,0,0,34.6,,,,,,,累計,,,,,,,累計,71.5,,,
