盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,1,1.5,0,0,0,1.5,4.92,0,-,-,-,-,2018,32.3,25.8,28.5,5.26,0,5.26,2017,0.7,214,0,214
2017,4.5,0,4.5,0,0,0,4.5,14.7,0,-,-,-,-,2017,48,27.5,37.2,12.1,0,12.1,2016,6.01,74.9,0,74.9
2016,0.2,1,1.2,0,0,0,1.2,3.93,0,-,-,-,-,2016,42.5,19.4,33.8,3.55,0,3.55,2015,0.28,429,0,429
2015,4,0,4,0,0,0,4,13.1,0,13.4,0.73,0.13,0,2015,48.4,20.5,35.3,11.3,0,11.3,2014,5.6,71.4,0,71.4
2014,4,0,4,0,0,0,4,13.1,0,13.4,0.81,0.13,0,2014,53.9,36.7,44.7,8.94,0,8.94,2013,5.04,79.4,0,79.4
2013,7.5,0,7.5,0,0,0,7.5,24.6,0,20,0.41,0.25,0,2013,81.5,53.2,70.1,10.7,0,10.7,2012,14.76,50.8,0,50.8
2012,3,0,3,0,0,0,3,9.83,0,15.3,1.11,0.2,0,2012,81.2,42.65,63.5,4.72,0,4.72,2011,4.19,71.6,0,71.6
2011,1.5,0,1.5,0,0,0,1.5,4.92,0,10.2,5.07,0.1,0,2011,97.8,36.7,70.3,2.13,0,2.13,2010,0.62,242,0,242
2010,2.5,0,2.5,0,0,0,2.5,8.19,0,17.1,1.3,0.17,0,2010,97.4,43.2,62.1,4.03,0,4.03,2009,4,62.5,0,62.5
2009,0,0,0,1.5,0,1.5,1.5,0,42.7,6.64,0.76,0.09,0,2009,77.7,10.2,47.8,0,3.14,3.14,2008,3.06,0,49,49
2008,1,0,1,3,0,3,4,-,-,16.4,1.12,0.18,0,2008,109,8.83,51.6,1.94,5.82,7.75,2007,6.68,15,44.9,59.9
2007,7,0,7,0,0,0,7,-,-,23.9,1.06,0.32,-,2007,95,39.6,71.3,9.81,0,9.81,2006,11.17,62.7,0,62.7
2006,3,0,3,1,0,1,4,-,-,15.2,1.6,0.15,-,2006,80.4,23.8,50.6,5.93,1.98,7.91,2005,5.22,57.5,19.2,76.6
2005,1,0,1,1.5,0.5,2,3,-,-,7.94,1.41,0.08,-,2005,42.5,21.15,28.9,3.46,6.91,10.4,2004,3.68,27.2,54.3,81.5
2004,0,0,0,0.85,0.35,1.2,1.2,-,-,2.41,1.76,0.02,-,2004,44.6,17.8,30.1,0,3.99,3.99,2003,1.01,0,119,119
2003,0.6,0,0.6,0,0.4,0.4,1,-,-,1.64,1.79,0.02,-,2003,19.9,6,10.6,5.65,3.76,9.41,2002,0.71,84.5,56.3,141
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,12.6,2.76,7.09,0,0,0,2001,-0.48,0,0,0
2001,0.6,0,0.6,0,0.3,0.3,0.9,-,-,0,0,0,-,2001,6.2,2.56,3.74,16.1,8.03,24.1,2000,0.76,78.9,39.5,118
2000,0.5,0,0.5,0.8,0.7,1.5,2,-,-,0,0,0,-,2000,18.8,3.37,10.3,4.85,14.5,19.4,1999,1.83,27.3,82,109
1999,0,0,0,2,0,2,2,-,-,0,0,0,-,1999,21.2,10.8,15,0,13.3,13.3,1998,2.46,0,81.4,81.4
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,2.36,-,-,-
平均,1.97,0.1,2.07,0.51,0.11,0.61,2.68,,,,,,,平均,55.5,22.6,38.6,5.5,3.1,8.6,平均,3.79,82.4,27.3,110
累計,41.4,2,43.4,10.6,2.25,12.9,56.3,,,,,,,累計,,,,,,,累計,79.7,,,
