盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,37.75,17.9,23.6,0,0,0,2017,0.59,0,0,0
2017,0.78,0,0.78,0.32,0,0.32,1.1,0.96,3.92,-,-,-,-,2017,35.5,18.45,26.6,2.94,1.21,4.14,2016,2.23,35,14.3,49.3
2016,2.5,0,2.5,0,0,0,2.5,3.06,0,-,-,-,-,2016,44.1,29.3,36.3,6.88,0,6.88,2015,4.34,57.6,0,57.6
2015,2.5,0,2.5,0,0,0,2.5,3.06,0,0.96,0.22,0,0,2015,50.7,31.5,43.5,5.75,0,5.75,2014,4.06,61.5,0,61.5
2014,1.83,0,1.83,0,0,0,1.83,1.8,0,0.96,0.27,0,0,2014,55.5,37.8,43.4,4.23,0,4.23,2013,3.7,49.6,0,49.6
2013,2.92,0,2.92,0,0,0,2.92,2.79,0,0.72,-,0,0,2013,46.25,31.55,39.1,7.47,0,7.47,2012,-,-,-,-
2012,2.5,0,2.5,0,0,0,2.5,2.32,0,1.2,-,0.01,0,2012,51.1,26,43.4,5.75,0,5.75,2011,-,-,-,-
2011,1.35,0,1.35,0,0,0,1.35,1.14,0,0.6,-,0,0,2011,36.15,25.5,30.4,4.44,0,4.44,2010,-,-,-,-
2010,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,2009,-,-,-,-
平均,1.6,0,1.6,0.04,0,0.04,1.63,,,,,,,平均,44.6,27.2,35.8,4.7,0.2,4.8,平均,2.98,40.7,2.9,43.6
累計,14.4,0,14.4,0.32,0,0.32,14.7,,,,,,,累計,,,,,,,累計,14.9,,,
