盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.25,0,1.25,0,0,0,1.25,2.73,0,-,-,-,-,2018,91.7,66.2,77,1.62,0,1.62,2017,1.13,111,0,111
2017,1.25,0,1.25,0,0,0,1.25,2.73,0,-,-,-,-,2017,70.4,46.7,56.4,2.22,0,2.22,2016,1.76,71,0,71
2016,1,0,1,0,0,0,1,2.19,0,-,-,-,-,2016,54.8,24,40.7,2.45,0,2.45,2015,2.55,39.2,0,39.2
2015,0.25,0,0.25,0,0,0,0.25,0.55,0,3.04,6.74,0.03,0,2015,26.25,19.45,22.1,1.13,0,1.13,2014,0.22,114,0,114
2014,0.24,0,0.24,0,0,0,0.24,0.5,0,2.8,4.5,0.03,0,2014,28,10.35,17.5,1.38,0,1.38,2013,0.32,75.6,0,75.6
2013,0.19,0.19,0.38,0,0,0,0.38,0.75,0,2.08,5.24,0.02,0,2013,15.15,10.15,12.7,3,0,3,2012,0.21,181,0,181
2012,0.3,0,0.3,0,0.3,0.3,0.6,0.55,5.46,3.03,7.04,0.03,0,2012,14.6,12.1,13.1,2.29,2.29,4.58,2011,0.24,125,125,250
2011,0.4,0,0.4,0.4,0,0.4,0.8,0.7,7,7.77,4.33,0.08,0,2011,16.95,11.35,14.2,2.81,2.81,5.62,2010,1.04,38.5,38.5,76.9
2010,0,0,0,0.34,0,0.34,0.34,0,5.69,3.16,2.07,0.03,0,2010,17.95,12,14.8,0,2.28,2.28,2009,0.94,0,35.8,35.8
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,17.8,6,11.1,0,0,0,2008,-0.87,0,0,0
2008,0.25,0,0.25,0,0,0,0.25,-,-,2.26,1.23,0.02,0,2008,22.95,5.28,12,2.08,0,2.08,2007,1.13,22.1,0,22.1
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,12.6,6.84,8.97,0,0,0,2006,-0.16,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,8,3.85,4.98,0,0,0,2005,0.2,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,6.2,3.74,4.68,0,0,0,2004,-0.84,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,9.4,4.2,6.11,0,0,0,2003,0.17,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,5.6,3.25,4.3,0,0,0,2002,0.12,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,6.8,2.82,4.29,0,0,0,2001,-0.29,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,4.6,1.85,3.3,0,0,0,2000,-0.19,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,10.85,3,6.16,0,0,0,1999,-0.05,0,0,0
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,1999,14.7,3.83,9.57,0,0,0,1998,-3.25,0,0,0
1998,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,1998,42,10.5,32.4,0,3.08,3.08,1997,0.76,0,132,132
1997,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,1997,33.5,19.8,27.1,0,3.69,3.69,1996,0.75,0,133,133
1996,0,0,0,0.6,0.6,1.2,1.2,-,-,0,0,0,-,1996,26.9,19.6,22,0,5.46,5.46,1995,1.26,0,95.2,95.2
1995,0,0,0,0.5,0.5,1,1,-,-,0,0,0,-,1995,31.8,16,23.4,0,4.27,4.27,1994,0.62,0,161,161
1994,0,0,0,0.45,0,0.45,0.45,-,-,0,0,0,-,1994,46.3,21.2,31,0,1.45,1.45,1993,0.62,0,73,73
1993,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,1993,40.5,28.2,33.5,0,1.49,1.49,1992,0.67,0,74.2,74.2
1992,0,0,0,0.4,0.6,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1991,0.52,0,193,193
1991,0,0,0,0,1.5,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,0.44,0,0.44,0.44,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,1.05,0,1.05,1.05,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,0.17,0.01,0.18,0.19,0.15,0.34,0.52,,,,,,,平均,26,14.3,19.7,0.7,1,1.8,平均,0.35,28.8,39.3,68.1
累計,5.13,0.19,5.32,5.68,4.5,10.2,15.5,,,,,,,累計,,,,,,,累計,9.58,,,
