盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13,10.75,11.4,0,0,0,2017,0.08,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,12.65,10.45,11.5,0,0,0,2016,0.12,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,14.75,10,11.7,0,0,0,2015,-1.31,0,0,0
2015,1,0,1,0,0,0,1,3.52,0,7,0.49,0.27,0,2015,20.6,11.3,16,6.26,0,6.26,2014,4.02,24.9,0,24.9
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,29.3,17.05,23.2,0,0,0,2013,6.05,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,36.3,21,27,0,0,0,2012,0.48,0,0,0
2012,0.8,0,0.8,0,0,0,0.8,0.99,0,1.51,1.21,0.04,0,2012,25.65,13.75,17.5,4.56,0,4.56,2011,1.5,53.3,0,53.3
2011,0.8,0,0.8,0,0,0,0.8,0.67,0,2,2.02,0.04,0,2011,30.8,13,22.4,3.56,0,3.56,2010,1.19,67.2,0,67.2
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,31.2,16.7,22.4,0,0,0,2009,0.03,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,26.4,8.28,16.2,0,0,0,2008,0.02,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,26.7,8.02,16.8,0,0,0,2007,0,0,0,0
2007,1.16,0,1.16,0,0,0,1.16,-,-,1.6,4.54,0.04,-,2007,38.4,17.85,24.1,4.82,0,4.82,2006,1.52,76.3,0,76.3
2006,1.5,0,1.5,0.5,0,0.5,2,-,-,1.44,2.7,0.01,-,2006,31.35,17.45,21.6,6.95,2.32,9.26,2005,2.44,61.5,20.5,82
2005,2.1,0,2.1,1.5,0,1.5,3.6,-,-,1.8,2.16,0,-,2005,45.1,25.55,34.8,6.03,4.31,10.3,2004,4.51,46.6,33.3,79.8
2004,0,0,0,2.8,0,2.8,2.8,-,-,1,1.94,0,-,2004,39.9,27.3,31.8,0,8.8,8.8,2003,3.65,0,76.7,76.7
2003,0,0,0,3.74,0,3.74,3.74,-,-,0,0,0,-,-,-,-,-,-,-,-,2002,6.68,0,56,56
平均,0.46,0,0.46,0.53,0,0.53,0.99,,,,,,,平均,28.1,15.2,20.6,2.1,1,3.2,平均,1.94,20.6,11.7,32.3
累計,7.36,0,7.36,8.54,0,8.54,15.9,,,,,,,累計,,,,,,,累計,31,,,
