盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.4,0,0.4,0,0,0,0.4,0.63,0,-,-,-,-,2018,22.6,18.45,20.5,1.95,0,1.95,2017,1.5,26.7,0,26.7
2017,0.91,0,0.91,0,0,0,0.91,1.44,0,-,-,-,-,2017,29.75,19.5,23,3.96,0,3.96,2016,1.55,58.8,0,58.8
2016,1.36,0,1.36,0,0,0,1.36,2.15,0,-,-,-,-,2016,26.2,18.75,21,6.49,0,6.49,2015,2.34,58.2,0,58.2
2015,1.22,0,1.22,0,0,0,1.22,1.95,0,9.73,2.7,0.49,0,2015,34.1,18.2,26.2,4.67,0,4.67,2014,2.28,53.6,0,53.6
2014,0.8,0,0.8,0,0,0,0.8,1.26,0,7.57,2.7,0.38,0,2014,35.55,20.15,26.8,2.98,0,2.98,2013,1.78,44.8,0,44.8
2013,0.71,0,0.71,0.08,0,0.08,0.79,1.11,1.23,7.4,2.7,0.37,0,2013,23.85,17,18.8,3.76,0.42,4.18,2012,1.75,40.5,4.5,45
2012,0.72,0,0.72,0.27,0,0.27,0.99,1.1,4.09,8.18,2.7,0.41,0,2012,24.25,15.3,18.2,3.97,1.47,5.44,2011,2.07,35,12.9,47.9
2011,0.75,0,0.75,0.25,0,0.25,1,1.12,3.72,7.44,2.7,0.37,0,2011,36.1,16.6,26.1,2.87,0.95,3.82,2010,2.09,35.8,11.9,47.8
2010,0.3,0,0.3,0.3,0,0.3,0.6,0.39,3.86,2.82,1.48,0.14,0,2010,36,24.6,28.8,1.05,1.05,2.1,2009,1.6,18.9,18.9,37.8
2009,0.09,0,0.09,0.81,0,0.81,0.9,0.11,9.53,3.49,1.35,0.17,0,2009,39.8,14.2,27.9,0.32,2.91,3.24,2008,2.42,3.7,33.6,37.4
2008,2.79,0,2.79,1.19,0,1.19,3.98,-,-,13.9,2.7,0.7,0,2008,79.2,12.8,40.3,6.92,2.97,9.89,2007,5.52,50.5,21.6,72.1
2007,2.46,0,2.46,1.05,0,1.05,3.51,-,-,9.87,2.71,0,-,2007,130,62,85.9,2.86,1.23,4.08,2006,5.1,48.2,20.6,68.8
2006,1.28,0,1.28,1.28,0,1.28,2.56,-,-,5.74,2.69,0,-,2006,78.2,48,57.9,2.21,2.21,4.42,2005,3.86,33.2,33.2,66.3
2005,0.25,0,0.25,1.1,0.15,1.25,1.5,-,-,2.27,2.3,0,-,2005,64,16,28.7,0.87,4.36,5.23,2004,2.31,10.8,54.1,64.9
2004,0.35,0,0.35,0.35,0,0.35,0.7,-,-,0.64,1.62,0,-,2004,20.3,17.9,18.6,1.88,1.88,3.76,2003,1,35,35,70
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2002,-0.84,0,0,0
2002,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-1.34,0,0,0
2001,0,0,0,1.81,0.44,2.25,2.25,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,1,0,1,0.59,0.3,0.89,1.89,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.81,0,0.81,0.48,0.05,0.53,1.34,,,,,,,平均,45.3,22.6,31.2,3.1,1.3,4.4,平均,2.06,32.6,14.5,47.1
累計,15.4,0,15.4,9.09,0.9,9.98,25.4,,,,,,,累計,,,,,,,累計,35,,,
