盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3,0,3,0,0,0,3,3.59,0,-,-,-,-,2018,51.8,37.7,43.5,6.89,0,6.89,2017,3.8,78.9,0,78.9
2017,3,0,3,0,0,0,3,3.59,0,-,-,-,-,2017,58.6,40.8,51.5,5.83,0,5.83,2016,5.01,59.9,0,59.9
2016,2.6,0,2.6,0,0,0,2.6,3.11,0,-,-,-,-,2016,61.5,36.8,50.7,5.13,0,5.13,2015,4.22,61.6,0,61.6
2015,3,0,3,0,0,0,3,3.59,0,14.6,2.7,0.59,0,2015,59.5,26.5,43.4,6.92,0,6.92,2014,4.52,66.4,0,66.4
2014,2.5,0,2.5,0,0,0,2.5,2.99,0,9.42,2.76,0.38,0,2014,71.4,32.95,49.6,5.04,0,5.04,2013,2.85,87.7,0,87.7
2013,2.5,0,2.5,0,0,0,2.5,3,0,13,2.71,0.43,0,2013,39.5,30,34,7.36,0,7.36,2012,4.01,62.3,0,62.3
2012,2.5,0,2.5,0.4,0,0.4,2.9,2.89,4.62,12,2.69,0.4,0,2012,42.3,28.55,33.6,7.44,1.19,8.63,2011,3.86,64.8,10.4,75.1
2011,2.5,0,2.5,0.36,0,0.36,2.86,2.77,111,11.5,2.7,0.38,0,2011,53,28.15,40.8,6.12,0.88,7,2010,3.83,65.3,9.4,74.7
2010,2.5,0,2.5,0,0,0,2.5,2.77,0,9.21,2.74,0.31,0,2010,53.5,21.5,31.6,7.91,0,7.91,2009,3.02,82.8,0,82.8
2009,0.5,0,0.5,0,0,0,0.5,0.55,0,1.8,3.07,0.06,0,2009,29,6.85,14.3,3.5,0,3.5,2008,0.53,94.3,0,94.3
2008,0.5,0,0.5,1.5,0,1.5,2,-,-,6.57,2.7,0.05,1.64,2008,24.1,7.44,16,3.12,9.37,12.5,2007,2.55,19.6,58.8,78.4
2007,0.5,0,0.5,1.5,0,1.5,2,-,-,5.08,2.7,0.04,-,2007,45.9,19.2,29.6,1.69,5.08,6.77,2006,2.3,21.7,65.2,87
2006,0.5,0,0.5,1.5,0,1.5,2,-,-,3.93,2.7,0.03,-,2006,27.75,19.5,22.7,2.2,6.61,8.82,2005,2.07,24.2,72.5,96.6
2005,0.5,0,0.5,1.5,0,1.5,2,-,-,4.05,2.54,0.03,-,2005,23.85,18,20.2,2.48,7.43,9.9,2004,2.65,18.9,56.6,75.5
2004,0.5,0,0.5,0.8,0.2,1,1.5,-,-,2.74,2.7,0,-,-,-,-,-,-,-,-,2003,1.88,26.6,53.2,79.8
2003,1,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,0.74,135,0,135
2002,0,0,0,0.8,0,0.8,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0.8,0,0.8,0,0.8,0.8,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.52,0,1.52,0.44,0.05,0.49,2.01,,,,,,,平均,45.8,25.3,34.4,5.1,2.2,7.3,平均,2.99,60.6,20.4,81
累計,28.9,0,28.9,8.36,1,9.36,38.3,,,,,,,累計,,,,,,,累計,47.8,,,
