盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,27.3,20.45,23.2,0,0,0,2017,-1.26,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,32.7,23,27.7,0,0,0,2016,-1.19,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,48.7,23.1,32.8,0,0,0,2015,-1.24,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,36.3,12.1,26.2,0,0,0,2014,-1.97,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,43.5,30.7,37.6,0,0,0,2013,-1.12,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,53.7,36.35,44.2,0,0,0,2012,-0.76,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,58.9,30.2,43.1,0,0,0,2011,-1.28,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,56.7,26.6,43.9,0,0,0,2010,-1.63,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,61,32.6,47.1,0,0,0,2009,-2.47,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,58.6,38.2,46.6,0,0,0,2008,-1.52,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,57.9,27,42.3,0,0,0,2007,-1.07,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,76.1,25.85,50.5,0,0,0,2006,-1.28,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,29.2,20,22.7,0,0,0,2005,-1.42,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,47.9,22.6,30.9,0,0,0,2004,-1.47,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,31.8,18.3,23.7,0,0,0,2003,-1.15,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,33.4,17.9,22.9,0,0,0,2002,-1.7,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,66,25,32.2,0,0,0,2001,-1.39,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,-1.36,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
平均,0,0,0,0,0,0,0,,,,,,,平均,48.2,25.3,35.2,0,0,0,平均,-1.4,0,0,0
累計,0,0,0,0,0,0,0,,,,,,,累計,,,,,,,累計,-25.3,,,
