盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.6,0,0.6,0,0,0,0.6,0.77,0,-,-,-,-,2018,15.05,13.4,14,4.28,0,4.28,2017,0.68,88.2,0,88.2
2017,1,0,1,0,0,0,1,1.28,0,-,-,-,-,2017,19.3,13.9,15.6,6.42,0,6.42,2016,1.42,70.4,0,70.4
2016,1,0,1,0,0,0,1,1.28,0,-,-,-,-,2016,18.2,13.75,16.3,6.15,0,6.15,2015,1.67,59.9,0,59.9
2015,0.2,0,0.2,0,0,0,0.2,0.26,0,1.72,4.2,0.02,0,2015,18.8,10.45,15.3,1.31,0,1.31,2014,0.32,62.5,0,62.5
2014,0.2,0,0.2,0,0,0,0.2,0.26,0,1.47,4.01,0.01,0,2014,19.75,14.65,16.4,1.22,0,1.22,2013,0.29,69,0,69
2013,1,0,1,0,0,0,1,1.28,0,10,4.5,0.1,0,2013,23.6,14.15,18.4,5.44,0,5.44,2012,1.75,57.1,0,57.1
2012,2,0,2,0,0,0,2,2.56,0,21.5,4.5,0.21,0,2012,30.7,19,24.1,8.31,0,8.31,2011,3.73,53.6,0,53.6
2011,0.25,0,0.25,0,0,0,0.25,0.32,0,1.63,4.5,0.02,0,2011,36.5,13.4,24.1,1.04,0,1.04,2010,0.28,89.3,0,89.3
2010,0.19,0,0.19,0,0,0,0.19,0.24,0,1.14,4.5,0.01,0,2010,15.8,10.6,13,1.46,0,1.46,2009,0.2,95,0,95
2009,0.66,0,0.66,0,0,0,0.66,0.01,0.06,4.3,4.53,0.04,0,2009,12.7,5.91,9.54,6.87,0.05,6.92,2008,0.74,88.5,0.7,89.2
2008,0.73,0,0.73,0,0,0,0.73,-,-,5.22,4.52,0.05,0,2008,21.9,6.5,11.9,6.12,0,6.12,2007,0.9,81.1,0,81.1
2007,0.86,0,0.86,0,0,0,0.86,-,-,6.13,7.7,0.06,-,2007,18.6,12.2,14.6,5.9,0,5.9,2006,0.62,139,0,139
2006,0.88,0,0.88,0,0,0,0.88,-,-,6.31,4.7,0.06,-,2006,18,10.25,14.3,6.17,0,6.17,2005,1.05,83.8,0,83.8
2005,0,0,0,0,0,0,0,-,-,-,-,-,-,2005,12.85,5.32,6.93,0,0,0,2004,-2.73,0,0,0
2004,0.6,0,0.6,0,0,0,0.6,-,-,3.53,2.97,0.06,-,2004,13.95,7.5,9.35,6.42,0,6.42,2003,0.69,87,0,87
2003,0.08,0,0.08,0.72,0,0.72,0.8,-,-,4.92,2.55,0.08,-,2003,14.35,8.7,10.1,0.79,7.14,7.94,2002,1.17,6.8,61.6,68.5
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,15.7,8.2,11.2,0,0,0,2001,0.9,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,9.1,3.95,5.67,0,0,0,2000,0.13,0,0,0
2000,0,0,0,0,0,0,0,-,-,0,0,0,-,2000,18.4,4.7,9.31,0,0,0,1999,-1.82,0,0,0
1999,0,0,0,0,1,1,1,-,-,0,0,0,-,1999,19.39,6.35,12.7,0,7.85,7.85,1998,-1.24,0,-80.6,-80.6
1998,0,0,0,1,1,2,2,-,-,0,0,0,-,1998,46.4,17.5,28.7,0,6.97,6.97,1997,1.1,0,182,182
1997,0,0,0,1,1,2,2,-,-,-,-,-,-,1997,41.4,27.1,33.8,0,5.91,5.91,1996,1.44,0,139,139
1996,0,0,0,1,1,2,2,-,-,0,0,0,-,1996,35.79,23,27.3,0,7.32,7.32,1995,2.16,0,92.6,92.6
1995,0,0,0,1.6,0.4,2,2,-,-,0,0,0,-,1995,54.5,24.5,35.3,0,5.67,5.67,1994,2.4,0,83.3,83.3
1994,1,0,1,0,0.5,0.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1993,1.06,94,47,141
1993,1,0,1,0.5,0.5,1,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1992,1.76,56.7,56.7,113
平均,0.47,0,0.47,0.22,0.21,0.43,0.9,,,,,,,平均,22.9,12.3,16.6,2.8,1.7,4.5,平均,0.8,49.3,22.4,71.7
累計,12.2,0,12.2,5.83,5.4,11.2,23.5,,,,,,,累計,,,,,,,累計,20.7,,,
