盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,144,0,-,-,-,-,2018,14.45,11.9,13,11.5,0,11.5,2017,3.36,44.6,0,44.6
2017,0.56,0,0.56,0,0,0,0.56,53.9,0,-,-,-,-,2017,14.4,11.4,12.4,4.53,0,4.53,2016,0.81,69.1,0,69.1
2016,0.35,0,0.35,0,0,0,0.35,33.7,0,-,-,-,-,2016,13.75,8.21,10.7,3.28,0,3.28,2015,0.51,68.6,0,68.6
2015,0.5,0,0.5,0,0,0,0.5,48.1,0,47.6,0.27,11.9,0,2015,19.15,8.03,12.9,3.87,0,3.87,2014,1.83,27.3,0,27.3
2014,0.01,0.14,0.15,0,0,0,0.15,14.4,0,11.3,0.27,5.64,0,2014,16.8,8.8,12.4,1.21,0,1.21,2013,0.45,33.3,0,33.3
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,14.25,8.43,11.5,0,0,0,2012,-6.19,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,18,8.19,12.5,0,0,0,2011,-6.94,0,0,0
2011,0.4,0,0.4,0,0,0,0.4,35.3,0,30.1,0.45,8.91,0,2011,30.6,11.7,19.3,2.07,0,2.07,2010,0.76,52.6,0,52.6
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,42.15,27.15,32.3,0,0,0,2009,-3.04,0,0,0
2009,0.3,0,0.3,0.3,0,0.3,0.6,25.5,255,57.4,0.27,8.61,66.2,2009,39.3,22.55,32,0.94,0.94,1.88,2008,2.5,12,12,24
2008,2.5,0,2.5,0.5,0,0.5,3,-,-,139,0.25,16.2,244,2008,63.5,17.8,43.2,5.79,1.16,6.95,2007,7.22,34.6,6.9,41.5
2007,0.2,0,0.2,0.2,0,0.2,0.4,-,-,30.5,0.34,2.46,-,2007,72.5,43.2,53.9,0.37,0.37,0.74,2006,1.41,14.1,14.1,28.2
2006,0.3,0,0.3,0.3,0,0.3,0.6,-,-,21.1,0.14,3.8,-,2006,56.4,40,47.5,0.63,0.63,1.26,2005,2.77,10.8,10.8,21.7
2005,1.2,0,1.2,0.9,0,0.9,2.1,-,-,37.4,0.13,6.49,-,2005,56.4,34.8,47.5,2.53,1.89,4.42,2004,5.82,20.6,15.5,36.1
2004,1.2,0,1.2,0.5,0,0.5,1.7,-,-,70.5,0.45,3.81,-,2004,79.5,33,49.8,2.41,1,3.41,2003,3.65,32.9,13.7,46.6
2003,0.5,0,0.5,0.5,0,0.5,1,-,-,54.2,0.9,0,-,2003,49.9,17.2,31.6,1.58,1.58,3.17,2002,1.65,30.3,30.3,60.6
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,62.5,15.6,35.7,0,0,0,2001,-2.34,0,0,0
2001,0,0,0,1.1,0.5,1.6,1.6,-,-,0,0,0,-,2001,41.7,11.35,27.6,0,5.79,5.79,2000,1.6,0,100,100
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,75,19.2,34.6,0,0,0,1999,0.73,0,0,0
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,-0.06,0,0,0
1998,0,0,0,0,0,0,0,-,-,0,-,0,-,-,-,-,-,-,-,-,1997,-,-,-,-
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.43,0.01,0.44,0.2,0.02,0.22,0.66,,,,,,,平均,41.1,18.9,28.4,2.1,0.7,2.8,平均,0.82,22.6,10.2,32.7
累計,9.52,0.14,9.66,4.3,0.5,4.8,14.5,,,,,,,累計,,,,,,,累計,16.5,,,
