盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,74,35,47.6,0,0,0,2017,0.1,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,54.5,23.45,38.1,0,0,0,2016,-0.48,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,26.3,11.45,17.9,0,0,0,2015,-1.14,0,0,0
2015,0.31,0,0.31,0,0,0,0.31,0.32,0,0,0,0,0,2015,26.95,14.05,19,1.61,0,1.61,2014,-0.36,-85.2,0,-85.2
2014,0.31,0,0.31,0.51,0,0.51,0.81,0.3,5,3.56,2.25,0.15,0,2014,37.15,19.9,29.1,1.05,1.75,2.8,2013,1.6,19.1,31.8,50.9
2013,1.82,0,1.82,0,0,0,1.82,1.8,0,4.21,1.8,0.19,0,2013,45.2,26.3,34.5,5.27,0,5.27,2012,2.55,71.3,0,71.3
2012,1.3,0,1.3,0,0,0,1.3,1.18,0,5.91,2.7,0.18,0,2012,43,34.7,38.1,3.41,0,3.41,2011,2.44,53.3,0,53.3
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,0.84,0,0,0
平均,0.47,0,0.47,0.06,0,0.06,0.53,,,,,,,平均,43.9,23.6,32,1.6,0.2,1.9,平均,0.69,7.3,4,11.3
累計,3.73,0,3.73,0.51,0,0.51,4.24,,,,,,,累計,,,,,,,累計,5.55,,,
