盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.5,0,0.5,0,0,0,0.5,1.37,0,-,-,-,-,2018,93.4,27.7,50.7,0.99,0,0.99,2017,0.74,67.6,0,67.6
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,40.15,19.2,24.9,0,0,0,2016,0.08,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,29,12.7,19.5,0,0,0,2015,-0.16,0,0,0
2015,0.1,0,0.1,0,0,0,0.1,0.09,0,0.42,2.55,0.02,0,2015,19.2,9.43,14.3,0.7,0,0.7,2014,0.18,55.6,0,55.6
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,24.8,14.2,18.6,0,0,0,2013,-0.29,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,16.45,10.6,12.8,0,0,0,2012,-0.51,0,0,0
2012,0.2,0,0.2,0,0,0,0.2,0.18,0,0.33,2.33,0.02,0,2012,23.45,9.8,15,1.3,0,1.3,2011,0.15,130,0,130
2011,0.3,0,0.3,0.3,0,0.3,0.6,0.27,2.73,2.06,2.7,0.14,0,2011,38.3,10.65,25.3,1.18,1.18,2.36,2010,0.84,35.6,35.6,71.3
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,42.55,26.55,33.3,0,0,0,2009,-0.85,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,42,12.05,29.7,0,0,0,2008,-0.55,0,0,0
2008,0.59,0,0.59,0.2,0,0.2,0.78,-,-,1.76,2.68,0.03,0.3,2008,45,11.05,28,2.1,0.7,2.8,2007,0.89,66.1,22,88.1
2007,1,0,1,1,0,1,2,-,-,5.3,2.66,0.08,-,2007,164.5,36.6,74.7,1.34,1.34,2.67,2006,3.02,33.1,33.1,66.1
2006,0.2,0,0.2,0.2,0,0.2,0.4,-,-,0.88,2.68,0.01,-,2006,45,17.6,31.4,0.63,0.63,1.26,2005,0.53,37.4,37.4,74.9
2005,0.1,0,0.1,0.1,0.2,0.29,0.39,-,-,0.57,0.85,0.01,-,2005,38,11.3,17.5,0.56,1.68,2.24,2004,1.12,8.7,26.2,34.9
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,18.5,11.1,13.7,0,0,0,2003,-0.07,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,17,11.4,14.1,0,0,0,2002,0.76,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,16.8,13,14.9,0,0,0,2001,-0.58,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,0.36,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,-1.2,0,0,0
平均,0.16,0,0.16,0.09,0.01,0.1,0.26,,,,,,,平均,42,15.6,25.8,0.5,0.3,0.8,平均,0.23,22.9,8.1,31
累計,2.98,0,2.98,1.79,0.2,1.99,4.96,,,,,,,累計,,,,,,,累計,4.46,,,
