盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,6.69,0,-,-,-,-,2018,61.7,45.2,53,2.83,0,2.83,2017,1.1,136,0,136
2017,3,0,3,0,0,0,3,13.4,0,-,-,-,-,2017,87.9,53.5,76.7,3.91,0,3.91,2016,5.01,59.9,0,59.9
2016,3.5,0,3.5,0,0,0,3.5,15.6,0,-,-,-,-,2016,80.8,58.9,70,5,0,5,2015,6.51,53.8,0,53.8
2015,4,0,4,0,0,0,4,17.8,0,32.6,0.9,5.46,0,2015,106.5,49.9,80.6,4.96,0,4.96,2014,8.11,49.3,0,49.3
2014,3.5,0,3.5,0,0,0,3.5,15.6,0,29.8,0.92,4.92,0,2014,139.5,96.7,116,3.03,0,3.03,2013,7.23,48.4,0,48.4
2013,3,0,3,0,0,0,3,13.4,0,24.4,0.87,4.29,0,2013,118.5,88.6,102,2.94,0,2.94,2012,6.27,47.8,0,47.8
2012,3,0,3,0,0,0,3,13.4,0,28.2,1.01,4.3,0,2012,107.5,77,88.1,3.41,0,3.41,2011,6.28,47.8,0,47.8
2011,3,0,3,0,0,0,3,13.4,0,19.5,0.8,3.98,0,2011,133,71.1,100,3,0,3,2010,5.5,54.5,0,54.5
2010,2.3,0,2.3,0,0,0,2.3,10.3,0,16.8,0.88,2.86,0,2010,106.5,61.8,79,2.91,0,2.91,2009,4.3,53.5,0,53.5
2009,2,0,2,0,0,0,2,8.92,0,19.8,0.9,3.36,0,2009,97.5,28.7,64.1,3.12,0,3.12,2008,4.93,40.6,0,40.6
2008,4,0,4,0.05,0,0.05,4.05,-,-,34.8,0.9,2.64,8.42,2008,106.5,25.9,62.8,6.37,0.08,6.45,2007,8.88,45,0.6,45.6
2007,3,0,3,1,0,1,4,-,-,35.3,0.9,2.78,-,2007,152,97,120,2.49,0.83,3.33,2006,10.72,28,9.3,37.3
2006,1.28,0,1.28,1.28,0,1.28,2.56,-,-,16.7,0.9,1.1,-,2006,142,82,103,1.24,1.24,2.48,2005,6.87,18.6,18.6,37.2
2005,1,0,1,1.5,0,1.5,2.5,-,-,11.5,0.9,0.7,-,2005,117,40.1,67.7,1.48,2.22,3.69,2004,5.75,17.4,26.1,43.5
2004,0.55,0,0.55,0.55,0,0.55,1.1,-,-,5.13,0.9,0.2,-,2004,66,47.7,54.9,1,1,2,2003,2.85,19.3,19.3,38.6
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2002,0.66,0,0,0
平均,2.41,0,2.41,0.27,0,0.27,2.69,,,,,,,平均,108,61.6,82.5,3.2,0.4,3.5,平均,5.69,45,4.6,49.6
累計,38.6,0,38.6,4.38,0,4.38,43,,,,,,,累計,,,,,,,累計,91,,,
