盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,13.5,9.7,11,0,0,0,2017,-2.18,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,16.9,11.35,13.8,0,0,0,2016,-2.88,0,0,0
2016,0.5,0,0.5,0,0,0,0.5,2.58,0,-,-,-,-,2016,23,10.4,15.6,3.21,0,3.21,2015,2.03,24.6,0,24.6
2015,2.5,0,2.5,0,0,0,2.5,12.9,0,0.03,0,0.61,0,2015,34.8,15.75,26.6,9.4,0,9.4,2014,4.36,57.3,0,57.3
2014,0.1,0.4,0.5,0.5,0,0.5,1,2.46,24.6,0.05,0,0.59,0,2014,42.35,29.2,35.4,1.41,1.41,2.82,2013,4.98,10,10,20.1
2013,0.9,0.85,1.75,0,0,0,1.75,8.6,0,0.05,0,0.44,0,2013,39.2,27.6,34,5.15,0,5.15,2012,3.5,50,0,50
2012,1.8,0,1.8,0,0,0,1.8,7.98,443,0.05,0,0.66,0,2012,41.05,18.6,30.7,5.86,0,5.86,2011,3.37,53.4,0,53.4
2011,1.5,0,1.5,0,0,0,1.5,6.29,0,0.06,0,0.75,0,2011,23.45,15.4,19.4,7.72,0,7.72,2010,3.92,38.3,0,38.3
2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,3.18,-,-,-
平均,0.81,0.14,0.95,0.06,0,0.06,1.01,,,,,,,平均,29.3,17.2,23.3,4.1,0.2,4.3,平均,2.25,29.2,1.3,30.5
累計,7.3,1.25,8.55,0.5,0,0.5,9.05,,,,,,,累計,,,,,,,累計,20.3,,,
