盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,19.85,12.95,15.3,0,0,0,2017,-1.6,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,24.5,14.15,17.6,0,0,0,2016,-1.95,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,28,14.8,18.7,0,0,0,2015,-0.29,0,0,0
2015,0.79,0,0.79,0,0,0,0.79,2.4,0,2.38,0.9,0.34,0,2015,28.35,10.4,19.2,4.12,0,4.12,2014,0.9,87.8,0,87.8
2014,2.3,0,2.3,0,0,0,2.3,6.89,0,8.01,0.9,0.64,0,2014,35.45,22,29.7,7.74,0,7.74,2013,3.05,75.4,0,75.4
2013,2,0,2,0,0,0,2,5.95,0,6.93,0.9,0.98,0,2013,36.5,28.3,31.7,6.3,0,6.3,2012,2.63,76,0,76
2012,1.78,0,1.78,0,0,0,1.78,5.21,0,5.98,0.9,0.83,0,2012,54.5,28.8,37.5,4.75,0,4.75,2011,2.24,79.5,0,79.5
2011,2.6,0,2.6,0,0,0,2.6,7.6,0,8.74,0.9,1.17,0,2011,47,26,36.6,7.1,0,7.1,2010,3.19,81.4,0,81.4
2010,1.93,0,1.93,0,0,0,1.93,5.87,0,8.84,0.9,1.23,0,2010,77.9,40.4,56.3,3.43,0,3.43,2009,3.23,59.8,0,59.8
2009,0.45,0,0.45,0.01,0,0.01,0.46,1.36,0.3,2.07,0.9,0.2,0.73,2009,85.9,20.1,54.3,0.83,0.02,0.85,2008,0.76,59.2,1.3,60.5
2008,1.2,0,1.2,0.3,0,0.3,1.5,-,-,6.31,0.9,0.22,4.1,2008,70.4,14.1,41.4,2.9,0.72,3.62,2007,2.44,49.2,12.3,61.5
2007,0.99,0,0.99,0.5,0,0.5,1.49,-,-,7,0.9,0.24,-,2007,149.5,49.1,82.9,1.2,0.6,1.8,2006,3.08,32.2,16.1,48.4
2006,0.4,0,0.4,0.4,0,0.4,0.8,-,-,2.22,0.37,0.04,-,2006,61.9,27.3,37.8,1.06,1.06,2.11,2005,2.8,14.2,14.2,28.5
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,46.65,17.7,27.6,0,0,0,2004,-7.66,0,0,0
2004,0,0,0,0.25,0.25,0.5,0.5,-,-,0,0,0,-,2004,40.5,14.2,24.4,0,2.05,2.05,2003,0.03,0,1667,1667
2003,0.5,0,0.5,1.49,0,1.49,1.99,-,-,4.64,0.9,0,-,2003,52,24.9,35.9,1.39,4.16,5.55,2002,3.64,13.7,41,54.7
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,90,39.3,59.4,0,0,0,2001,0.11,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,76.5,17.5,45.4,0,0,0,2000,-4.06,0,0,0
2000,0,0,0,2.75,0.25,3,3,-,-,0,0,0,-,2000,279,27.2,125,0,2.39,2.39,1999,4,0,75,75
1999,0,0,0,0.6,0.4,1,1,-,-,0,0,0,-,1999,189,77.5,140,0,0.71,0.71,1998,0.73,0,137,137
1998,0,0,0,1.1,0.4,1.5,1.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,2.13,0,70.4,70.4
1997,0,0,0,1.3,0.7,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
1996,0,0,0,1.05,0,1.05,1.05,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,7.6,0,7.6,7.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
平均,0.62,0,0.62,0.72,0.08,0.81,1.43,,,,,,,平均,74.7,26.3,46.8,2,0.6,2.6,平均,0.92,29.9,96.9,127
累計,14.9,0,14.9,17.3,2,19.3,34.3,,,,,,,累計,,,,,,,累計,19.4,,,
