盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.5,2.5,5,0,0,0,5,13.5,0,-,-,-,-,2018,68.8,56.3,62.9,7.94,0,7.94,2017,4.79,104,0,104
2017,3.5,1.5,5,0,0,0,5,13.5,0,-,-,-,-,2017,70,56.2,60.5,8.26,0,8.26,2016,4.5,111,0,111
2016,2.5,2.5,5,0,0,0,5,13.5,0,-,-,-,-,2016,62,46.2,53.9,9.27,0,9.27,2015,2.29,218,0,218
2015,1.49,3.48,4.98,0,0,0,4.98,13.4,0,13.4,1.8,0.01,0,2015,85,44.65,59.2,8.41,0,8.41,2014,3.07,162,0,162
2014,3,0,3,0,0,0,3,7.98,0,27,3.25,0.01,0,2014,75.9,45.5,58.8,5.11,0,5.11,2013,3.51,85.5,0,85.5
2013,0,2,2,0,0,0,2,5.21,0,2.93,0.98,0,0,2013,69.9,32.05,43.2,4.62,0,4.62,2012,1.27,157,0,157
2012,0,2,2,0,0,0,2,5.19,0,0,0,0,0,2012,35.3,29.05,31.4,6.38,0,6.38,2011,0.61,328,0,328
2011,2.06,0,2.06,0,0,0,2.06,5.33,0,11.8,1.13,0.01,0,2011,47.45,28.1,38.1,5.4,0,5.4,2010,4.31,47.8,0,47.8
2010,2,0,2,0,0,0,2,5.32,0,25.3,1.8,1.26,0,2010,54.6,36.65,44.4,4.5,0,4.5,2009,5.83,34.3,0,34.3
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,53,16.2,30.7,0,0,0,2008,-2.63,0,0,0
2008,1,0,1,0,0,0,1,-,-,16.1,1.8,0.8,0,2008,34.2,15.95,26.4,3.78,0,3.78,2007,3.02,33.1,0,33.1
2007,1,0,1,0,0,0,1,-,-,6.93,2.26,0.35,-,2007,49,28.1,38.1,2.62,0,2.62,2006,3.68,27.2,0,27.2
2006,2,0,2,0.25,0.25,0.5,2.5,-,-,6.7,2.11,0.25,-,2006,41.6,26.25,30.9,6.47,1.62,8.08,2005,4.04,49.5,12.4,61.9
2005,0.75,0,0.75,0.75,0.5,1.25,2,-,-,4.14,1.26,0.11,-,2005,43.1,32.1,36.1,2.08,3.46,5.54,2004,5.16,14.5,24.2,38.8
2004,2,0,2,0.17,0.83,1,3,-,-,5.64,1.61,0,-,2004,67,29.5,46.2,4.33,2.16,6.49,2003,7,28.6,14.3,42.9
2003,1,0,1,2,1,3,4,-,-,6.98,1.63,0.2,-,2003,77,53,62,1.61,4.84,6.45,2002,11.52,8.7,26,34.7
2002,1,0,1,1,0,1,2,-,-,0,0,0,-,-,-,-,-,-,-,-,2001,21.73,4.6,4.6,9.2
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,-15.43,0,0,0
2000,0,0,0,0.5,1,1.5,1.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
1999,0,0,0,0,9.6,9.6,9.6,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.23,0.67,1.89,0.22,0.63,0.85,2.74,,,,,,,平均,58.4,36,45.2,5,0.8,5.8,平均,3.79,78.6,4.5,83.1
累計,25.8,14,39.8,4.67,13.2,17.8,57.6,,,,,,,累計,,,,,,,累計,68.3,,,
