盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,6,0,6,0,0,0,6,14.2,0,-,-,-,-,2018,119,84.5,90.2,6.65,0,6.65,2017,6.67,90,0,90
2017,3.25,0,3.25,0,0,0,3.25,11,0,-,-,-,-,2017,95.4,53,68,4.78,0,4.78,2016,4.02,80.8,0,80.8
2016,3.01,0.19,3.2,0,0,0,3.2,10.8,0,-,-,-,-,2016,57.4,47.9,53,6.04,0,6.04,2015,3.8,84.2,0,84.2
2015,2.8,0.2,3,0,0,0,3,10.1,0,0,0,0.3,0,2015,55.4,46.5,52.3,5.73,0,5.73,2014,3.46,86.7,0,86.7
2014,3.13,0.17,3.3,0,0,0,3.3,11.1,0,0,0,0.33,0,2014,65,49.1,54.8,6.03,0,6.03,2013,3.9,84.6,0,84.6
2013,3,0,3,0,0,0,3,9.91,0,0,0,0.28,0,2013,68.2,42.5,55.3,5.42,0,5.42,2012,3.51,85.5,0,85.5
2012,2.8,0,2.8,0,0,0,2.8,9.25,0,0,0,0.29,0,2012,54.8,40.15,46.3,6.04,0,6.04,2011,3.42,81.9,0,81.9
2011,2,0,2,0,0,0,2,6.75,0,0,0,0.2,0,2011,62.2,41,51,3.92,0,3.92,2010,2.41,83,0,83
2010,2,0,2,0,0,0,2,6.75,0,0,0,0.17,0,2010,71,34.05,47.9,4.17,0,4.17,2009,2.1,95.2,0,95.2
2009,1.09,0,1.09,0,0,0,1.09,3.59,0,0,0,0.11,0,2009,37.4,21.7,30.4,3.58,0,3.58,2008,1.81,60.2,0,60.2
2008,1.27,0,1.27,0.01,0.36,0.37,1.64,-,-,0,0,0,1.26,2008,32.3,19.65,26.5,4.8,1.39,6.19,2007,1.83,69.6,20.2,89.8
2007,1.4,0,1.4,0.02,0.18,0.2,1.6,-,-,0,0,0,-,2007,38.4,18,24,5.83,0.83,6.66,2006,1.76,79.5,11.4,90.9
2006,1.55,0,1.55,0,0,0,1.55,-,-,0,0,0,-,2006,21,16.2,18.3,8.49,0,8.49,2005,1.89,82,0,82
2005,0.86,0,0.86,0,0,0,0.86,-,-,0,0,0,-,2005,20.45,15.65,17.7,4.86,0,4.86,2004,1.12,76.8,0,76.8
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,25.4,16.2,19.6,0,0,0,2003,1.96,0,0,0
2003,1,0,1,0,0,0,1,-,-,0,0,0.01,-,2003,25.4,11.6,18.2,5.5,0,5.5,2002,2.31,43.3,0,43.3
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,15.7,7,10.3,0,0,0,2001,-5.03,0,0,0
2001,0,0,0,0,1,1,1,-,-,0,0,0,-,2001,36.3,6,20.3,0,4.92,4.92,2000,0.55,0,182,182
2000,0,0,0,1.6,0.4,2,2,-,-,-,-,-,-,2000,84.5,19.1,50.4,0,3.97,3.97,1999,1.81,0,110,110
1999,0,0,0,1.4,0.6,2,2,-,-,-,-,-,-,1999,70.5,33.4,49.1,0,4.07,4.07,1998,1.43,0,140,140
1998,0,0,0,2,0,2,2,-,-,-,-,-,-,1998,85.5,35.5,56.9,0,3.52,3.52,1997,2.82,0,70.9,70.9
1997,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,1997,90,24.3,53.4,0,1.87,1.87,1996,0.65,0,154,154
1996,0,0,0,1,0,1,1,-,-,0,0,0,-,1996,29.4,21.7,24.9,0,4.01,4.01,1995,1.14,0,87.7,87.7
1995,0,0,0,2,0,2,2,-,-,0,0,0,-,1995,49.5,22.2,31.6,0,6.33,6.33,1994,2.53,0,79,79
1994,0,0,0,1.34,0.36,1.7,1.7,-,-,0,0,0,-,1994,55,30.2,40.5,0,4.2,4.2,1993,1.57,0,108,108
1993,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1993,59.5,27.5,37.6,0,3.99,3.99,1992,1.54,0,97.3,97.3
1992,1,0,1,1,0,1,2,-,-,0,0,0,-,1992,76,33,53.5,1.87,1.87,3.74,1991,2.2,45.4,45.4,90.8
1991,0.5,0,0.5,1.5,0,1.5,2,-,-,0,0,0,-,1991,92,57,66.6,0.75,2.25,3,1990,2.34,21.4,64.1,85.5
1990,0,0,0,1.34,1.41,2.75,2.75,-,-,0,-,0,-,-,-,-,-,-,-,-,1989,-,-,-,-
平均,1.26,0.02,1.28,0.52,0.17,0.69,1.97,,,,,,,平均,56.9,31.2,41.7,3,1.5,4.6,平均,2.13,44.6,41.8,86.4
累計,36.7,0.56,37.2,15.2,4.81,20,57.2,,,,,,,累計,,,,,,,累計,59.5,,,
