盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.25,0,0.25,0.25,0,0.25,0.5,1.23,12.3,-,-,-,-,2018,16.4,13.35,14.2,1.76,1.76,3.52,2017,2.44,10.2,10.2,20.5
2017,0.2,0.15,0.35,0,0,0,0.35,1.75,0,-,-,-,-,2017,16.95,13.45,15.5,2.28,0,2.28,2016,0.72,49.2,0,49.2
2016,0.21,0,0.21,0,0,0,0.21,1.12,0,-,-,-,-,2016,20.75,15.3,17.8,1.17,0,1.17,2015,0.45,46.2,0,46.2
2015,0.3,0,0.3,0,0,0,0.3,1.69,0,31.3,6.24,0.09,0,2015,26.55,19.15,22.5,1.34,0,1.34,2014,0.97,30.9,0,30.9
2014,0.4,0,0.4,0,0,0,0.4,2.25,0,0,0,0,0,2014,22.9,15.55,19.5,2.05,0,2.05,2013,0.5,80,0,80
2013,0.2,0,0.2,0,0,0,0.2,1.13,0,20.1,3.15,0.06,0,2013,37.15,18.55,23,0.87,0,0.87,2012,1.24,16.1,0,16.1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,30.3,10.4,15.9,0,0,0,2011,0.01,0,0,0
2011,0.6,0,0.6,0,0,0,0.6,3.09,0,4.02,0.51,0.02,0,2011,14.45,9.16,11.5,5.22,0,5.22,2010,1.6,37.5,0,37.5
2010,0.5,0,0.5,0,0,0,0.5,2.57,0,14.8,0.83,0.15,0,2010,20,11.45,14.2,3.51,0,3.51,2009,3.61,13.9,0,13.9
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,16.8,5.52,10,0,0,0,2008,-4.13,0,0,0
2008,0.5,0,0.5,0,0.51,0.51,1.01,-,-,-,-,-,-,2008,21.7,5.35,14,3.57,3.66,7.24,2007,0.99,50.5,51.7,102
2007,0.6,0,0.6,0,0,0,0.6,-,-,8.85,2.63,0.09,-,2007,30.8,16,21.1,2.84,0,2.84,2006,0.67,89.6,0,89.6
2006,0.2,0,0.2,0,0,0,0.2,-,-,0,0,0,-,2006,22.4,13.45,16.8,1.19,0,1.19,2005,-0.59,-33.9,0,-33.9
2005,0.1,0,0.1,0,0,0,0.1,-,-,8.29,2.04,0.12,-,2005,15.1,7.84,10.9,0.92,0,0.92,2004,0.74,13.5,0,13.5
2004,0.4,0,0.4,0,0,0,0.4,-,-,9.34,1.58,0.13,-,2004,17.5,8.4,11.6,3.45,0,3.45,2003,1.08,37,0,37
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,11.8,4.46,7.13,0,0,0,2002,-0.38,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,9,3.41,5.08,0,0,0,2001,-0.61,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,7,2.5,4.02,0,0,0,2000,-0.28,0,0,0
2000,0,0,0,0,1,1,1,-,-,0,0,0,-,2000,18.8,3.77,8.64,0,11.6,11.6,1999,0.17,0,588,588
1999,0,0,0,1,1,2,2,-,-,-,-,-,-,1999,22.8,6.7,14.2,0,14.1,14.1,1998,2.23,0,89.7,89.7
1998,0,0,0,2.5,1,3.5,3.5,-,-,0,0,0,-,1998,54,19,35.5,0,9.86,9.86,1997,2.79,0,125,125
1997,0,0,0,1,1,2,2,-,-,-,-,-,-,1997,57.5,27.1,40.4,0,4.95,4.95,1996,1.02,0,196,196
1996,0.5,0,0.5,0,1,1,1.5,-,-,0,0,0,-,1996,35.79,21,28.2,1.78,3.55,5.33,1995,1.12,44.6,89.3,134
1995,0,0,0,2.5,0,2.5,2.5,-,-,-,-,-,-,1995,43.8,15.7,28.4,0,8.79,8.79,1994,2.46,0,102,102
1994,0,0,0,2,0,2,2,-,-,0,0,0,-,1994,62,34.29,45.3,0,4.41,4.41,1993,2.19,0,91.5,91.5
1993,0,0,0,4.5,0,4.5,4.5,-,-,0,0,0,-,1993,124,44,67.3,0,6.68,6.68,1992,5.83,0,77.2,77.2
1992,1,0,1,3,0,3,4,-,-,0,0,0,-,1992,97,65.5,80,1.25,3.75,5,1991,5.78,17.3,51.9,69.2
1991,1,0,1,1,0,1,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,3.49,28.7,28.7,57.3
1990,1,0,1,1.5,0,1.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1989,3.15,31.7,47.6,79.3
平均,0.27,0.01,0.28,0.66,0.19,0.85,1.13,,,,,,,平均,32.3,15.9,22.3,1.2,2.7,3.9,平均,1.35,19.4,53.4,72.8
累計,7.96,0.15,8.11,19.2,5.51,24.8,32.9,,,,,,,累計,,,,,,,累計,39.3,,,
