盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1,0,1,0,0,0,1,2.23,0,-,-,-,-,2018,22.5,15.65,18.1,5.53,0,5.53,2017,1.63,61.3,0,61.3
2017,0.5,0,0.5,0,0,0,0.5,1.11,0,-,-,-,-,2017,21.35,15.2,16.8,2.98,0,2.98,2016,1.07,46.7,0,46.7
2016,1,0,1,1,0,1,2,2.02,20.2,-,-,-,-,2016,20.05,15.3,17.4,5.75,5.75,11.5,2015,2.11,47.4,47.4,94.8
2015,0.99,0,0.99,1.19,0,1.19,2.18,1.79,21.5,12.2,2.7,0.2,0,2015,31.5,14.2,24.1,4.12,4.94,9.06,2014,2.61,38,45.6,83.7
2014,0.5,0,0.5,1,0,1,1.5,0.79,15.7,7.51,3.72,0.13,0,2014,31.05,13.65,22.5,2.23,4.45,6.68,2013,1.28,39.1,78.1,117
2013,0.5,0,0.5,0,0,0,0.5,0.79,0,2.57,1.63,0.05,0,2013,15,10.45,11.9,4.21,0,4.21,2012,1,50,0,50
2012,0.68,0,0.68,0,0,0,0.68,1.07,0,3.6,5.9,0.1,0,2012,11.65,8.03,9.7,7.01,0,7.01,2011,0.39,174,0,174
2011,0.71,0,0.71,0,0,0,0.71,1.11,0,3.75,1.4,0.1,0,2011,16.4,7.5,12,5.91,0,5.91,2010,1.68,42.1,0,42.1
2010,1,0,1,0,0,0,1,1.61,16.1,5.43,3.05,0.14,0,2010,21.7,15,17.2,5.83,0,5.83,2009,1.14,87.7,0,87.7
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,18.85,5.31,10.2,0,0,0,2008,0.09,0,0,0
2008,1.4,0,1.4,0,0,0,1.4,-,-,7.96,2.44,0.32,0,2008,19.3,4.66,13.3,10.5,0,10.5,2007,2.03,69,0,69
2007,0.75,0,0.75,0,0,0,0.75,-,-,4.26,2.61,0.17,-,2007,24.6,14.1,18.8,3.98,0,3.98,2006,1.02,73.5,0,73.5
2006,0.3,0,0.3,1,0,1,1.3,-,-,6.63,2.7,0.06,-,2006,23.35,10.3,16,1.88,6.26,8.13,2005,1.7,17.6,58.8,76.5
2005,2.1,0,2.1,0,0,0,2.1,-,-,10.7,2.56,0.43,-,2005,30.6,19.7,24.1,8.7,0,8.7,2004,2.89,72.7,0,72.7
2004,2.1,0,2.1,1.8,0,1.8,3.9,-,-,16.5,2.69,0.36,-,2004,63.5,22,38.3,5.48,4.7,10.2,2003,5.13,40.9,35.1,76
2003,2.9,0,2.9,3.1,0,3.1,6,-,-,0,0,0.52,-,2003,87.5,54.5,67.8,4.27,4.57,8.84,2002,7.7,37.7,40.3,77.9
2002,1,0,1,6,0,6,7,-,-,0,0,0,-,2002,93,65.5,79.3,1.26,7.57,8.83,2001,10.27,9.7,58.4,68.2
2001,0,0,0,6,0,6,6,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,16.28,0,36.9,36.9
2000,0,0,0,12.2,0,12.2,12.2,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,0.92,0,0.92,1.75,0,1.75,2.67,,,,,,,平均,32.5,18.3,24.6,4.7,2.2,6.9,平均,3.33,50.4,22.3,72.7
累計,17.4,0,17.4,33.3,0,33.3,50.7,,,,,,,累計,,,,,,,累計,60,,,
