盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0.5,0,0.5,0.7,8.35,209,-,-,-,-,2018,16.4,14.4,15.2,1.32,3.29,4.61,2017,1.38,14.5,36.2,50.7
2017,0.2,0,0.2,0.3,0,0.3,0.5,8.1,122,-,-,-,-,2017,16.95,14.15,15.1,1.32,1.98,3.3,2016,0.86,23.3,34.9,58.1
2016,0.3,0,0.3,0.5,0,0.5,0.8,11.6,193,-,-,-,-,2016,18.9,13.65,15.7,1.91,3.18,5.09,2015,1.69,17.8,29.6,47.3
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,25.25,16.3,21,0,0,0,2014,-0.4,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,23.9,14,16.4,0,0,0,2013,0.23,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,19.35,15.7,17.1,0,0,0,2012,0.15,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,22.5,16.2,17.9,0,0,0,2011,0.06,0,0,0
2011,1,0,1,1,0,1,2,29.6,296,53,0.44,1,0,2011,37.3,16.15,24.6,4.07,4.07,8.14,2010,4.06,24.6,24.6,49.3
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,37.6,11.8,21.7,0,0,0,2009,-1.14,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,15,5.9,9.82,0,0,0,2008,-4.3,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,20.85,5.71,12.9,0,0,0,2007,-0.48,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,15,11.5,13.2,0,0,0,2006,-0.45,0,0,0
2006,0.19,0,0.19,0,0,0,0.19,-,-,10.9,0.82,0.52,-,2006,15.3,12.1,13.2,1.46,0,1.46,2005,0.39,49.6,0,49.6
2005,0.49,0,0.49,0.1,0,0.1,0.59,-,-,20.4,0.63,0.51,-,2005,17.45,12.05,14.7,3.35,0.67,4.01,2004,1.06,46.3,9.3,55.5
2004,0,0,0,0.38,0,0.38,0.38,-,-,10,0.72,0.29,-,2004,22.5,12.05,15,0,2.55,2.55,2003,0.55,0,69.5,69.5
2003,0.2,0,0.2,0.2,0,0.2,0.4,-,-,10,0.38,0.25,-,2003,17.6,9.3,13.1,1.53,1.53,3.05,2002,1.19,16.8,16.8,33.6
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,17.2,9,12.9,0,0,0,2001,-1.44,0,0,0
2001,0.3,0,0.3,0.5,0,0.5,0.8,-,-,0,0,0,-,2001,15.9,5.4,10.7,2.81,4.68,7.48,2000,1.2,25,41.7,66.7
2000,0,0,0,0.35,0.15,0.5,0.5,-,-,0,0,0,-,2000,19.9,10.1,15.1,0,3.31,3.31,1999,0.58,0,86.2,86.2
1999,0,0,0,0,0,0,0,-,-,0,0,0,-,1999,18.6,13,14.9,0,0,0,1998,0.04,0,0,0
1998,0,0,0,0,0,0,0,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,0.44,0,0,0
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,0.13,0,0.13,0.17,0.01,0.18,0.31,,,,,,,平均,20.7,11.9,15.5,0.9,1.3,2.2,平均,0.27,10.4,16.6,27
累計,2.88,0,2.88,3.83,0.15,3.98,6.86,,,,,,,累計,,,,,,,累計,5.67,,,
