盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,21.55,16.75,19.1,0,0,0,2017,-3.24,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,25.55,18.45,21.3,0,0,0,2016,-2.54,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,27.9,20.75,23.2,0,0,0,2015,-3.24,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,32.25,14.4,24.7,0,0,0,2014,-3.04,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,49.8,27.35,37,0,0,0,2013,-3.25,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,51.5,35.2,41.4,0,0,0,2012,-3.4,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,44.95,29.2,35.1,0,0,0,2011,-2.87,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2010,1,0,0,0
2010,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,3.73,0,0,0
平均,0,0,0,0,0,0,0,,,,,,,平均,36.2,23.2,28.8,0,0,0,平均,-1.87,0,0,0
累計,0,0,0,0,0,0,0,,,,,,,累計,,,,,,,累計,-16.8,,,
