盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,2.27,0,2.27,0,0,0,2.27,1.35,0,-,-,-,-,2018,62.7,40.1,47.5,4.78,0,4.78,2017,3.13,72.5,0,72.5
2017,2.18,0,2.18,0,0,0,2.18,1.25,0,-,-,-,-,2017,43,38,40.3,5.4,0,5.4,2016,3.04,71.6,0,71.6
2016,2,0,2,0,0,0,2,1.14,0,-,-,-,-,2016,39.8,32.9,36.8,5.43,0,5.43,2015,2.73,73.3,0,73.3
2015,1.7,0,1.7,0,0,0,1.7,0.91,0,0.7,0.61,0.07,0,2015,40.5,24.45,31.7,5.36,0,5.36,2014,2.14,79.4,0,79.4
2014,2.7,0,2.7,0,0,0,2.7,1.44,0,1,0.5,0.09,0,2014,31.3,24.6,27.6,9.78,0,9.78,2013,3.72,72.6,0,72.6
2013,1.1,0,1.1,0,0,0,1.1,0.59,0,0.6,0.7,0.06,0,2013,28.6,17.65,20.7,5.31,0,5.31,2012,1.6,68.8,0,68.8
2012,1,0,1,0,0,0,1,0.53,0,0.5,0.52,0.06,0,2012,19.9,16,17.7,5.67,0,5.67,2011,1.8,55.6,0,55.6
2011,1,0,1,0,0,0,1,0.53,0,0.5,0.55,0.06,0,2011,22.2,14.8,18.6,5.39,0,5.39,2010,1.71,58.5,0,58.5
2010,1,0,1,0,0,0,1,0.53,0,0.45,0.61,0.04,0,2010,21.8,12.7,17.5,5.7,0,5.7,2009,1.38,72.5,0,72.5
2009,0.5,0,0.5,0,0,0,0.5,0.27,0,0.3,0.83,0.04,0,2009,21.5,7.92,14,3.58,0,3.58,2008,0.68,73.5,0,73.5
2008,0.7,0,0.7,0,0,0,0.7,-,-,0.42,1.08,0.04,0,2008,16.35,6.87,11.2,6.27,0,6.27,2007,0.73,95.9,0,95.9
2007,0.8,0,0.8,0,0,0,0.8,-,-,0.48,0.82,0.05,-,2007,20.25,10.55,13.7,5.86,0,5.86,2006,1.1,72.7,0,72.7
2006,0.75,0,0.75,0,0,0,0.75,-,-,0.55,1.1,0.05,-,2006,13.2,10.55,11.6,6.44,0,6.44,2005,0.93,80.6,0,80.6
2005,0.6,0,0.6,0,0,0,0.6,-,-,0.39,1.04,0.02,-,2005,15,8.95,10.3,5.84,0,5.84,2004,0.7,85.7,0,85.7
2004,0,0,0,0.5,0.2,0.7,0.7,-,-,0.26,0.93,0.02,-,2004,13.9,8.6,10.4,0,6.7,6.7,2003,0.65,0,108,108
2003,0.5,0,0.5,0,0,0,0.5,-,-,0.22,0.93,0.01,-,2003,14.35,8.75,11.1,4.51,0,4.51,2002,0.57,87.7,0,87.7
2002,0.5,0,0.5,0,0,0,0.5,-,-,0,0,0,-,2002,17.6,8.2,11.2,4.46,0,4.46,2001,0.85,58.8,0,58.8
2001,0.45,0,0.45,0,0,0,0.45,-,-,0,0,0,-,2001,13.15,7.95,9.93,4.53,0,4.53,2000,0.59,76.3,0,76.3
2000,0.7,0,0.7,0.5,0.3,0.8,1.5,-,-,0,0,0,-,2000,31,8.3,20.9,3.35,3.82,7.17,1999,1.47,47.6,54.4,102
1999,1,0,1,0.2,0.5,0.7,1.7,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0.19,526,368,895
1998,0,0,0,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.02,0,1.02,0.1,0.1,0.2,1.22,,,,,,,平均,25.6,16.2,20.1,5.1,0.6,5.7,平均,1.49,91.5,26.5,118
累計,21.4,0,21.4,2.2,2,4.2,25.6,,,,,,,累計,,,,,,,累計,29.7,,,
