盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,40.2,25.5,31.3,0,0,0,2017,-1.98,0,0,0
2017,0.58,0.42,0.99,0.5,0.99,1.49,2.48,0.77,11.5,-,-,-,-,2017,48.15,34.75,40.9,2.43,3.65,6.08,2016,1.8,55.2,82.8,138
2016,4,0,4,0.1,0,0.1,4.1,3.08,0.77,-,-,-,-,2016,81,40.05,59.1,6.77,0.17,6.94,2015,4.58,87.3,2.2,89.5
2015,5.4,0,5.4,1,0,1,6.4,3.78,7,0,0,0.49,0,2015,120.5,69.4,93.9,5.75,1.07,6.82,2014,7,77.1,14.3,91.4
2014,7.2,0,7.2,1,0,1,8.2,4.58,6.36,0,0,0.58,0,2014,213,98.5,144,5.01,0.7,5.7,2013,9.15,78.7,10.9,89.6
2013,6.7,0,6.7,1,0,1,7.7,3.87,5.78,0,0,0.52,0,2013,204.5,116.5,150,4.47,0.67,5.14,2012,8.77,76.4,11.4,87.8
2012,7,0,7,0.3,0,0.3,7.3,3.93,1.68,0,0,0.46,0,2012,151,102.5,118,5.91,0.25,6.16,2011,8.53,82.1,3.5,85.6
2011,4.98,0,4.98,1,0,1,5.98,2.41,4.81,0,0,0.25,0,2011,138,88.1,108,4.61,0.92,5.53,2010,6.09,81.8,16.4,98.1
2010,8,0,8,0,0,0,8,3.85,0,0,0,0.31,0,2010,150.5,96,113,7.09,0,7.09,2009,8.15,98.2,0,98.2
2009,10,0,10,0,0,0,10,4.81,0,0,0,0.75,0,2009,172,106,131,7.61,0,7.61,2008,12.49,80.1,0,80.1
2008,11,0,11,0,0,0,11,-,-,0,0,0.86,0,2008,299,96.1,177,6.23,0,6.23,2007,14.17,77.6,0,77.6
2007,8.8,0,8.8,0,0,0,8.8,-,-,2,0.37,0.58,-,2007,314,146.5,208,4.23,0,4.23,2006,11.16,78.9,0,78.9
2006,7.5,0,7.5,0,0,0,7.5,-,-,2,0.49,0.37,-,2006,163.5,98.9,124,6.06,0,6.06,2005,8.48,88.4,0,88.4
2005,3.3,0,3.3,2.2,0,2.2,5.5,-,-,0,0,0.25,-,2005,134,66.3,99.4,3.32,2.21,5.53,2004,8.31,39.7,26.5,66.2
2004,0,0,0,7,0,7,7,-,-,0,0,0,-,-,-,-,-,-,-,-,2003,10.11,0,69.2,69.2
2003,0,0,0,5.9,0,5.9,5.9,-,-,0,-,0,-,-,-,-,-,-,-,-,2002,-,-,-,-
平均,5.28,0.03,5.3,1.25,0.06,1.31,6.62,,,,,,,平均,159,84.6,114,5,0.7,5.7,平均,7.79,66.8,15.8,82.6
累計,84.5,0.42,84.9,20,0.99,21,106,,,,,,,累計,,,,,,,累計,117,,,
