盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,6.12,0,-,-,-,-,2018,24.5,21.65,23.1,5.2,0,5.2,2017,1.61,74.5,0,74.5
2017,1.03,0.05,1.08,0,0,0,1.08,5.25,0,-,-,-,-,2017,23.85,19.5,21.4,5.04,0,5.04,2016,1.33,81.2,0,81.2
2016,0.95,0,0.95,0,0,0,0.95,4.84,0,-,-,-,-,2016,20.85,18.9,19.7,4.83,0,4.83,2015,1.32,72,0,72
2015,1.13,0,1.13,0,0,0,1.13,5.77,0,11.3,1.6,0.06,0,2015,21.5,18.8,20.5,5.52,0,5.52,2014,1.42,79.7,0,79.7
2014,1,0,1,0,0,0,1,5.02,0,10,1.58,0.05,0,2014,23.4,19.05,21.2,4.72,0,4.72,2013,1.3,76.9,0,76.9
2013,1.08,0,1.08,0,0,0,1.08,5.26,0,12.4,1.8,0.5,0,2013,24,21.35,22.6,4.78,0,4.78,2012,1.4,77.1,0,77.1
2012,0.81,0,0.81,0.31,0,0.31,1.12,3.88,14.5,11,1.73,0.44,0,2012,22.6,18.8,20.8,3.89,1.48,5.36,2011,1.27,63.8,24.2,88
2011,0.66,0,0.66,0,0,0,0.66,3.37,0,6.76,1.39,0.27,0,2011,28.3,18.85,22.4,2.96,0,2.96,2010,1.01,65.8,0,65.8
2010,0.26,0,0.26,0,0,0,0.26,1.26,0,2.46,1.8,0.1,0,2010,26.6,15.3,20.3,1.28,0,1.28,2009,0.31,83.9,0,83.9
2009,0.35,0,0.35,0.15,0,0.15,0.5,1.49,6.4,4.21,1.48,0,1.16,2009,18.7,14.1,15.6,2.25,0.96,3.21,2008,0.65,53.8,23.1,76.9
2008,1,0,1,0.1,0,0.1,1.1,-,-,10.4,1.8,0,4.15,2008,21,13.5,18,5.57,0.56,6.13,2007,1.32,75.8,7.6,83.3
2007,0.84,0,0.84,0.19,0,0.19,1.03,-,-,7.66,1.8,0,-,2007,25.4,17.4,20,4.2,0.97,5.17,2006,1.02,82.3,19,101
2006,1.17,0,1.17,0.49,0,0.49,1.66,-,-,13.1,1.8,0,-,2006,25.1,15.95,20.7,5.65,2.35,8,2005,1.9,61.6,25.7,87.2
2005,1.79,0,1.79,0.2,0,0.2,1.99,-,-,14.9,1.79,0,-,2005,26.1,19.3,22.3,8.02,0.89,8.91,2004,2.26,79.1,8.8,87.9
2004,0.52,0,0.52,0.1,0,0.1,0.63,-,-,3.28,1.8,0,-,2004,22.9,16.4,19.2,2.73,0.55,3.28,2003,0.5,105,20.9,126
2003,1.03,0,1.03,0.51,0,0.51,1.54,-,-,13.5,1.8,0,-,2003,28.4,15.5,21.3,4.83,2.39,7.22,2002,2.29,45,22.3,67.2
2002,1,0,1,1,0,1,2,-,-,0,0,0,-,2002,33.6,22,26.1,3.84,3.84,7.67,2001,2.2,45.5,45.5,90.9
2001,0.8,0,0.8,1.2,0,1.2,2,-,-,-,-,-,-,2001,30.9,15.7,23.2,3.45,5.17,8.62,2000,2.1,38.1,57.1,95.2
2000,0.5,0,0.5,1.5,0,1.5,2,-,-,0,0,0,-,2000,35,13.35,23.9,2.09,6.28,8.38,1999,2.48,20.2,60.5,80.6
1999,0,0,0,1.8,0,1.8,1.8,-,-,0,0,0,-,1999,31.8,14.9,23.9,0,7.55,7.55,1998,2.14,0,84.1,84.1
1998,0.2,0,0.2,0.1,0.9,1,1.2,-,-,-,-,-,-,1998,37.5,19.5,27.3,0.73,3.67,4.4,1997,1.52,13.2,65.8,78.9
1997,0,0,0,0.1,0.9,1,1,-,-,0,0,0,-,1997,32.29,17.7,23.5,0,4.25,4.25,1996,0.95,0,105,105
1996,0.5,0,0.5,0,0.5,0.5,1,-,-,0,0,0,-,1996,26,18.1,21.5,2.32,2.32,4.65,1995,0.63,79.4,79.4,159
1995,1,0,1,0,1,1,2,-,-,0,0,0,-,1995,43.9,18.7,29.4,3.4,3.4,6.8,1994,2.65,37.7,37.7,75.4
1994,0.5,0,0.5,1.4,0.1,1.5,2,-,-,0,0,0,-,1994,78.5,38.29,48.9,1.02,3.07,4.09,1993,2.97,16.9,50.6,67.4
1993,0,0,0,0.5,2,2.5,2.5,-,-,0,0,0,-,1993,66.5,39.5,56,0,4.47,4.47,1992,1.69,0,148,148
1992,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,3.78,0,66.1,66.1
1991,0,0,0,0,2.5,2.5,2.5,-,-,0,-,0,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,0,9,9,9,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0,0,0,4,0,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
平均,0.64,0,0.65,0.51,0.6,1.1,1.75,,,,,,,平均,30.7,19.3,24.3,3.4,2.1,5.5,平均,1.63,52.9,35.3,88.1
累計,19.3,0.05,19.4,15.2,17.9,33.1,52.4,,,,,,,累計,,,,,,,累計,44,,,
