盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.11,0,0.11,0,0,0,0.11,0.12,0,-,-,-,-,2018,31.1,24.8,26.7,0.42,0,0.42,2017,0.16,70,0,70
2017,0.5,0,0.5,0,0,0,0.5,0.52,0,-,-,-,-,2017,27.2,23.1,25.2,1.98,0,1.98,2016,0.59,84.7,0,84.7
2016,0.85,0,0.85,0,0,0,0.85,0.89,0,-,-,-,-,2016,27.9,23.3,25.6,3.32,0,3.32,2015,0.84,101,0,101
2015,1,0,1,0,0,0,1,1.05,0,0,0,0.01,0,2015,26.8,20.85,23.3,4.29,0,4.29,2014,0.94,106,0,106
2014,0.55,0,0.55,0,0,0,0.55,0.58,0,0,0,0.01,0,2014,24.5,19.45,22,2.5,0,2.5,2013,0.68,80.9,0,80.9
2013,0.4,0,0.4,0,0,0,0.4,0.38,0,0,0,0,0,2013,29.9,22.9,24.9,1.6,0,1.6,2012,0.66,60.6,0,60.6
2012,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2011,0.99,0,0,0
2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2010,-0.28,-,-,-
2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,0.18,-,-,-
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,-1.01,-,-,-
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,-0.37,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,-0.12,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,0.25,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,0.1,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,1.31,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,-1.13,-,-,-
平均,0.21,0,0.21,0,0,0,0.21,,,,,,,平均,27.9,22.4,24.6,2.4,0,2.4,平均,0.24,72,0,72
累計,3.41,0,3.41,0,0,0,3.41,,,,,,,累計,,,,,,,累計,3.79,,,
