盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.5,0,3.5,0.3,0,0.3,3.8,9.81,8.4,-,-,-,-,2018,530,251,374,0.94,0.08,1.02,2017,9.77,35.8,3.1,38.9
2017,1.6,0,1.6,0.2,0,0.2,1.8,4.39,5.49,-,-,-,-,2017,344,146.5,235,0.68,0.08,0.76,2016,4.83,33.1,4.1,37.3
2016,2.1,0,2.1,0.2,0,0.2,2.3,5.65,5.39,-,-,-,-,2016,179,104,144,1.46,0.14,1.6,2015,6.1,34.4,3.3,37.7
2015,3.2,0,3.2,0.3,0,0.3,3.5,8.37,7.84,99.6,4.14,1.99,0,2015,274.5,124.5,205,1.56,0.15,1.71,2014,9.2,34.8,3.3,38
2014,2.7,0,2.7,0.3,0,0.3,3,6.85,7.61,83.4,4.12,1.67,0,2014,378,216,286,0.95,0.11,1.05,2013,7.96,33.9,3.8,37.7
2013,2.7,0,2.7,0.3,0,0.3,3,6.65,7.39,81.2,4.05,1.62,0,2013,263,168.5,214,1.26,0.14,1.4,2012,8.13,33.2,3.7,36.9
2012,5.5,0,5.5,0.5,0,0.5,6,12.9,11.7,164,4.32,3.29,0,2012,342,167.5,258,2.13,0.19,2.32,2011,16.23,33.9,3.1,37
2011,3,0,3,0.3,0,0.3,3.3,6.84,6.84,67.1,3.97,1.34,0,2011,400,139,253,1.19,0.12,1.3,2010,7.41,40.5,4,44.5
2010,0.3,0,0.3,0.2,0,0.2,0.5,0.67,4.47,4.69,1.68,0.09,0,2010,163.5,39.25,77.1,0.39,0.26,0.65,2009,1.31,22.9,15.3,38.2
2009,0.6,0,0.6,0,0,0,0.6,1.34,0,26.5,3.3,0.53,0,2009,43.8,26,33.4,1.8,0,1.8,2008,3.98,15.1,0,15.1
2008,1.6,0,1.6,0,0,0,1.6,-,-,35.2,3.75,0.7,0,-,-,-,-,-,-,-,2007,4.67,34.3,0,34.3
2007,1.2,0,1.2,0,0,0,1.2,-,-,21.1,3.5,0.42,-,-,-,-,-,-,-,-,2006,3,40,0,40
2006,0.8,0,0.8,1.2,0,1.2,2,-,-,19.3,3.53,0.15,-,-,-,-,-,-,-,-,2005,3.08,26,39,64.9
2005,0.6,0,0.6,1.2,0,1.2,1.8,-,-,14.7,3.41,0.1,-,-,-,-,-,-,-,-,2004,2.75,21.8,43.6,65.5
2004,0.5,0,0.5,0.7,0,0.7,1.2,-,-,5.93,2.55,0,-,-,-,-,-,-,-,-,2003,1.6,31.3,43.8,75
2003,0.2,0,0.2,0.4,0,0.4,0.6,-,-,0.11,0.1,0,-,-,-,-,-,-,-,-,2002,0.78,25.6,51.3,76.9
2002,0,0,0,0.3,0,0.3,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,-,-,-,-
2001,0,0,0,0.24,0.76,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,-,-,-,-
1999,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1997,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,-,-,-,-
平均,1.5,0,1.5,0.33,0.04,0.37,1.87,,,,,,,平均,292,138,208,1.2,0.1,1.4,平均,5.68,31,13.8,44.9
累計,30.1,0,30.1,6.64,0.76,7.4,37.5,,,,,,,累計,,,,,,,累計,90.8,,,
