盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.61,0.39,1,0,0,0,1,0.47,0,-,-,-,-,2018,16.2,13.9,15.1,6.63,0,6.63,2017,0.69,145,0,145
2017,1.34,0,1.34,0,0,0,1.34,0.63,0,-,-,-,-,2017,18.35,14.2,15.8,8.47,0,8.47,2016,1.79,74.9,0,74.9
2016,0.58,0.46,1.04,0,0,0,1.04,0.47,0,-,-,-,-,2016,16.15,12.1,13.9,7.5,0,7.5,2015,0.78,133,0,133
2015,1.15,0.05,1.2,0,0,0,1.2,0.57,0,0.55,0.9,0.05,0,2015,18.35,9.8,14.8,8.11,0,8.11,2014,1.3,92.3,0,92.3
2014,0.71,0.29,1,0,0,0,1,0.47,0,0.48,0.94,0.04,0,2014,20.8,13.5,17.2,5.81,0,5.81,2013,1.08,92.6,0,92.6
2013,1.5,0,1.5,0,0,0,1.5,0.71,0,0.8,0.9,0.06,0,2013,23.85,15.6,18.3,8.2,0,8.2,2012,1.87,80.2,0,80.2
2012,1.2,0,1.2,0,0,0,1.2,0.57,0,0.64,0.9,0.03,0,2012,22.15,14,17.3,6.95,0,6.95,2011,1.52,78.9,0,78.9
2011,1.2,0,1.2,0,0,0,1.2,0.56,0,0.54,0.88,0.03,0,2011,30.95,12.5,22.9,5.23,0,5.23,2010,1.34,89.6,0,89.6
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,40.9,16.15,29.9,0,0,0,2009,-0.52,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,21.95,4.19,8.22,0,0,0,2008,-1.07,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,11.7,3.61,7.49,0,0,0,2007,-0.73,0,0,0
2007,0.6,0,0.6,0,0,0,0.6,-,-,0.33,0.9,0.02,-,2007,18.75,7.26,12.9,4.64,0,4.64,2006,0.75,80,0,80
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,11.6,6.53,8.04,0,0,0,2005,-1,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,14.25,8.63,10.6,0,0,0,2004,0.17,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,18.8,11.3,14,0,0,0,2003,-0.08,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,17.3,9,12.7,0,0,0,2002,-1.03,0,0,0
2002,0,0,0,0.5,0,0.5,0.5,-,-,0,0,0,-,2002,36,10.2,18.8,0,2.66,2.66,2001,0.69,0,72.5,72.5
2001,0,0,0,1.1,0.5,1.6,1.6,-,-,0,0,0,-,2001,45.7,10.65,24.4,0,6.57,6.57,2000,1.43,0,112,112
2000,0,0,0,1.6,0.9,2.5,2.5,-,-,0,0,0,-,2000,146,21.1,74.2,0,3.37,3.37,1999,2.33,0,107,107
1999,0,0,0,1.9,0,1.9,1.9,-,-,0,0,0,-,1999,145,35.29,90.5,0,2.1,2.1,1998,2.29,0,83,83
1998,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1997,1.74,0,86.5,86.5
1997,0.17,0,0.17,1,0,1,1.17,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,1.59,10.7,62.8,73.5
1996,0.12,0,0.12,0.68,0,0.68,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1994,0.31,0,0.31,1.8,0,1.8,2.11,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.4,0.05,0.45,0.42,0.06,0.48,0.92,,,,,,,平均,34.7,12.5,22.4,3.1,0.7,3.8,平均,0.77,39.9,23.8,63.7
累計,9.5,1.18,10.7,10.1,1.4,11.5,22.2,,,,,,,累計,,,,,,,累計,16.9,,,
