盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0.5,0,0.5,2,1.43,4.76,-,-,-,-,2018,36.2,30,33.2,4.51,1.5,6.02,2017,3.1,48.4,16.1,64.5
2017,2.5,0,2.5,0,0,0,2.5,2.38,0,-,-,-,-,2017,35.9,29.5,32.9,7.59,0,7.59,2016,3.68,67.9,0,67.9
2016,2.8,0,2.8,0,0,0,2.8,2.67,0,-,-,-,-,2016,39.35,30.1,34.9,8.03,0,8.03,2015,3.94,71.1,0,71.1
2015,1.5,0,1.5,0,0,0,1.5,1.32,0,4.13,2.31,0.01,0,2015,35.2,24.2,28.8,5.22,0,5.22,2014,2.03,73.9,0,73.9
2014,1.2,0,1.2,0,0,0,1.2,1.06,0,3.3,2.36,0.01,0,2014,28.2,20.4,24.3,4.94,0,4.94,2013,1.63,73.6,0,73.6
2013,1.5,0,1.5,0,0,0,1.5,1.32,0,4.13,2.26,0.01,0,2013,39.45,21.8,26.8,5.6,0,5.6,2012,2.5,60,0,60
2012,1,0,1,0,0,0,1,0.73,0,2.28,2.15,0.01,0,2012,32.2,20.65,25.1,3.98,0,3.98,2011,1.46,68.5,0,68.5
2011,0.79,0,0.79,0,0,0,0.79,0.57,0,1.78,2.22,0.01,0,2011,29.7,18.9,22.6,3.49,0,3.49,2010,1.25,63.2,0,63.2
2010,0.2,0,0.2,0.4,0,0.4,0.6,0.12,2.37,1.11,2.53,0,0,2010,26.9,14.8,19.8,1.01,2.02,3.03,2009,0.74,27,54.1,81.1
2009,0.3,0,0.3,0,0,0,0.3,0.18,0,0.56,2.27,0,0,2009,18.1,5.62,9.34,3.21,0,3.21,2008,0.4,75,0,75
2008,0.5,0,0.5,0,0,0,0.5,-,-,0.94,3.16,0,0,2008,11.95,4.56,8.03,6.22,0,6.22,2007,0.5,100,0,100
2007,0.5,0,0.5,0,0,0,0.5,-,-,0.91,2.2,0,-,2007,15.9,8.72,11.8,4.25,0,4.25,2006,0.72,69.4,0,69.4
2006,0.8,0,0.8,0,0,0,0.8,-,-,1.44,2.17,0,-,2006,11.95,8.37,9.88,8.1,0,8.1,2005,1.13,70.8,0,70.8
2005,0.49,0,0.49,0.98,0,0.98,1.47,-,-,2.45,2.53,0.01,-,2005,14.7,10.3,12.5,3.91,7.81,11.7,2004,1.85,26.5,53,79.4
2004,1,0,1,0.5,0,0.5,1.5,-,-,2.33,2.95,0.01,-,2004,17.2,12.9,14.6,6.85,3.43,10.3,2003,1.58,63.3,31.6,94.9
2003,1,0,1,0.5,0,0.5,1.5,-,-,2.23,2.41,0.01,-,2003,21,13.8,16.6,6.01,3,9.01,2002,1.94,51.5,25.8,77.3
2002,1,0,1,0.5,0,0.5,1.5,-,-,0,0,0,-,2002,25.5,13.2,19.3,5.18,2.59,7.77,2001,2.22,45,22.5,67.6
2001,0.8,0,0.8,1,0,1,1.8,-,-,0,0,0,-,2001,14.1,12.3,13.2,6.07,7.58,13.6,2000,1.82,44,54.9,98.9
2000,0.8,0,0.8,0,2,2,2.8,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,1.31,61.1,153,214
1999,0.8,0,0.8,0,0.6,0.6,1.4,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,-,-,-,-
1998,0.8,0,0.8,0,1,1,1.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,1.04,0,1.04,0.21,0.17,0.38,1.42,,,,,,,平均,25.2,16.7,20.2,5.2,1.6,6.8,平均,1.78,61.1,21.6,82.7
累計,21.8,0,21.8,4.38,3.6,7.98,29.8,,,,,,,累計,,,,,,,累計,33.8,,,
