盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,169,49.1,87.4,0,0,0,2017,-1.31,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,86.7,25.3,46.2,0,0,0,2016,-1.74,0,0,0
2016,0.56,0,0.56,0,0,0,0.56,0.64,0,-,-,-,-,2016,41.9,23.65,30.5,1.83,0,1.83,2015,1.13,49.6,0,49.6
2015,1.48,0,1.48,0,0,0,1.48,1.69,0,0,0,0.31,0,2015,71.5,25.2,46.4,3.19,0,3.19,2014,1.69,87.6,0,87.6
2014,1.88,0,1.88,0,0,0,1.88,2.14,0,0,0,0.43,0,2014,75.9,46.7,59.1,3.18,0,3.18,2013,2.09,90,0,90
2013,2.1,0,2.1,0,0,0,2.1,2.4,0,0,0,0.59,0,2013,89,50,69.9,3,0,3,2012,3.8,55.3,0,55.3
2012,3.9,0,3.9,0,0,0,3.9,4.45,0,0,0,0.78,0,2012,140,61.5,94.3,4.14,0,4.14,2011,5.01,77.8,0,77.8
2011,3.75,0,3.75,0,0,0,3.75,4.28,0,0,0,0.75,0,2011,186,53.6,119,3.15,0,3.15,2010,4.43,84.7,0,84.7
2010,3.3,0,3.3,0,0,0,3.3,3.52,0,0,0,0.62,0,2010,321,127,219,1.51,0,1.51,2009,4.02,82.1,0,82.1
2009,3.3,0,3.3,0,0,0,3.3,3.52,0,0,0,0.83,0,2009,279,37.55,124,2.65,0,2.65,2008,5.76,57.3,0,57.3
2008,2.6,0,2.6,0.3,0,0.3,2.9,-,-,0,0,0.13,3.83,2008,62.4,28.35,42.9,6.06,0.7,6.76,2007,3.37,77.2,8.9,86.1
2007,1.6,0,1.6,1.6,0,1.6,3.2,-,-,0,0,0.12,-,2007,96,30.5,66,2.42,2.42,4.85,2006,4.51,35.5,35.5,71
2006,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,2005,3.5,0,57.1,57.1
平均,1.88,0,1.88,0.3,0,0.3,2.18,,,,,,,平均,135,46.5,83.7,2.6,0.3,2.9,平均,2.79,53.6,7.8,61.4
累計,24.5,0,24.5,3.9,0,3.9,28.4,,,,,,,累計,,,,,,,累計,36.3,,,
