盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.9,0,0.9,0,0,0,0.9,1.01,0,-,-,-,-,2018,26.3,13.3,17.6,5.12,0,5.12,2017,1.31,68.7,0,68.7
2017,0.75,0,0.75,0,0,0,0.75,0.84,0,-,-,-,-,2017,16.55,10.1,12.5,6.02,0,6.02,2016,0.84,89.3,0,89.3
2016,0.3,0,0.3,0,0,0,0.3,0.34,0,-,-,-,-,2016,11.6,8.4,9.72,3.09,0,3.09,2015,0.14,214,0,214
2015,0.3,0,0.3,0,0,0,0.3,0.34,0,2.38,2.86,0.02,0,2015,12.4,8.62,10.5,2.85,0,2.85,2014,0.74,40.5,0,40.5
2014,0.3,0,0.3,0,0,0,0.3,0.34,0,1.17,3.82,0.01,0,2014,15.45,10,10.9,2.76,0,2.76,2013,0.27,111,0,111
2013,0.4,0,0.4,0,0,0,0.4,0.45,0,2.44,2.86,0.02,0,2013,11.8,9.67,10.5,3.79,0,3.79,2012,0.76,52.6,0,52.6
2012,0.5,0,0.5,0,0,0,0.5,0.56,0,1.67,2.88,0.02,0,2012,13.3,10.15,11.3,4.43,0,4.43,2011,0.52,96.2,0,96.2
2011,1.2,0,1.2,0.5,0,0.5,1.7,1.28,5.33,5.62,3.05,0.06,0,2011,19.25,10.6,14,8.58,3.57,12.2,2010,1.73,69.4,28.9,98.3
2010,1,0,1,1,0,1,2,0.97,9.69,4.28,2.7,0.04,0,2010,21.75,11.25,15.5,6.45,6.45,12.9,2009,1.64,61,61,122
2009,0.25,0,0.25,0,0,0,0.25,0.24,0,0.72,0.76,0.01,0,2009,14.1,7.2,9.24,2.71,0,2.71,2008,0.98,25.5,0,25.5
2008,0.91,0,0.91,0,0,0,0.91,-,-,2.51,1.61,0.03,0,2008,19.4,7.2,12.2,7.45,0,7.45,2007,1.61,56.5,0,56.5
2007,1.35,0,1.35,0,0,0,1.35,-,-,4.5,2.63,0.04,-,2007,17.9,9.73,13.8,9.77,0,9.77,2006,1.77,76.3,0,76.3
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,13.55,4.87,7.18,0,0,0,2005,-0.21,0,0,0
2005,0.32,0,0.32,0,0.98,0.98,1.3,-,-,1.4,1.19,0.01,-,2005,13.3,5.36,8.55,3.74,11.5,15.2,2004,1.34,23.9,73.2,97.1
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,18.1,12.1,14.4,0,0,0,2003,0.55,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,14.3,7,9.04,0,0,0,2002,0.19,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.2,4.77,7.24,0,0,0,2001,-0.41,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,8.1,3.41,5.31,0,0,0,2000,-0.92,0,0,0
2000,0.5,0,0.5,0.14,0.36,0.5,1,-,-,-,-,-,-,2000,24.1,5,11.3,4.44,4.44,8.88,1999,1.06,47.2,47.2,94.3
1999,1,0,1,0.14,0.36,0.5,1.5,-,-,-,-,-,-,1999,23.8,9.9,17.6,5.7,2.85,8.54,1998,1.28,78.1,39.1,117
1998,0,0,0,2,0,2,2,-,-,-,-,-,-,1998,65.5,17,41.6,0,4.8,4.8,1997,1.96,0,102,102
1997,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1996,2.12,0,70.6,70.6
1996,0,0,0,1.3,0,1.3,1.3,-,-,0,-,0,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,1,0,1,1,-,-,0,-,0,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
1991,0,0,0,1,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,-,-,-,-
1990,0,0,0,2,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1981,0,0,0,7.5,0,7.5,7.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1980,-,-,-,-
平均,0.34,0,0.34,0.62,0.06,0.68,1.03,,,,,,,平均,18.6,8.84,12.9,3.7,1.6,5.3,平均,0.88,50.5,19.2,69.7
累計,9.98,0,9.98,18.1,1.7,19.8,29.8,,,,,,,累計,,,,,,,累計,19.3,,,
