盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.45,0,0.45,0,0,0,0.45,0.81,0,-,-,-,-,2018,12.35,9.95,10.7,4.19,0,4.19,2017,0.91,49.5,0,49.5
2017,0.5,0,0.5,0,0,0,0.5,0.9,0,-,-,-,-,2017,14.2,10.6,11.6,4.32,0,4.32,2016,1.23,40.7,0,40.7
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,13.45,6.1,9.31,0,0,0,2015,-1.06,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,8.16,4.24,6.14,0,0,0,2014,0.04,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9.23,6.42,8.02,0,0,0,2013,-0.3,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,9.74,6.38,7.82,0,0,0,2012,-0.77,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.9,5.32,6.37,0,0,0,2011,0.04,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,11.4,6.5,8.39,0,0,0,2010,-0.23,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,15.1,9.95,12,0,0,0,2009,-0.19,0,0,0
2009,0.1,0,0.1,0.2,0,0.2,0.3,-,-,-,-,-,-,2009,15.75,6.82,9.79,1.02,2.04,3.06,2008,0.4,25,50,75
2008,0.15,0,0.15,0.15,0,0.15,0.3,-,-,1.12,1.5,0.03,0,2008,12.45,6.31,9.48,1.58,1.58,3.16,2007,0.46,32.6,32.6,65.2
2007,0.3,0,0.3,0.3,0,0.3,0.6,-,-,1.7,1.5,0.05,-,2007,19.65,11.4,16.3,1.84,1.84,3.67,2006,0.77,39,39,77.9
2006,0.3,0,0.3,0.3,0,0.3,0.6,-,-,1.44,1.5,0.04,-,2006,20.2,12.9,16.4,1.83,1.83,3.66,2005,0.7,42.9,42.9,85.7
2005,0.6,0,0.6,0.7,0,0.7,1.29,-,-,2.93,1.35,0.08,-,2005,22,13.75,18.6,3.21,3.75,6.96,2004,1.78,33.6,39.2,72.7
2004,0.11,0,0.11,0.53,0,0.53,0.63,-,-,1.25,1.35,0.03,-,2004,21.3,13,17.3,0.61,3.06,3.67,2003,0.83,12.7,63.7,76.5
2003,0,0,0,0.5,0,0.5,0.5,-,-,0.77,1.35,0.01,-,2003,18.5,10.75,14.1,0,3.55,3.55,2002,0.55,0,90.9,90.9
2002,0,0,0,0.24,0.26,0.5,0.5,-,-,0,0,0,-,2002,15.6,9.3,11.8,0,4.25,4.25,2001,0.59,0,84.7,84.7
2001,0,0,0,0,0.5,0.5,0.5,-,-,0,0,0,-,2001,15.9,7.2,10.2,0,4.9,4.9,2000,0.36,0,139,139
2000,0.5,0,0.5,1.2,0.3,1.5,2,-,-,0,0,0,-,2000,41.9,7.2,20.6,2.42,7.27,9.69,1999,2.26,22.1,66.4,88.5
1999,0,0,0,0.9,1.1,2,2,-,-,-,-,-,-,1999,42.9,23,32.3,0,6.19,6.19,1998,1.24,0,161,161
1998,0,0,0,1.3,1,2.3,2.3,-,-,0,0,0,-,1998,42,26,33.1,0,6.94,6.94,1997,1.57,0,146,146
1997,0,0,0,1.53,0,1.53,1.53,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,1.95,0,78.4,78.4
1996,0.6,0,0.6,0.5,0,0.5,1.1,-,-,0,-,0,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0.8,0,0.8,0,0,0,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,2.35,0.5,2.85,2.85,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
1993,1,0,1,1.5,0,1.5,2.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1992,-,-,-,-
平均,0.21,0,0.21,0.47,0.14,0.61,0.82,,,,,,,平均,18.6,10.1,13.8,1,2.2,3.2,平均,0.6,13.5,47,60.6
累計,5.4,0,5.4,12.2,3.66,15.9,21.3,,,,,,,累計,,,,,,,累計,13.1,,,
