盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,1.71,0,-,-,-,-,2018,33.3,22.35,24.4,4.93,0,4.93,2017,1.75,68.6,0,68.6
2017,1.5,0,1.5,0,0,0,1.5,2.14,0,-,-,-,-,2017,28.6,22.8,24.8,6.05,0,6.05,2016,2.26,66.4,0,66.4
2016,1.26,0,1.26,0,0,0,1.26,1.79,0,-,-,-,-,2016,28.1,19.6,23.3,5.41,0,5.41,2015,-3.49,-36,0,-36
2015,1.5,0,1.5,0,0,0,1.5,2.28,0,9,2.29,0.21,0,2015,32.1,16.4,25.2,5.95,0,5.95,2014,2.59,57.9,0,57.9
2014,1.64,0,1.64,0,0,0,1.64,2.49,0,9,1.81,0.2,0,2014,41.3,27.95,35.3,4.63,0,4.63,2013,3.27,50,0,50
2013,2,0,2,0,0,0,2,3.05,0,9,1.47,0.14,0,2013,45.75,33.65,38.4,5.21,0,5.21,2012,4.02,49.8,0,49.8
2012,2.25,0,2.25,0,0,0,2.25,3.43,0,9,1.37,0.17,0,2012,52.5,26.6,37.3,6.02,0,6.02,2011,4.5,50,0,50
2011,2.26,0,2.26,0.45,0,0.45,2.71,3.29,6.59,9,1.12,0.22,0,2011,55.1,35.5,44.7,5.06,1.01,6.07,2010,6.08,37.1,7.4,44.6
2010,2.25,0,2.25,2.25,0,2.25,4.49,2.42,242,0,0,0.36,0,-,-,-,-,-,-,-,2009,8.12,27.7,27.7,55.4
平均,1.76,0,1.76,0.3,0,0.3,2.06,,,,,,,平均,39.6,25.6,31.7,5.4,0.1,5.5,平均,3.23,41.3,3.9,45.2
累計,15.9,0,15.9,2.7,0,2.7,18.5,,,,,,,累計,,,,,,,累計,29.1,,,
