盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,54.8,28.1,45.6,0,0,0,2017,-1.07,0,0,0
2017,4.46,0,4.46,0,0,0,4.46,2.06,0,-,-,-,-,2017,72.2,30,45.8,9.73,0,9.73,2016,6.88,64.8,0,64.8
2016,3.44,0,3.44,0,0,0,3.44,1.57,0,-,-,-,-,2016,84.5,38.75,61,5.63,0,5.63,2015,3.57,96.2,0,96.2
2015,2.4,0,2.4,0,0,0,2.4,1.09,0,3.16,2.81,0,0,2015,51.7,20.85,36,6.65,0,6.65,2014,2.49,96.3,0,96.3
2014,1.25,0,1.25,0,0,0,1.25,0.56,0,0,0,0,0,2014,54.8,24.5,40.3,3.09,0,3.09,2013,0.05,2492,0,2492
2013,1.5,0,1.5,0,0,0,1.5,0.68,0,0,-,0,0,2013,51.9,31.3,39.2,3.82,0,3.82,2012,-,-,-,-
2012,2.5,0,2.5,0.51,0,0.51,3,1.07,2.18,4.54,-,0,0,2012,103,27,57.4,4.34,0.89,5.23,2011,-,-,-,-
2011,0,0,0,0,0,0,0,0,4.92,0.01,-,0,0,2011,156,52.1,94.9,0,0,0,2010,-,-,-,-
平均,1.94,0,1.94,0.06,0,0.06,2,,,,,,,平均,78.6,31.6,52.5,4.2,0.1,4.3,平均,2.38,550,0,550
累計,15.5,0,15.5,0.51,0,0.51,16,,,,,,,累計,,,,,,,累計,11.9,,,
