盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.4,0,1.4,0,0,0,1.4,1.86,0,-,-,-,-,2018,23.35,18.8,20.7,6.77,0,6.77,2017,1.63,85.9,0,85.9
2017,1.2,0,1.2,0,0,0,1.2,1.59,0,-,-,-,-,2017,27.35,20,22.5,5.34,0,5.34,2016,1.5,80,0,80
2016,1.8,0,1.8,0,0,0,1.8,2.39,0,-,-,-,-,2016,25.8,17.5,21.3,8.47,0,8.47,2015,2.8,64.3,0,64.3
2015,1,0,1,0,0,0,1,1.33,0,2.82,1.62,0.06,0,2015,42.7,12.65,26.3,3.8,0,3.8,2014,1.31,76.3,0,76.3
2014,0.8,0,0.8,0,0,0,0.8,1.06,0,2.26,1.65,0.05,0,2014,13.1,10.3,11.8,6.76,0,6.76,2013,1.03,77.7,0,77.7
2013,0.5,0,0.5,0,0,0,0.5,0.66,0,1.41,1.61,0.03,0,2013,11.3,9.35,9.9,5.05,0,5.05,2012,0.66,75.8,0,75.8
2012,0.5,0,0.5,0,0,0,0.5,0.66,0,1.41,1.59,0.03,0,2012,11,8.21,9.27,5.39,0,5.39,2011,0.67,74.6,0,74.6
2011,0.8,0,0.8,0.4,0,0.4,1.2,1.02,5.1,3.26,1.39,0.07,0,2011,19.15,7.76,13.2,6.04,3.02,9.07,2010,1.83,43.7,21.9,65.6
2010,0.5,0,0.5,0,0,0,0.5,0.64,0,1.36,1.47,0.03,0,2010,18.5,7.76,12.5,4.01,0,4.01,2009,0.73,68.5,0,68.5
2009,0,0,0,0,0.2,0.2,0.2,0,2.5,0,0,0,0,2009,9.25,5.01,6.8,0,2.94,2.94,2008,-0.42,0,-47.6,-47.6
2008,0.45,0,0.45,0,0,0,0.45,-,-,1.31,1.74,0.03,0,2008,11.65,4.7,7.83,5.75,0,5.75,2007,0.55,81.8,0,81.8
2007,0.3,0,0.3,0,0,0,0.3,-,-,0.87,1.71,0.02,-,2007,13.45,7.13,9.68,3.1,0,3.1,2006,0.35,85.7,0,85.7
2006,0,0,0,0,0.2,0.2,0.2,-,-,0,0,0,-,2006,7.7,4.88,5.93,0,3.37,3.37,2005,-0.32,0,-62.5,-62.5
2005,0,0,0,0,0.2,0.2,0.2,-,-,-,-,-,-,2005,7.4,4.42,5.65,0,3.54,3.54,2004,-0.08,0,-250,-250
2004,0,0,0,0,0.25,0.25,0.25,-,-,0,0,0,-,2004,9.4,5.45,7.14,0,3.5,3.5,2003,0.16,0,156,156
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,11.2,4.09,6.56,0,0,0,2002,0.58,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,10.45,5.2,6.84,0,0,0,2001,0.46,0,0,0
2001,0,0,0,0,0,0,0,-,-,0,0,0,-,2001,6.5,2.75,4.36,0,0,0,2000,-1.04,0,0,0
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,15.9,2.71,7.97,0,0,0,1999,-0.02,0,0,0
1999,0,0,0,1.45,0.05,1.5,1.5,-,-,0,0,0,-,1999,27.9,9.5,16.8,0,8.92,8.92,1998,1.19,0,126,126
1998,0,0,0,2.35,0.1,2.45,2.45,-,-,0,0,0,-,1998,39.79,21.1,30.9,0,7.92,7.92,1997,2.87,0,85.4,85.4
1997,0,0,0,1.35,0.65,2,2,-,-,-,-,-,-,1997,56,26.2,35.8,0,5.59,5.59,1996,1.62,0,124,124
1996,0.3,0,0.3,0,0.8,0.8,1.1,-,-,-,-,-,-,1996,36.9,19.39,27,1.11,2.96,4.07,1995,0.01,3000,8000,11000
1995,0,0,0,0.5,1,1.5,1.5,-,-,0,0,0,-,1995,54.5,20.3,32.2,0,4.65,4.65,1994,1.13,0,133,133
1994,0,0,0,0.7,0.8,1.5,1.5,-,-,0,0,0,-,1994,70,28.8,45.5,0,3.29,3.29,1993,1.31,0,115,115
1993,0,0,0,2,0,2,2,-,-,0,0,0,-,1993,136.5,38,73.8,0,2.71,2.71,1992,1.97,0,102,102
1992,0,0,0,1,1,2,2,-,-,0,0,0,-,1992,43.4,40.6,41.3,0,4.84,4.84,1991,2.29,0,87.3,87.3
1991,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,5.75,0,43.5,43.5
1990,0,0,0,8,1.16,9.16,9.16,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,1.75,0,523,523
平均,0.33,0,0.33,0.7,0.22,0.92,1.25,,,,,,,平均,28.2,13.4,19.2,2.3,2.1,4.4,平均,1.11,132,316,447
累計,9.55,0,9.55,20.2,6.41,26.7,36.2,,,,,,,累計,,,,,,,累計,32.3,,,
