盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,12.15,6.51,8.72,0,0,0,2017,-0.91,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,10.65,6.99,7.87,0,0,0,2016,0.03,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,8.93,6.39,7.49,0,0,0,2015,-0.94,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,12.1,4,7.79,0,0,0,2014,-0.62,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,15.6,7.8,11.4,0,0,0,2013,-0.84,0,0,0
2013,0.03,0.07,0.1,0,0,0,0.1,0.11,0,0.14,3.2,0.01,0,2013,9.3,6.87,7.65,1.31,0,1.31,2012,0.04,250,0,250
2012,0.1,0,0.1,0,0,0,0.1,0.11,0,0.4,3.17,0.02,0,2012,10.7,6.54,8.5,1.18,0,1.18,2011,0.11,90.9,0,90.9
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.3,6.35,9.15,0,0,0,2010,-0.1,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,14.8,9.43,12.4,0,0,0,2009,-0.31,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,15.55,3.32,9.08,0,0,0,2008,-0.37,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,9.95,3.32,6.67,0,0,0,2007,0.03,0,0,0
2007,0.2,0,0.2,0.4,0,0.4,0.6,-,-,2.41,3.41,0,-,2007,21.8,8.53,16.3,1.23,2.46,3.69,2006,0.62,32.3,64.5,96.8
2006,0.51,0,0.51,0.51,0,0.51,1.02,-,-,3.83,2.21,0,-,2006,25.4,12.6,16.9,3.01,3.01,6.03,2005,1.59,32,32,64
2005,0.2,0,0.2,0.03,0.57,0.6,0.8,-,-,0.83,1.39,0,-,2005,27.2,15.7,22.7,0.88,2.65,3.53,2004,0.66,30.3,90.9,121
2004,0.74,0,0.74,0.74,0,0.74,1.48,-,-,4.04,2.7,0,-,2004,26.7,13,18.7,3.95,3.95,7.89,2003,1.86,39.7,39.7,79.3
2003,0.35,0,0.35,0.81,0,0.81,1.15,-,-,3.03,2.71,0,-,2003,29.4,17.4,23.3,1.48,3.47,4.95,2002,1.63,21.2,49.5,70.7
2002,0,0,0,0.67,0.33,1,1,-,-,0,0,0,-,2002,60,21.2,33.4,0,2.99,2.99,2001,0.86,0,116,116
2001,0,0,0,1.5,1,2.5,2.5,-,-,0,0,0,-,2001,41.9,10.35,23,0,10.8,10.8,2000,1.67,0,150,150
2000,0,0,0,3,0,3,3,-,-,0,0,0,-,2000,42.4,13.35,19.8,0,15.2,15.2,1999,3.46,0,86.7,86.7
1999,0,0,0,4,0,4,4,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,4.73,0,84.6,84.6
1998,0,0,0,0.75,1,1.75,1.75,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,2.16,0,81,81
平均,0.1,0,0.1,0.59,0.14,0.73,0.83,,,,,,,平均,21.4,9.46,14.3,0.7,2.3,3,平均,0.73,23.6,37.8,61.5
累計,2.13,0.07,2.19,12.4,2.9,15.3,17.5,,,,,,,累計,,,,,,,累計,15.4,,,
