盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,41.7,19,27.2,0,0,0,2017,0.03,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,20.65,9.51,13.5,0,0,0,2016,-1.03,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.89,4.49,6.24,0,0,0,2015,-1.35,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,9.35,4.43,6.81,0,0,0,2014,0.16,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10.5,7.99,9.2,0,0,0,2013,-0.7,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,8.47,7.03,7.72,0,0,0,2012,-1.52,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.3,5.62,7.43,0,0,0,2011,0.6,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,16.8,6.02,10.9,0,0,0,2010,-0.63,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,8.62,5.3,6.71,0,0,0,2009,-2.1,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,9.91,4.95,7.51,0,0,0,2008,-1.53,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,23.1,4.75,12.7,0,0,0,2007,0.81,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,19.5,12.3,15.2,0,0,0,2006,-1.97,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,17,7.05,11.2,0,0,0,2005,-1.49,0,0,0
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,13.1,7.45,10,0,0,0,2004,1.12,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,15.1,8.6,12.7,0,0,0,2003,0.03,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,9.8,5.2,7.61,0,0,0,2002,-1.29,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,17.1,6,10.1,0,0,0,2001,-2.06,0,0,0
2001,0.2,0,0.2,0.4,0.1,0.5,0.7,-,-,0,0,0,-,2001,16,4.88,9.77,2.05,5.12,7.17,2000,0.88,22.7,56.8,79.5
2000,0.4,0,0.4,0.3,0.5,0.8,1.2,-,-,0,0,0,-,2000,47,11.6,25.7,1.56,3.12,4.68,1999,1.26,31.7,63.5,95.2
1999,0,0,0,0,1,1,1,-,-,0,0,0,-,1999,46.1,25,36.4,0,2.75,2.75,1998,0.13,0,769,769
1998,0.5,0,0.5,0.7,0.6,1.3,1.8,-,-,0,0,0,-,1998,37.5,18.4,28,1.79,4.65,6.43,1997,1.38,36.2,94.2,130
1997,1,0,1,1.4,0.6,2,3,-,-,0,0,0,-,1997,61.5,29.3,47.8,2.09,4.19,6.28,1996,3.17,31.5,63.1,94.6
1996,0.8,0,0.8,1.8,0.7,2.5,3.3,-,-,0,0,0,-,1996,65.5,46.5,54.6,1.47,4.58,6.04,1995,3.16,25.3,79.1,104
1995,0.8,0,0.8,2.2,0.2,2.4,3.2,-,-,0,0,0,-,1995,68,40.5,54.2,1.47,4.42,5.9,1994,3.59,22.3,66.8,89
1994,0,0,0,2.5,0,2.5,2.5,-,-,0,0,0,-,1994,92,54.5,70.1,0,3.57,3.57,1993,3.48,0,71.8,71.8
1993,0.5,0,0.5,0.8,0.6,1.4,1.9,-,-,0,0,0,-,1993,75.5,19.5,34.1,1.47,4.11,5.57,1992,1.38,36.3,102,138
1992,0,0,0,0.4,0.5,0.9,0.9,-,-,-,-,-,-,1992,30.8,19,25.1,0,3.59,3.59,1991,0.33,0,270,270
1991,0,0,0,0.3,0.4,0.7,0.7,-,-,0,0,0,-,1991,43.5,19,31.2,0,2.25,2.25,1990,0.26,0,267,267
1990,0,0,0,1.66,0.1,1.76,1.76,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,0.35,0,0.35,1.45,0,1.45,1.8,-,-,0,-,0,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,0.35,0,0.35,0,0,0,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0.35,0,0.35,0.6,0,0.6,0.95,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0.3,0,0.3,0.37,0.2,0.57,0.87,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
1985,0.35,0,0.35,0.2,0.4,0.6,0.95,-,-,-,-,-,-,-,-,-,-,-,-,-,1984,-,-,-,-
1984,0.6,0,0.6,0,0.7,0.7,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1983,-,-,-,-
平均,0.19,0,0.19,0.43,0.19,0.62,0.81,,,,,,,平均,30.2,14.8,21.4,0.4,1.5,1.9,平均,0.22,7.4,68,75.3
累計,6.5,0,6.5,15.1,6.6,21.7,28.2,,,,,,,累計,,,,,,,累計,6.11,,,
