盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,1,1,0,0,0,1,6.17,0,-,-,-,-,2018,31.25,27,28.9,3.45,0,3.45,2017,0.71,140,0,140
2017,0,1,1,0,0.5,0.5,1.5,5.57,27.8,-,-,-,-,2017,34.25,25.2,30.1,3.32,1.66,4.98,2016,2.69,37.2,18.6,55.8
2016,0,2.5,2.5,0,0,0,2.5,12.9,0,-,-,-,-,2016,38.1,27.4,33.8,7.39,0,7.39,2015,4.53,55.2,0,55.2
2015,0,2.92,2.92,0,0,0,2.92,14.5,0,8.71,0.49,0,0,2015,42.45,34.3,38.1,7.65,0,7.65,2014,3.81,76.6,0,76.6
2014,0,2,2,0,0.25,0.25,2.25,9.02,11.3,7.61,0.53,0,0,2014,38.3,33.8,35.6,5.61,0.7,6.31,2013,3.43,58.3,7.3,65.5
2013,1.75,0,1.75,0,0.5,0.5,2.25,6.92,19.8,9.3,-,0,0,2013,42.8,32.1,38.2,4.58,1.31,5.88,2012,-,-,-,-
2012,1.5,0,1.5,0,1,1,2.5,5.37,35.8,8.19,-,0,0,2012,45.7,37.4,40.9,3.67,2.45,6.12,2011,-,-,-,-
2011,1.5,0,1.5,0,1,1,2.5,4.58,305,6.89,-,0,0,2011,45.9,33.6,40.6,3.7,2.46,6.16,2010,-,-,-,-
2010,1.5,0,1.5,1,0,1,2.5,3.75,25,8.16,-,0,0,2010,41.5,37.7,39,3.85,2.56,6.41,2009,-,-,-,-
平均,0.69,1.05,1.74,0.11,0.36,0.47,2.21,,,,,,,平均,40,32.1,36.1,4.8,1.2,6,平均,3.03,73.5,5.2,78.7
累計,6.25,9.41,15.7,1,3.25,4.25,19.9,,,,,,,累計,,,,,,,累計,15.2,,,
