盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,1.04,0,-,-,-,-,2018,22.75,20.1,21,7.13,0,7.13,2017,1.35,111,0,111
2017,1.6,0,1.6,0,0,0,1.6,1.11,0,-,-,-,-,2017,23.4,20.15,21.6,7.4,0,7.4,2016,1.61,99.4,0,99.4
2016,1.59,0,1.59,0,0,0,1.59,1.1,0,-,-,-,-,2016,29.8,20.1,22.9,6.94,0,6.94,2015,2.1,75.6,0,75.6
2015,1.2,0,1.2,0,0,0,1.2,0.74,0,2.46,2.89,0.06,0,-,-,-,-,-,-,-,2014,1.38,87,0,87
2014,0.9,0,0.9,0.8,0,0.8,1.7,0.51,4.53,3.21,3.49,0.03,0.24,-,-,-,-,-,-,-,2013,1.62,55.6,49.4,105
2013,0.9,0,0.9,0.6,0,0.6,1.5,0.48,3.19,2.66,1.92,0.03,0.19,-,-,-,-,-,-,-,2012,2.61,34.5,23,57.5
2012,0.6,0,0.6,0.5,0,0.5,1.1,0.3,2.52,1.85,2.62,0.01,0.2,-,-,-,-,-,-,-,2011,1.4,42.9,35.7,78.6
2011,0.9,0,0.9,0.6,0,0.6,1.5,0.43,2.86,2.38,2.2,0.06,0,-,-,-,-,-,-,-,2010,2.27,39.6,26.4,66.1
2010,2,0,2,1,0,1,3,0.86,4.31,4.31,2.83,0.06,0.2,-,-,-,-,-,-,-,2009,3.53,56.7,28.3,85
2009,1.5,0,1.5,0,0,0,1.5,0.65,0,2.16,3.03,0.05,0,-,-,-,-,-,-,-,2008,1.65,90.9,0,90.9
2008,2,0,2,0.5,0,0.5,2.5,-,-,3.41,3.37,0.06,0.16,-,-,-,-,-,-,-,2007,2.48,80.6,20.2,101
2007,1.5,0,1.5,0,0,0,1.5,-,-,2.05,4.06,0.05,-,-,-,-,-,-,-,-,2006,1.23,122,0,122
2006,1.2,0,1.2,0,0,0,1.2,-,-,1.64,3.75,0.04,-,-,-,-,-,-,-,-,2005,1.07,112,0,112
2005,1,0,1,1,0,1,2,-,-,2.48,3.98,0.06,-,-,-,-,-,-,-,-,2004,1.68,59.5,59.5,119
2004,1.5,0,1.5,1.5,0,1.5,3,-,-,3.17,5.71,0,-,-,-,-,-,-,-,-,2003,1.75,85.7,85.7,171
2003,4,0,4,2,0,2,6,-,-,5.19,1.45,0.06,-,-,-,-,-,-,-,-,2002,13.83,28.9,14.5,43.4
平均,1.49,0,1.49,0.53,0,0.53,2.02,,,,,,,平均,25.3,20.1,21.8,7.2,0,7.2,平均,2.6,73.9,21.4,95.3
累計,23.9,0,23.9,8.5,0,8.5,32.4,,,,,,,累計,,,,,,,累計,41.6,,,
