盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.83,0,0.83,0,0,0,0.83,1.5,0,-,-,-,-,2018,20.25,14,16.6,5,0,5,2017,1.19,69.7,0,69.7
2017,0.8,0,0.8,0,0,0,0.8,1.45,0,-,-,-,-,2017,15.7,13.7,14.4,5.55,0,5.55,2016,1.15,69.6,0,69.6
2016,0.78,0,0.78,0,0,0,0.78,1.41,0,-,-,-,-,2016,15.3,12.7,13.5,5.76,0,5.76,2015,1.11,70.3,0,70.3
2015,0.62,0,0.62,0,0,0,0.62,1.14,0,0.77,0.45,0.03,0,2015,16.65,10.6,14.1,4.42,0,4.42,2014,0.94,66.5,0,66.5
2014,0.35,0,0.35,0,0,0,0.35,0.64,0,0.35,0.28,0.01,0,2014,17,12.9,14.9,2.35,0,2.35,2013,0.68,51.5,0,51.5
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,15.95,12.7,14.1,0,0,0,2012,-0.92,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,18.3,13,15.3,0,0,0,2011,0.72,0,0,0
2011,0.15,0,0.15,1.35,0,1.35,1.5,0.24,21.6,1.11,0.45,0.04,0,2011,24.9,15.5,20.3,0.74,6.66,7.4,2010,1.54,9.7,87.7,97.4
2010,0.25,0,0.25,1.75,0,1.75,2,0.34,23.8,1.39,0.95,0.06,0,2010,34.4,16.05,22.9,1.09,7.63,8.72,2009,1.08,23.1,162,185
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,21.45,15.4,17.5,0,0,0,2008,1.67,0,0,0
2008,0.18,0,0.18,1.6,0,1.6,1.78,-,-,1.08,0.45,0.04,0,2008,32.75,12.1,20.1,0.9,7.97,8.86,2007,2.03,8.9,78.8,87.7
2007,0.31,0,0.31,1.8,0,1.8,2.11,-,-,2.18,0.92,0.04,-,2007,35.2,19.05,25.2,1.23,7.14,8.37,2006,2.35,13.2,76.6,89.8
2006,0.23,0,0.23,1.6,0,1.6,1.83,-,-,3.29,1.79,0.03,-,2006,19.7,15.5,17.5,1.31,9.14,10.5,2005,2.13,10.8,75.1,85.9
2005,0.3,0,0.3,1.84,0,1.84,2.14,-,-,3.25,1.81,0.03,-,2005,21,16.45,17.9,1.68,10.3,12,2004,2.47,12.1,74.5,86.6
2004,0.18,0,0.18,1.2,0,1.2,1.38,-,-,1.87,1.79,0.02,-,2004,26.2,17.4,20.4,0.88,5.88,6.77,2003,1.61,11.2,74.5,85.7
2003,0.18,0,0.18,1.25,0,1.25,1.43,-,-,1.72,1.99,0.02,-,2003,26,21.1,22.8,0.79,5.48,6.27,2002,1.5,12,83.3,95.3
2002,0.2,0,0.2,0.8,0,0.8,1,-,-,0,0,0,-,2002,25.8,19.5,22.2,0.9,3.6,4.51,2001,0.91,22,87.9,110
2001,0.2,0,0.2,0.4,0,0.4,0.6,-,-,0,0,0,-,2001,27.2,21.8,24.2,0.83,1.65,2.48,2000,0.93,21.5,43,64.5
2000,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,2000,32.3,22.9,26.6,0,3.01,3.01,1999,1.17,0,68.4,68.4
1999,0,0,0,0.8,0,0.8,0.8,-,-,0,0,0,-,1999,27.2,20,23.1,0,3.46,3.46,1998,0.93,0,86,86
1998,0,0,0,1,0.6,1.6,1.6,-,-,0,0,0,-,1998,31.7,21.4,25.6,0,6.25,6.25,1997,1.16,0,138,138
1997,0,0,0,1.1,0,1.1,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,0.45,0,247,247
1996,0,0,0,3,0,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,1995,-,-,-,-
1995,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1994,-,-,-,-
1994,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1993,-,-,-,-
平均,0.22,0,0.22,0.81,0.02,0.84,1.06,,,,,,,平均,24,16.4,19.5,1.6,3.7,5.3,平均,1.22,21.5,62.9,84.3
累計,5.56,0,5.56,20.3,0.6,20.9,26.5,,,,,,,累計,,,,,,,累計,26.8,,,
