盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,3.64,0.46,4.1,0,0,0,4.1,9.27,0,-,-,-,-,2018,88,66.7,75.8,5.41,0,5.41,2017,4.1,100,0,100
2017,3.01,0.49,3.5,0,0,0,3.5,7.92,0,-,-,-,-,2017,84.5,49.2,59.1,5.92,0,5.92,2016,3.47,101,0,101
2016,3.16,0.41,3.57,0,0,0,3.57,8.07,0,-,-,-,-,2016,56.4,46.9,51.1,6.98,0,6.98,2015,3.57,100,0,100
2015,3.16,0.34,3.5,0,0,0,3.5,7.92,0,10.7,1.35,0.96,0,2015,61.9,35.5,51.4,6.81,0,6.81,2014,3.5,100,0,100
2014,3.04,0.26,3.3,0,0,0,3.3,7.46,0,10.1,1.35,0.91,0,2014,71.6,44.7,57.2,5.77,0,5.77,2013,3.32,99.4,0,99.4
2013,2.25,0.24,2.5,0,0,0,2.5,5.59,0,7.56,1.35,0.68,0,2013,49.9,29.6,37.6,6.65,0,6.65,2012,2.51,99.6,0,99.6
2012,2.12,0.18,2.3,0,0,0,2.3,5.14,0,7.11,1.35,0.64,0,2012,37.05,26.1,31.5,7.3,0,7.3,2011,2.36,97.5,0,97.5
2011,3.16,0,3.16,0,0,0,3.16,7.08,0,10.6,1.35,0.96,0,2011,45.95,25,36.6,8.64,0,8.64,2010,3.53,89.6,0,89.6
2010,2.5,0,2.5,0,0,0,2.5,5.56,0,8.33,1.35,0.75,0,2010,53.1,36.9,45.1,5.53,0,5.53,2009,2.78,89.8,0,89.8
2009,2.41,0,2.41,0.04,0,0.04,2.45,5.33,0.91,8.12,1.35,0.73,0,2009,46.8,20.5,34.5,6.98,0.12,7.1,2008,2.73,88.2,1.5,89.7
2008,3,0,3,0.04,0,0.04,3.04,-,-,11.7,1.35,0.93,1.3,2008,57.5,18.8,37.1,8.1,0.11,8.21,2007,4.01,74.9,1,75.9
2007,3.69,0,3.69,0.1,0,0.1,3.79,-,-,14.3,1.35,1.13,-,2007,115,39.5,65,5.67,0.15,5.83,2006,5.01,73.6,2,75.6
2006,3.32,0,3.32,0.1,0,0.1,3.42,-,-,12.6,1.37,0.97,-,2006,69.6,45.7,58.8,5.65,0.17,5.82,2005,4.45,74.6,2.2,76.8
2005,2.51,0,2.51,0.5,0,0.5,3.01,-,-,10.4,1.34,0.78,-,2005,49.8,32.9,38.4,6.55,1.3,7.85,2004,4.01,62.7,12.5,75.1
2004,1.51,0,1.51,0.5,0,0.5,2.01,-,-,6.5,1.35,0.43,-,2004,43.5,26.7,34,4.44,1.47,5.91,2003,2.63,57.4,19,76.4
2003,1.06,0,1.06,0.4,0,0.4,1.46,-,-,9.33,2.66,0.34,-,2003,32.6,23,27.5,3.85,1.46,5.3,2002,2,52.8,20,72.8
2002,0.35,0,0.35,1.15,0,1.15,1.5,-,-,0,0,0,-,2002,31.3,23.1,27.3,1.27,4.21,5.48,2001,2.03,17,56.7,73.7
2001,1.8,0,1.8,1.9,0,1.9,3.7,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,5.01,35.9,37.9,73.9
2000,0,0,0,1.86,0,1.86,1.86,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,2.4,0.13,2.53,0.35,0,0.35,2.88,,,,,,,平均,58.5,34.8,45.2,6,0.5,6.5,平均,3.39,78.5,8.5,87
累計,45.7,2.39,48.1,6.59,0,6.59,54.7,,,,,,,累計,,,,,,,累計,61,,,
