盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.2,0,0.2,0,0,0,0.2,0.28,0,-,-,-,-,2018,8.66,7.91,8.28,2.42,0,2.42,2017,0.14,143,0,143
2017,0.3,0,0.3,0,0,0,0.3,0.42,0,-,-,-,-,2017,8.99,8.12,8.45,3.55,0,3.55,2016,0.4,75,0,75
2016,0.5,0,0.5,0,0,0,0.5,0.7,0,-,-,-,-,2016,9.74,7.82,8.7,5.74,0,5.74,2015,0.79,63.3,0,63.3
2015,0.4,0,0.4,0,0,0,0.4,0.56,0,1.85,2.7,0.01,0,2015,14.85,7.82,10.3,3.89,0,3.89,2014,0.52,76.9,0,76.9
2014,0.25,0,0.25,0,0,0,0.25,0.35,0,0.99,2.7,0.01,0,2014,8.48,7.35,8.05,3.11,0,3.11,2013,0.28,89.3,0,89.3
2013,0.2,0,0.2,0,0,0,0.2,0.28,0,0,0,0,0,2013,8.68,6.92,7.35,2.72,0,2.72,2012,-0.15,-133,0,-133
2012,0.5,0,0.5,0,0,0,0.5,0.7,0,4.48,2.7,0.03,0,2012,8.64,6.5,7.32,6.83,0,6.83,2011,1.26,39.7,0,39.7
2011,0,0,0,0,0.5,0.5,0.5,0,0,0.26,2.7,0,0,2011,12.5,7,9.11,0,5.49,5.49,2010,0.08,0,625,625
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,9.51,6.3,7.9,0,0,0,2009,-0.07,0,0,0
2009,0.2,0,0.2,0,0,0,0.2,0.29,0,0.5,2.7,0,0,2009,7.5,4,5.66,3.54,0,3.54,2008,0.14,143,0,143
2008,0,0,0,0,0.3,0.3,0.3,-,-,0.37,2.7,0,0,2008,8.38,3.7,6.28,0,4.77,4.77,2007,0.11,0,273,273
2007,0,0,0,0,0,0,0,-,-,-,-,-,-,2007,9.25,5.1,6.63,0,0,0,2006,-0.35,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,6.3,3.95,4.7,0,0,0,2005,-0.25,0,0,0
2005,0,0,0,0,0.3,0.3,0.3,-,-,0,0,0,-,2005,6.55,3.87,5.03,0,5.97,5.97,2004,-0.13,0,-231,-231
2004,0.3,0,0.3,0,0,0,0.3,-,-,0.91,2.7,0.01,-,2004,9.5,5.3,6.57,4.57,0,4.57,2003,0.25,120,0,120
2003,0,0,0,0,0.5,0.5,0.5,-,-,0.1,2.7,0,-,2003,7.4,4.75,5.52,0,9.06,9.06,2002,0.03,0,1667,1667
2002,0.3,0,0.3,0,0,0,0.3,-,-,0,0,0,-,2002,9.25,5.2,6.25,4.8,0,4.8,2001,0.34,88.2,0,88.2
2001,0,0,0,0,0.74,0.74,0.74,-,-,0,0,0,-,2001,7.7,4.44,5.77,0,12.8,12.8,2000,0.39,0,189,189
2000,0,0,0,0,0,0,0,-,-,-,-,-,-,2000,13.75,4.69,8.53,0,0,0,1999,-0.47,0,0,0
1999,0,0,0,1.1,0.4,1.5,1.5,-,-,-,-,-,-,1999,20.2,8.45,13.3,0,11.3,11.3,1998,1.29,0,116,116
1998,0,0,0,0.97,0.43,1.4,1.4,-,-,-,-,-,-,1998,34.5,19.5,25.7,0,5.44,5.44,1997,1.59,0,88.1,88.1
1997,0,0,0,0.6,0.4,1,1,-,-,-,-,-,-,1997,44.2,19.3,29.9,0,3.35,3.35,1996,0.64,0,156,156
1996,0,0,0,0.5,0.5,1,1,-,-,-,-,-,-,1996,30.5,17.8,21.9,0,4.56,4.56,1995,0.73,0,137,137
1995,0,0,0,0.6,0.6,1.2,1.2,-,-,0,0,0,-,1995,40,14.6,25.6,0,4.7,4.7,1994,0.49,0,246,246
1994,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1994,66.5,31,45.1,0,3.33,3.33,1993,1.56,0,96.1,96.1
1993,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1993,65,34.2,50.8,0,2.95,2.95,1992,1.95,0,77.1,77.1
1992,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,-,-,-,-,-,-,-,1991,2.11,0,70.9,70.9
1991,0,0,0,2,0,2,2,-,-,0,0,0,-,-,-,-,-,-,-,-,1990,2,0,100,100
1988,0,0,0,3.5,0,3.5,3.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
平均,0.11,0,0.11,0.47,0.16,0.64,0.74,,,,,,,平均,18.3,9.83,13.4,1.6,2.8,4.4,平均,0.56,25.2,129,154
累計,3.15,0,3.15,13.8,4.67,18.4,21.6,,,,,,,累計,,,,,,,累計,15.7,,,
