盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.5,0,1.5,0,0,0,1.5,204,0,-,-,-,-,2018,27.5,23.7,26,5.78,0,5.78,2017,1.89,79.4,0,79.4
2017,1.42,0,1.42,0,0,0,1.42,193,0,-,-,-,-,2017,26.4,22.8,24.2,5.87,0,5.87,2016,1.65,86.1,0,86.1
2016,1.5,0,1.5,0,0,0,1.5,204,0,-,-,-,-,2016,26.2,19.05,22.8,6.57,0,6.57,2015,2.35,63.8,0,63.8
2015,1.4,0,1.4,0,0,0,1.4,174,0,136,0.45,0.1,0,2015,28.5,20.9,24.8,5.64,0,5.64,2014,2.43,57.6,0,57.6
2014,1.11,0,1.11,0,0,0,1.11,138,0,101,0.45,0.1,0,2014,27,22.6,24.6,4.51,0,4.51,2013,1.96,56.6,0,56.6
2013,1.1,0,1.1,0,0,0,1.1,126,0,96.9,0.45,0.1,0,2013,25.9,22,24,4.57,0,4.57,2012,1.88,58.5,0,58.5
2012,0.85,0,0.85,0.15,0,0.15,1,95.9,169,79.6,0.45,0.1,0,2012,24.5,18.95,21.9,3.88,0.68,4.56,2011,1.57,54.1,9.6,63.7
2011,0.9,0,0.9,0.2,0,0.2,1.1,99.5,221,68,0.45,0.11,0,2011,29.55,17.6,23.1,3.9,0.87,4.77,2010,1.37,65.7,14.6,80.3
2010,1,0,1,0,0,0,1,111,0,64.5,0.45,0.21,0,2010,22.8,16,19.2,5.22,0,5.22,2009,1.3,76.9,0,76.9
2009,0.25,0,0.25,0,0,0,0.25,27.6,0,2.65,0.9,0,0,2009,21.6,8.6,15.6,1.6,0,1.6,2008,0.02,1250,0,1250
2008,1.25,0,1.25,0,0,0,1.25,-,-,139,0.81,0.21,0,2008,27.5,7.82,19,6.59,0,6.59,2007,1.55,80.6,0,80.6
2007,1.5,0,1.5,0,0,0,1.5,-,-,149,0.9,0.23,-,2007,24.7,19,21.2,7.07,0,7.07,2006,1.45,103,0,103
2006,1.55,0,1.55,0,0,0,1.55,-,-,173,0.77,0.28,-,2006,25.8,20.65,23.1,6.7,0,6.7,2005,2.09,74.2,0,74.2
2005,1.53,0,1.53,0,0,0,1.53,-,-,171,0.78,0.27,-,2005,23.2,18.6,21.2,7.24,0,7.24,2004,2.22,69,0,69
2004,1.54,0,1.54,0,0,0,1.54,-,-,152,0.84,0.24,-,2004,25.9,18.2,21.9,7.02,0,7.02,2003,1.84,83.5,0,83.5
2003,0.4,0,0.4,0.4,0,0.4,0.8,-,-,48.4,0.77,0.08,-,2003,21.7,15.3,17.7,2.26,2.26,4.52,2002,1.06,37.7,37.7,75.5
2002,0,0,0,0,1.04,1.04,1.04,-,-,0,-,0,-,2002,24.6,13.95,18.7,0,5.55,5.55,2001,-,-,-,-
2001,-,-,-,-,-,-,-,-,-,-,-,-,-,2001,34,16.1,23,-,-,-,-,-,-,-,-
2000,-,-,-,-,-,-,-,-,-,-,-,-,-,2000,62,19.4,36.7,-,-,-,-,-,-,-,-
1999,-,-,-,-,-,-,-,-,-,-,-,-,-,1999,62,27.8,42.7,-,-,-,-,-,-,-,-
1998,-,-,-,-,-,-,-,-,-,-,-,-,-,1998,76.5,34.5,52.4,-,-,-,-,-,-,-,-
1997,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,105,59,76.4,-,-,-,-,-,-,-,-
1996,-,-,-,-,-,-,-,-,-,-,-,-,-,1996,95,58.5,76.7,-,-,-,-,-,-,-,-
平均,0.82,0,0.82,0.03,0.05,0.08,0.9,,,,,,,平均,37.7,22.7,29.4,5,0.6,5.5,平均,1.66,144,3.9,147
累計,18.8,0,18.8,0.75,1.04,1.79,20.6,,,,,,,累計,,,,,,,累計,26.6,,,
