盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.13,0,1.13,0,0,0,1.13,10.6,0,-,-,-,-,2018,37.5,29.75,33.1,3.41,0,3.41,2017,1.86,60.8,0,60.8
2017,1,0,1,0.37,0,0.37,1.37,9.08,33.6,-,-,-,-,2017,41.15,33,36,2.78,1.03,3.8,2016,2.29,43.7,16.2,59.8
2016,1.36,0,1.36,0,0,0,1.36,12.4,0,-,-,-,-,2016,47.45,36.3,41.8,3.26,0,3.26,2015,2.23,61,0,61
2015,0.92,0,0.92,0,0,0,0.92,8.36,0,4.2,0.22,0.67,0,2015,46,32.85,39.2,2.34,0,2.34,2014,2.06,44.7,0,44.7
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,42,25.15,35.5,0,0,0,2013,1.42,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,2012,1.37,0,0,0
2012,0,0,0,0,0,0,0,0,0,22,1.95,0,0,-,-,-,-,-,-,-,2011,1.24,0,0,0
2011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2010,1.12,-,-,-
2010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2009,0.98,-,-,-
2009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2008,0.07,-,-,-
2008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2007,0.14,-,-,-
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2006,-1.35,-,-,-
2006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2005,-1.28,-,-,-
2005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2004,0.02,-,-,-
2004,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2003,-5.66,-,-,-
2003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2002,0.22,-,-,-
平均,0.28,0,0.28,0.02,0,0.02,0.3,,,,,,,平均,42.8,31.4,37.1,2.4,0.2,2.6,平均,0.42,30,2.3,32.3
累計,4.41,0,4.41,0.37,0,0.37,4.78,,,,,,,累計,,,,,,,累計,6.73,,,
