盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0.7,0,0.7,0,0,0,0.7,1.49,0,-,-,-,-,2018,21.5,16.05,18.6,3.77,0,3.77,2017,3.12,22.4,0,22.4
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,22.2,13.3,15.9,0,0,0,2016,1.03,0,0,0
2016,0.1,0,0.1,0,0,0,0.1,0.21,0,-,-,-,-,2016,17.5,11.3,13.3,0.75,0,0.75,2015,1.23,8.1,0,8.1
2015,1.16,0,1.16,0,0,0,1.16,2.48,0,6.53,1.12,0.07,0,2015,27.9,14.2,21.2,5.49,0,5.49,2014,2.75,42.4,0,42.4
2014,0,0,0,0.65,0,0.65,0.65,0,13,4.09,0.79,0.03,0,2014,29.9,19,23.9,0,2.71,2.71,2013,2.59,0,25,25
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,24.5,14,17.5,0,0,0,2012,1.29,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,15.7,9.61,12.4,0,0,0,2011,0.4,0,0,0
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,24.75,11.1,16.5,0,0,0,2010,-2.31,0,0,0
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,32,16.55,21.3,0,0,0,2009,-0.71,0,0,0
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,37.3,12.5,23.9,0,0,0,2008,-1.9,0,0,0
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,19,6.5,13,0,0,0,2007,-9.82,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,28.6,1.88,6,0,0,0,2006,-0.05,0,0,0
2006,0,0,0,0,0,0,0,-,-,0,0,0,-,2006,7.1,4.88,5.7,0,0,0,2005,-0.02,0,0,0
2005,0,0,0,0.3,0.4,0.7,0.7,-,-,0,0,0,-,2005,9.9,5.37,7.43,0,9.42,9.42,2004,0.46,0,152,152
2004,0,0,0,0.58,0.42,1,1,-,-,0,0,0,-,2004,17.7,8.2,10.9,0,9.15,9.15,2003,0.52,0,192,192
2003,0,0,0,0.2,1.11,1.31,1.31,-,-,0,0,0,-,2003,15.7,10.1,13.4,0,9.81,9.81,2002,0.48,0,273,273
2002,0,0,0,0,1.08,1.08,1.08,-,-,0,0,0,-,2002,16.4,11.7,13.7,0,7.87,7.87,2001,0.64,0,168,168
2001,0,0,0,0,0.78,0.78,0.78,-,-,0,0,0,-,2001,13.2,7.4,9.92,0,7.82,7.82,2000,0.72,0,108,108
2000,0,0,0,0.23,0.87,1.1,1.1,-,-,0,0,0,-,2000,23.1,3.73,11.3,0,9.78,9.78,1999,0.51,0,216,216
1999,0,0,0,0,2,2,2,-,-,0,0,0,-,1999,28.3,9.9,18.7,0,10.7,10.7,1998,0.91,0,220,220
1998,0,0,0,0.5,2,2.5,2.5,-,-,0,0,0,-,1998,41,20.8,30.4,0,8.22,8.22,1997,1.03,0,243,243
1997,0,0,0,1,1,2,2,-,-,0,0,0,-,1997,63,31.7,48.1,0,4.16,4.16,1996,0.52,0,385,385
1996,0,0,0,0.4,2,2.4,2.4,-,-,0,0,0,-,1996,68,45,54.1,0,4.44,4.44,1995,0.96,0,250,250
1995,0,0,0,0.6,2,2.6,2.6,-,-,0,0,0,-,1995,102.5,43,65.8,0,3.95,3.95,1994,0.96,0,271,271
1994,0,0,0,1.2,2,3.2,3.2,-,-,0,0,0,-,1994,175,89,128,0,2.5,2.5,1993,1.73,0,185,185
1993,0,0,0,1.5,0,1.5,1.5,-,-,0,0,0,-,1993,124.5,66.5,85.9,0,1.75,1.75,1992,1.02,0,147,147
1992,0,0,0,4,0,4,4,-,-,0,0,0,-,1992,224,79,156,0,2.57,2.57,1991,2.63,0,152,152
1991,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1990,1.22,-,-,-
平均,0.07,0,0.07,0.4,0.56,0.96,1.03,,,,,,,平均,45.6,21.6,32,0.4,3.5,3.9,平均,0.43,2.7,111,113
累計,1.96,0,1.96,11.2,15.6,26.8,28.8,,,,,,,累計,,,,,,,累計,11.9,,,
