盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,1.2,0,1.2,0,0,0,1.2,0.86,0,-,-,-,-,2018,31.45,25.15,27.9,4.3,0,4.3,2017,1.9,63.2,0,63.2
2017,2,0,2,0,0,0,2,1.44,0,-,-,-,-,2017,45,28.9,35.5,5.63,0,5.63,2016,3.34,59.9,0,59.9
2016,2,0,2,0,0,0,2,1.44,0,-,-,-,-,2016,33.6,24.8,28.5,7.02,0,7.02,2015,3.1,64.5,0,64.5
2015,2.2,0,2.2,0,0,0,2.2,1.58,0,4.77,1.81,0.31,0,2015,38.9,20.2,30,7.33,0,7.33,2014,3.67,59.9,0,59.9
2014,1.5,0,1.5,0,0,0,1.5,1.08,0,2.5,1.68,0.18,0,2014,41.35,24.7,33.5,4.48,0,4.48,2013,2.08,72.1,0,72.1
2013,1.2,0,1.2,0,0,0,1.2,0.86,0,2.04,1.81,0.15,0,2013,28.2,15.25,20.2,5.93,0,5.93,2012,1.57,76.4,0,76.4
2012,0.39,0,0.39,0,0,0,0.39,0.28,0,0.3,0.64,0.02,0,2012,18.5,13.85,16,2.4,0,2.4,2011,0.63,61.2,0,61.2
2011,0.6,0,0.6,0,0,0,0.6,0.45,0,1.09,1.33,0.08,0,2011,25,14.6,19.5,3.08,0,3.08,2010,1.09,55,0,55
2010,1.5,0,1.5,0,0,0,1.5,1.12,0,2.18,1.42,0.11,0,2010,42.8,23.4,30.7,4.89,0,4.89,2009,2.08,72.1,0,72.1
2009,0.8,0,0.8,0,0,0,0.8,0.59,0,0.88,0.57,0.09,0,2009,32.5,14.9,25.1,3.19,0,3.19,2008,2.08,38.5,0,38.5
2008,3.52,0,3.52,0.5,0,0.5,4.02,-,-,5.67,1.35,0.19,1.7,2008,61.3,14.3,37.5,9.39,1.34,10.7,2007,5.85,60.1,8.6,68.7
2007,2,0,2,0.5,0,0.5,2.5,-,-,2.78,1.35,0.06,-,2007,76.9,42.2,61.7,3.24,0.81,4.05,2006,3.05,65.6,16.4,82
2006,1,0,1,2,0,2,3,-,-,2.19,1.15,0.06,-,2006,48,28.6,37.7,2.66,5.31,7.97,2005,3.65,27.4,54.8,82.2
2005,1.76,0,1.76,0.44,0,0.44,2.2,-,-,1.63,1,0.09,-,2005,49.2,20.6,33.4,5.26,1.32,6.58,2004,3.53,49.8,12.5,62.3
2004,0.8,0,0.8,1.7,0,1.7,2.5,-,-,1.32,1.08,0.02,-,2004,46.8,19.3,35.7,2.24,4.76,7,2003,3.17,25.2,53.6,78.9
2003,0.5,0,0.5,1,0,1,1.5,-,-,1.27,1.8,0.02,-,2003,49.8,31.8,41,1.22,2.44,3.66,2002,2.05,24.4,48.8,73.2
2002,0.5,0,0.5,1.33,0,1.33,1.83,-,-,0,0,0,-,2002,35.3,30.7,33.1,1.51,4.02,5.53,2001,2,25,66.6,91.6
2001,0,0,0,2.25,0,2.25,2.25,-,-,0,0,0,-,-,-,-,-,-,-,-,2000,2.53,0,88.9,88.9
2000,0,0,0,1.53,0,1.53,1.53,-,-,0,-,0,-,-,-,-,-,-,-,-,1999,-,-,-,-
平均,1.23,0,1.23,0.59,0,0.59,1.83,,,,,,,平均,41.4,23.1,32.2,4.3,1.2,5.5,平均,2.63,50,19.5,69.5
累計,23.5,0,23.5,11.3,0,11.3,34.7,,,,,,,累計,,,,,,,累計,47.4,,,
