盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2018,0,0,0,0,0,0,0,0,0,-,-,-,-,2018,7.05,4.5,5.7,0,0,0,2017,-0.9,0,0,0
2017,0,0,0,0,0,0,0,0,0,-,-,-,-,2017,6.72,4.75,5.63,0,0,0,2016,0.14,0,0,0
2016,0,0,0,0,0,0,0,0,0,-,-,-,-,2016,9.04,3.57,5.75,0,0,0,2015,-1.52,0,0,0
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,10.6,3.52,6.48,0,0,0,2014,-1.08,0,0,0
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,15.3,9.7,11.6,0,0,0,2013,-0.55,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,14.6,8.9,10.8,0,0,0,2012,0.03,0,0,0
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,13.5,8,10.2,0,0,0,2011,-0.44,0,0,0
2011,0,0,0,0,0.9,0.9,0.9,0,0,0,0,0,0,2011,18.9,9,14,0,6.44,6.44,2010,0.75,0,120,120
2010,1.6,0,1.6,0,0,0,1.6,1.74,0,5.2,2.7,0.21,0,2010,28.3,17.6,22.1,7.24,0,7.24,2009,1.82,87.9,0,87.9
2009,1.2,0,1.2,0.2,0,0.2,1.4,1.24,2.07,4.47,2.34,0.18,0,2009,28.6,12.35,20.3,5.92,0.99,6.9,2008,1.77,67.8,11.3,79.1
2008,2.4,0,2.4,0.3,0,0.3,2.7,-,-,9.96,2.71,0.2,1.99,2008,39.6,11.5,24.5,9.78,1.22,11,2007,3.44,69.8,8.7,78.5
2007,1.1,0,1.1,0.2,0,0.2,1.3,-,-,4.75,2.8,0.04,-,2007,67,32.55,48,2.29,0.42,2.71,2006,1.64,67.1,12.2,79.3
2006,1.6,0,1.6,0.8,0,0.8,2.4,-,-,8.04,2.77,0.21,-,2006,41,20,30.2,5.3,2.65,7.96,2005,3.06,52.3,26.1,78.4
2005,1.5,0,1.5,2,0,2,3.5,-,-,9.54,2.74,0.16,-,2005,54.2,28.1,39.7,3.78,5.03,8.81,2004,4.51,33.3,44.3,77.6
2004,0.4,0,0.4,1.7,0,1.7,2.1,-,-,4.77,2.33,0,-,2004,69,35.5,49.8,0.8,3.41,4.22,2003,3.19,12.5,53.3,65.8
2003,0.4,0,0.4,2,0.6,2.6,3,-,-,4.22,2.71,0,-,2003,54.5,31,41.3,0.97,6.29,7.26,2002,3.12,12.8,83.3,96.2
2002,0.2,0,0.2,2.5,1,3.5,3.7,-,-,0,0,0,-,2002,85.5,40.2,59.4,0.34,5.9,6.23,2001,3.87,5.2,90.4,95.6
2001,0.2,0,0.2,2.5,0,2.5,2.7,-,-,0,0,0,-,2001,79,34.6,53,0.38,4.72,5.1,2000,3.6,5.6,69.4,75
2000,0,0,0,2.8,0.2,3,3,-,-,0,0,0,-,-,-,-,-,-,-,-,1999,3.86,0,77.7,77.7
1999,0,0,0,4.9,0,4.9,4.9,-,-,0,0,0,-,-,-,-,-,-,-,-,1998,0,0,0,0
1998,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1997,-,-,-,-
平均,0.5,0,0.5,0.95,0.13,1.08,1.58,,,,,,,平均,35.7,17.5,25.5,2,2.1,4.1,平均,1.52,20.7,29.8,50.6
累計,10.6,0,10.6,19.9,2.7,22.6,33.2,,,,,,,累計,,,,,,,累計,30.3,,,
